"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="006207","FH滬深          ","561,000","0","561,000","0","0","0","1,262,000","732,000","530,000","763,000",
="0056","元大高股息      ","0","0","0","0","0","0","203,000","181,000","22,000","159,000",
="0057","富邦摩台        ","0","0","0","0","0","0","35,000","34,000","1,000","33,000",
="0052","富邦科技        ","0","0","0","0","0","0","16,000","16,000","0","16,000",
="0053","元大電子        ","0","0","0","0","0","0","8,000","8,000","0","8,000",
="0054","元大台商50      ","0","0","0","0","0","0","7,000","7,000","0","7,000",
="0060","新台灣          ","0","0","0","0","0","0","3,000","3,000","0","3,000",
="0058","富邦發達        ","0","2,000","-2,000","0","0","0","0","0","0","-2,000",
="0059","富邦金融        ","0","0","0","0","0","0","5,000","0","5,000","-5,000",
="006208","富邦台50        ","0","0","0","0","0","0","6,000","0","6,000","-6,000",
="006205","富邦上証        ","0","0","0","0","0","0","7,610,000","3,780,000","3,830,000","-50,000",
="006206","元大上證50      ","78,000","589,000","-511,000","0","0","0","4,628,000","2,521,000","2,107,000","-97,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","1,067,000","471,000","596,000","-125,000",
="0055","元大MSCI金融    ","0","262,000","-262,000","0","300,000","-300,000","342,000","0","342,000","-904,000",
="0050","元大台灣50      ","48,000","369,000","-321,000","0","0","0","4,393,000","1,597,000","2,796,000","-1,520,000",
="0061","元大寶滬深      ","160,000","4,641,000","-4,481,000","0","0","0","7,574,000","2,665,000","4,909,000","-6,725,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
