"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="0061","元大寶滬深      ","10,000","2,000","8,000","0","0","0","26,255,000","16,751,000","9,504,000","7,255,000",
="0055","元大MSCI金融    ","0","0","0","0","0","0","192,000","169,000","23,000","146,000",
="0054","元大台商50      ","0","0","0","0","0","0","13,000","13,000","0","13,000",
="006203","元大MSCI台灣    ","3,000","0","3,000","0","0","0","9,000","7,000","2,000","8,000",
="0052","富邦科技        ","0","0","0","0","0","0","1,000","0","1,000","-1,000",
="008201","BP上證50        ","0","0","0","0","1,800","-1,800","0","0","0","-1,800",
="0057","富邦摩台        ","0","0","0","0","0","0","2,000","0","2,000","-2,000",
="0059","富邦金融        ","0","0","0","0","0","0","2,000","0","2,000","-2,000",
="0053","元大電子        ","0","0","0","0","0","0","3,000","0","3,000","-3,000",
="0051","元大中型100     ","8,000","0","8,000","0","0","0","26,000","0","26,000","-18,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","22,522","0","22,522","-22,522",
="006205","富邦上証        ","0","0","0","0","0","0","14,373,000","7,065,000","7,308,000","-243,000",
="0056","元大高股息      ","0","155,000","-155,000","0","0","0","1,712,000","2,000","1,710,000","-1,863,000",
="006207","FH滬深          ","0","0","0","100,000","0","100,000","11,369,000","4,615,000","6,754,000","-2,039,000",
="006206","元大上證50      ","0","0","0","0","0","0","11,149,000","4,523,000","6,626,000","-2,103,000",
="0050","元大台灣50      ","200,500","12,612,000","-12,411,500","18,000","0","18,000","6,466,000","1,719,000","4,747,000","-15,421,500",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
