"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="0061","元大寶滬深      ","2,178,000","4,000","2,174,000","0","0","0","14,980,000","10,231,000","4,749,000","7,656,000",
="0050","元大台灣50      ","3,046,000","131,000","2,915,000","0","0","0","5,888,000","3,570,000","2,318,000","4,167,000",
="0055","元大MSCI金融    ","2,348,000","0","2,348,000","0","0","0","2,079,000","1,771,000","308,000","3,811,000",
="006206","元大上證50      ","267,000","0","267,000","0","0","0","1,143,000","662,000","481,000","448,000",
="006207","FH滬深          ","9,000","100,000","-91,000","0","0","0","901,000","706,000","195,000","420,000",
="006205","富邦上証        ","101,000","0","101,000","45,000","0","45,000","6,182,000","3,162,000","3,020,000","288,000",
="0056","元大高股息      ","14,000","0","14,000","0","0","0","242,000","242,000","0","256,000",
="0051","元大中型100     ","52,000","0","52,000","0","0","0","42,000","42,000","0","94,000",
="006203","元大MSCI台灣    ","0","0","0","0","0","0","19,000","19,000","0","19,000",
="0054","元大台商50      ","14,000","1,000","13,000","0","0","0","0","0","0","13,000",
="0057","富邦摩台        ","11,000","0","11,000","0","0","0","0","0","0","11,000",
="0052","富邦科技        ","8,000","0","8,000","0","0","0","1,000","1,000","0","9,000",
="0053","元大電子        ","7,000","0","7,000","0","0","0","0","0","0","7,000",
="0059","富邦金融        ","2,000","0","2,000","0","0","0","0","0","0","2,000",
="0080","恒中國          ","1,800","0","1,800","0","0","0","0","0","0","1,800",
="0058","富邦發達        ","0","0","0","0","0","0","1,000","1,000","0","1,000",
="0081","恒香港          ","700","0","700","0","0","0","0","0","0","700",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","302,000","53,000","249,000","-196,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
