"證券代號","證券名稱","外陸資買進股數(不含外資自營商)","外陸資賣出股數(不含外資自營商)","外陸資買賣超股數(不含外資自營商)","外資自營商買進股數","外資自營商賣出股數","外資自營商買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
="00672L","元大S&P原油正2  ","0","0","0","0","0","0","0","0","0","12,106,000","0","0","0","12,237,000","131,000","12,106,000","12,106,000",
="00642U","元大S&P石油     ","2,086,000","0","2,086,000","0","0","0","0","0","0","1,257,000","0","0","0","1,298,000","41,000","1,257,000","3,343,000",
="00713","元大台灣高息低波","0","0","0","0","0","0","0","0","0","3,299,000","0","0","0","3,299,000","0","3,299,000","3,299,000",
="0050","元大台灣50      ","1,285,000","0","1,285,000","0","0","0","0","0","0","-146,000","15,000","321,000","-306,000","717,000","557,000","160,000","1,139,000",
="0056","元大高股息      ","1,000","0","1,000","0","0","0","0","0","0","944,000","0","0","0","944,000","0","944,000","945,000",
="006207","FH滬深          ","1,070,000","0","1,070,000","0","0","0","0","44,000","-44,000","-325,000","0","410,000","-410,000","472,000","387,000","85,000","701,000",
="00635U","元大S&P黃金     ","592,000","0","592,000","0","0","0","0","0","0","-51,000","0","0","0","232,000","283,000","-51,000","541,000",
="00708L","元大S&P黃金正2  ","362,000","0","362,000","0","0","0","0","0","0","102,000","0","0","0","491,000","389,000","102,000","464,000",
="00631L","元大台灣50正2   ","0","0","0","0","0","0","0","0","0","429,000","0","130,000","-130,000","1,317,000","758,000","559,000","429,000",
="0055","元大MSCI金融    ","0","0","0","0","0","0","0","0","0","312,000","0","0","0","312,000","0","312,000","312,000",
="00638R","元大滬深300反1  ","53,000","0","53,000","0","0","0","0","0","0","240,000","0","0","0","278,000","38,000","240,000","293,000",
="00690","兆豐藍籌30      ","0","0","0","0","0","0","0","0","0","252,000","0","0","0","677,000","425,000","252,000","252,000",
="00653L","富邦印度正2     ","0","0","0","0","0","0","0","0","0","154,000","0","0","0","205,000","51,000","154,000","154,000",
="00675L","富邦臺灣加權正2 ","0","0","0","0","0","0","0","0","0","108,000","0","0","0","296,000","188,000","108,000","108,000",
="00648R","元大S&P500反1   ","0","0","0","0","0","0","0","0","0","107,000","0","0","0","107,000","0","107,000","107,000",
="00693U","華頓S&P黃豆     ","0","0","0","0","0","0","0","0","0","85,000","0","0","0","85,000","0","85,000","85,000",
="00666R","富邦H股反1      ","0","0","0","0","0","0","0","0","0","82,000","0","0","0","115,000","33,000","82,000","82,000",
="00715L","華頓S&P布蘭特正2","0","0","0","0","0","0","0","0","0","79,000","0","0","0","81,000","2,000","79,000","79,000",
="00706L","元大S&P日圓正2  ","0","0","0","0","0","0","0","0","0","67,000","0","0","0","67,000","0","67,000","67,000",
="00658L","國泰日本正2     ","0","0","0","0","0","0","0","0","0","45,000","0","0","0","107,000","62,000","45,000","45,000",
="00641R","富邦日本反1     ","0","0","0","0","0","0","0","0","0","38,000","0","0","0","214,000","176,000","38,000","38,000",
="00670L","富邦NASDAQ正2   ","0","10,000","-10,000","0","0","0","0","0","0","46,000","0","0","0","120,000","74,000","46,000","36,000",
="00692","富邦公司治理    ","0","0","0","0","0","0","0","0","0","32,000","0","0","0","508,000","476,000","32,000","32,000",
="00674R","元大S&P黃金反1  ","0","3,000","-3,000","0","0","0","0","0","0","33,000","0","0","0","86,000","53,000","33,000","30,000",
="00701","國泰臺灣低波動30","0","2,000","-2,000","0","0","0","0","0","0","29,000","0","0","0","36,000","7,000","29,000","27,000",
="00682U","元大美元指數    ","54,000","0","54,000","0","0","0","0","0","0","-28,000","0","0","0","0","28,000","-28,000","26,000",
="00681R","元大美債20反1   ","0","0","0","0","0","0","0","0","0","18,000","0","0","0","24,000","6,000","18,000","18,000",
="0051","元大中型100     ","0","0","0","0","0","0","0","0","0","11,000","0","0","0","12,000","1,000","11,000","11,000",
="0054","元大台商50      ","0","0","0","0","0","0","0","0","0","10,000","0","0","0","11,000","1,000","10,000","10,000",
="00685L","群益臺灣加權正2 ","9,000","0","9,000","0","0","0","0","0","0","0","0","0","0","33,000","33,000","0","9,000",
="00647L","元大S&P500正2   ","9,000","0","9,000","0","0","0","0","0","0","0","0","0","0","0","0","0","9,000",
="00680L","元大美債20正2   ","0","0","0","0","0","0","0","0","0","6,000","0","0","0","6,000","0","6,000","6,000",
="00691R","兆豐藍籌30反1   ","0","0","0","0","0","0","0","0","0","4,000","0","0","0","10,000","6,000","4,000","4,000",
="00707R","元大S&P日圓反1  ","0","0","0","0","0","0","0","0","0","3,000","0","0","0","4,000","1,000","3,000","3,000",
="0053","元大電子        ","0","0","0","0","0","0","0","0","0","3,000","0","0","0","7,000","4,000","3,000","3,000",
="00649","FH香港          ","0","1,000","-1,000","0","0","0","0","0","0","3,000","0","0","0","46,000","43,000","3,000","2,000",
="00704L","台新MSCI台灣正2 ","0","0","0","0","0","0","0","0","0","2,000","0","0","0","275,000","273,000","2,000","2,000",
="00689R","國泰20年美債反1 ","0","0","0","0","0","0","0","0","0","1,000","0","0","0","201,000","200,000","1,000","1,000",
="0052","富邦科技        ","0","0","0","0","0","0","0","0","0","1,000","0","0","0","1,000","0","1,000","1,000",
="006203","元大MSCI台灣    ","0","0","0","0","0","0","0","0","0","1,000","0","0","0","1,000","0","1,000","1,000",
="008201","BP上證50        ","0","0","0","0","0","0","0","0","0","300","0","0","0","900","600","300","300",
="00714","群益道瓊美國地產","0","0","0","0","0","0","0","0","0","0","0","0","0","100,000","100,000","0","0",
="00699R","元大美債7-10反1 ","0","0","0","0","0","0","0","0","0","0","0","0","0","3,000","3,000","0","0",
="00684R","元大美元指數反1 ","0","12,000","-12,000","0","0","0","0","0","0","12,000","0","0","0","12,000","0","12,000","0",
="00688L","國泰20年美債正2 ","0","5,000","-5,000","0","0","0","0","0","0","5,000","0","0","0","205,000","200,000","5,000","0",
="00625K","富邦上証+R      ","0","0","0","0","0","0","0","0","0","0","0","0","0","50,000","50,000","0","0",
="0058","富邦發達        ","0","0","0","0","0","0","0","0","0","0","0","0","0","1,000","1,000","0","0",
="00657","國泰日經225     ","0","0","0","0","0","0","0","0","0","0","0","0","0","5,000","5,000","0","0",
="00657K","國泰日經225+U   ","0","0","0","0","0","0","0","0","0","0","0","0","0","300","300","0","0",
="00636K","國泰中國A50+U   ","0","0","0","0","0","0","0","0","0","-100","0","0","0","100","200","-100","-100",
="00667","元大韓國        ","0","0","0","0","0","0","0","0","0","-1,000","0","0","0","0","1,000","-1,000","-1,000",
="0059","富邦金融        ","0","0","0","0","0","0","0","0","0","-1,000","0","0","0","1,000","2,000","-1,000","-1,000",
="0057","富邦摩台        ","0","0","0","0","0","0","0","0","0","-1,000","0","0","0","0","1,000","-1,000","-1,000",
="00710B","FH彭博高收益債  ","0","0","0","0","0","0","0","0","0","-1,000","0","0","0","0","1,000","-1,000","-1,000",
="00709","富邦歐洲        ","0","0","0","0","0","0","0","0","0","-2,000","0","0","0","100,000","102,000","-2,000","-2,000",
="00705R","台新MSCI台灣反1 ","0","0","0","0","0","0","0","0","0","-5,000","0","0","0","60,000","65,000","-5,000","-5,000",
="00661","元大日經225     ","0","0","0","0","0","0","0","0","0","-5,000","0","0","0","0","5,000","-5,000","-5,000",
="00678","群益NBI生技     ","41,000","46,000","-5,000","0","0","0","0","0","0","-1,000","0","0","0","300,000","301,000","-1,000","-6,000",
="00645","富邦日本        ","0","0","0","0","0","0","0","0","0","-7,000","0","0","0","64,000","71,000","-7,000","-7,000",
="00716R","華頓S&P布蘭特反1","0","0","0","0","0","0","0","0","0","-10,000","0","0","0","0","10,000","-10,000","-10,000",
="00668","國泰美國道瓊    ","0","0","0","0","0","0","0","0","0","-11,000","0","0","0","2,000","13,000","-11,000","-11,000",
="00651R","FH香港反1       ","0","0","0","0","0","0","0","0","0","-12,000","0","0","0","146,000","158,000","-12,000","-12,000",
="00660","元大歐洲50      ","0","48,000","-48,000","0","0","0","0","0","0","33,000","0","0","0","35,000","2,000","33,000","-15,000",
="00702","國泰標普低波高息","0","0","0","0","0","0","0","0","0","-23,000","0","0","0","0","23,000","-23,000","-23,000",
="00662","富邦NASDAQ      ","0","0","0","0","0","0","0","0","0","-25,000","0","0","0","3,000","28,000","-25,000","-25,000",
="00654R","富邦印度反1     ","0","0","0","0","0","0","0","0","0","-32,000","0","0","0","22,000","54,000","-32,000","-32,000",
="00663L","國泰臺灣加權正2 ","0","0","0","0","0","0","0","0","0","-35,000","0","0","0","154,000","189,000","-35,000","-35,000",
="00700","富邦H股         ","0","3,000","-3,000","0","0","0","0","0","0","-37,000","0","0","0","1,000","38,000","-37,000","-40,000",
="00671R","富邦NASDAQ反1   ","0","165,000","-165,000","0","0","0","0","0","0","118,000","0","0","0","118,000","0","118,000","-47,000",
="00652","富邦印度        ","0","0","0","0","0","0","0","0","0","-59,000","0","0","0","0","59,000","-59,000","-59,000",
="00656R","國泰中國A50反1  ","0","0","0","0","0","0","0","0","0","-59,000","0","0","0","81,000","140,000","-59,000","-59,000",
="00669R","國泰美國道瓊反1 ","0","0","0","0","0","0","0","0","0","-61,000","0","0","0","353,000","414,000","-61,000","-61,000",
="00717","富邦美國特別股  ","0","0","0","0","0","0","0","0","0","-61,000","0","0","0","93,000","154,000","-61,000","-61,000",
="00703","台新MSCI中國    ","0","0","0","0","0","0","0","0","0","-67,000","0","0","0","174,000","241,000","-67,000","-67,000",
="00686R","群益臺灣加權反1 ","0","0","0","0","0","0","0","0","0","-69,000","0","0","0","60,000","129,000","-69,000","-69,000",
="00659R","國泰日本反1     ","0","0","0","0","0","0","0","0","0","-72,000","0","0","0","50,000","122,000","-72,000","-72,000",
="00730","富邦臺灣優質高息","0","0","0","0","0","0","0","0","0","-102,000","0","0","0","98,000","200,000","-102,000","-102,000",
="00640L","富邦日本正2     ","0","0","0","0","0","0","0","0","0","-153,000","0","0","0","542,000","695,000","-153,000","-153,000",
="00683L","元大美元指數正2 ","573,000","0","573,000","0","0","0","0","0","0","-813,000","0","0","0","0","813,000","-813,000","-240,000",
="00650L","FH香港正2       ","0","101,000","-101,000","0","0","0","0","0","0","-221,000","0","0","0","81,000","302,000","-221,000","-322,000",
="00634R","富邦上証反1     ","50,000","147,000","-97,000","0","0","0","0","0","0","-242,000","0","0","0","765,000","1,007,000","-242,000","-339,000",
="00676R","富邦臺灣加權反1 ","300,000","124,000","176,000","0","0","0","0","0","0","-523,000","100,000","0","100,000","1,713,000","2,336,000","-623,000","-347,000",
="00646","元大S&P500      ","0","141,000","-141,000","0","0","0","0","0","0","-415,000","0","0","0","10,000","425,000","-415,000","-556,000",
="00643","群益深証中小    ","136,000","0","136,000","0","0","0","0","0","0","-968,000","0","40,000","-40,000","206,000","1,134,000","-928,000","-832,000",
="0061","元大寶滬深      ","0","0","0","0","0","0","0","0","0","-1,019,000","0","30,000","-30,000","152,000","1,141,000","-989,000","-1,019,000",
="00664R","國泰臺灣加權反1 ","0","100,000","-100,000","0","0","0","0","0","0","-1,062,000","0","200,000","-200,000","1,960,000","2,822,000","-862,000","-1,162,000",
="00639","富邦深100       ","0","646,000","-646,000","0","0","0","0","0","0","-1,066,000","589,000","579,000","10,000","1,141,000","2,217,000","-1,076,000","-1,712,000",
="00665L","富邦H股正2      ","20,000","808,000","-788,000","0","0","0","0","0","0","-1,293,000","0","0","0","873,000","2,166,000","-1,293,000","-2,081,000",
="006206","元大上證50      ","0","1,312,000","-1,312,000","0","0","0","0","0","0","-957,000","0","349,000","-349,000","562,000","1,170,000","-608,000","-2,269,000",
