"證券代號","證券名稱","外陸資買進股數(不含外資自營商)","外陸資賣出股數(不含外資自營商)","外陸資買賣超股數(不含外資自營商)","外資自營商買進股數","外資自營商賣出股數","外資自營商買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
="00632R","元大台灣50反1   ","18,903,000","678,000","18,225,000","0","0","0","0","0","0","-3,156,000","873,000","1,500,000","-627,000","11,743,000","14,272,000","-2,529,000","15,069,000",
="00683L","元大美元指數正2 ","0","0","0","0","0","0","0","0","0","1,795,000","120,000","0","120,000","1,735,000","60,000","1,675,000","1,795,000",
="00664R","國泰臺灣加權反1 ","100,000","2,000","98,000","0","0","0","0","0","0","1,159,000","0","0","0","3,343,000","2,184,000","1,159,000","1,257,000",
="00676R","富邦臺灣加權反1 ","63,000","0","63,000","0","0","0","0","0","0","843,000","0","0","0","1,715,000","872,000","843,000","906,000",
="00643","群益深証中小    ","834,000","0","834,000","0","0","0","0","0","0","56,000","0","0","0","689,000","633,000","56,000","890,000",
="00634R","富邦上証反1     ","25,000","0","25,000","0","0","0","0","0","0","845,000","0","0","0","1,813,000","968,000","845,000","870,000",
="00672L","元大S&P原油正2  ","0","0","0","0","0","0","0","0","0","494,000","53,000","0","53,000","1,263,000","822,000","441,000","494,000",
="00669R","國泰美國道瓊反1 ","1,000","64,000","-63,000","0","0","0","0","0","0","545,000","0","0","0","906,000","361,000","545,000","482,000",
="00670L","富邦NASDAQ正2   ","91,000","0","91,000","0","0","0","0","0","0","267,000","0","0","0","296,000","29,000","267,000","358,000",
="00638R","元大滬深300反1  ","15,000","0","15,000","0","0","0","0","0","0","334,000","0","0","0","390,000","56,000","334,000","349,000",
="00653L","富邦印度正2     ","0","0","0","0","0","0","0","0","0","263,000","0","0","0","327,000","64,000","263,000","263,000",
="00678","群益NBI生技     ","284,000","0","284,000","0","0","0","0","0","0","-49,000","0","0","0","300,000","349,000","-49,000","235,000",
="00673R","元大S&P原油反1  ","31,000","0","31,000","0","0","0","0","0","0","194,000","0","0","0","331,000","137,000","194,000","225,000",
="00640L","富邦日本正2     ","244,000","0","244,000","0","0","0","0","0","0","-37,000","0","185,000","-185,000","463,000","315,000","148,000","207,000",
="00660","元大歐洲50      ","104,000","0","104,000","0","0","0","0","0","0","47,000","0","0","0","50,000","3,000","47,000","151,000",
="00674R","元大S&P黃金反1  ","0","0","0","0","0","0","0","0","0","113,000","0","0","0","113,000","0","113,000","113,000",
="00656R","國泰中國A50反1  ","122,000","0","122,000","0","0","0","0","0","0","-26,000","0","0","0","94,000","120,000","-26,000","96,000",
="00729R","第一金工業30反1 ","0","0","0","0","0","0","0","0","0","96,000","0","0","0","436,000","340,000","96,000","96,000",
="0055","元大MSCI金融    ","0","0","0","0","0","0","0","0","0","80,000","0","0","0","80,000","0","80,000","80,000",
="00666R","富邦恒生國企反1 ","0","0","0","0","0","0","0","0","0","70,000","0","0","0","72,000","2,000","70,000","70,000",
="00651R","FH香港反1       ","0","0","0","0","0","0","0","0","0","58,000","0","0","0","65,000","7,000","58,000","58,000",
="00728","第一金工業30    ","0","0","0","0","0","0","0","0","0","53,000","0","0","0","415,000","362,000","53,000","53,000",
="00668","國泰美國道瓊    ","0","4,000","-4,000","0","0","0","0","0","0","55,000","0","0","0","56,000","1,000","55,000","51,000",
="00652","富邦印度        ","33,000","0","33,000","0","0","0","0","0","0","17,000","0","0","0","19,000","2,000","17,000","50,000",
