"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="006206","元大上證50      ","0","0","0","0","0","0","3,402,000","1,924,000","1,478,000","446,000",
="0056","元大高股息      ","134,000","0","134,000","0","0","0","261,000","194,000","67,000","261,000",
="008201","BP上證50        ","0","0","0","50,000","0","50,000","0","0","0","50,000",
="0055","元大MSCI金融    ","0","2,000","-2,000","150,000","0","150,000","627,000","258,000","369,000","37,000",
="0054","元大台商50      ","0","1,000","-1,000","0","0","0","15,000","15,000","0","14,000",
="0051","元大中型100     ","13,000","0","13,000","0","0","0","2,000","0","2,000","11,000",
="006203","元大MSCI台灣    ","9,000","1,000","8,000","0","0","0","0","0","0","8,000",
="0059","富邦金融        ","0","0","0","0","0","0","6,000","5,000","1,000","4,000",
="0053","元大電子        ","1,000","7,000","-6,000","0","0","0","7,000","6,000","1,000","-1,000",
="0057","富邦摩台        ","200,000","0","200,000","0","0","0","307,000","52,000","255,000","-3,000",
="0058","富邦發達        ","0","101,000","-101,000","0","0","0","106,000","102,000","4,000","-3,000",
="0052","富邦科技        ","4,000","10,000","-6,000","0","0","0","2,000","2,000","0","-4,000",
="006204","永豐臺灣加權    ","60,000","0","60,000","0","0","0","70,000","3,000","67,000","-4,000",
="0050","元大台灣50      ","34,000","1,552,000","-1,518,000","0","0","0","8,817,000","4,537,000","4,280,000","-1,261,000",
="006207","FH滬深          ","0","616,000","-616,000","0","0","0","6,649,000","2,499,000","4,150,000","-2,267,000",
="006205","富邦上証        ","0","0","0","0","0","0","16,223,000","6,935,000","9,288,000","-2,353,000",
="0061","元大寶滬深      ","1,000","0","1,000","2,070,000","0","2,070,000","44,077,000","13,875,000","30,202,000","-14,256,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
