"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="0056","元大高股息      ","2,039,000","0","2,039,000","0","0","0","3,446,000","3,316,000","130,000","5,225,000",
="0050","元大台灣50      ","3,287,000","1,238,000","2,049,000","0","0","0","7,640,000","4,749,000","2,891,000","3,907,000",
="0053","元大電子        ","42,000","1,000","41,000","0","0","0","27,000","27,000","0","68,000",
="0054","元大台商50      ","19,000","1,000","18,000","0","0","0","14,000","14,000","0","32,000",
="006203","元大MSCI台灣    ","70,000","0","70,000","0","0","0","44,000","1,000","43,000","28,000",
="0052","富邦科技        ","112,000","0","112,000","0","0","0","97,000","2,000","95,000","19,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","17,000","17,000","0","17,000",
="0051","元大中型100     ","10,000","0","10,000","0","0","0","1,000","0","1,000","9,000",
="0059","富邦金融        ","0","0","0","0","0","0","3,000","3,000","0","3,000",
="006208","富邦台50        ","0","0","0","0","0","0","82,000","42,000","40,000","2,000",
="0060","新台灣          ","0","0","0","0","0","0","1,000","1,000","0","1,000",
="0057","富邦摩台        ","160,000","0","160,000","0","0","0","161,000","1,000","160,000","1,000",
="0058","富邦發達        ","27,000","0","27,000","0","0","0","27,000","0","27,000","0",
="0055","元大MSCI金融    ","0","0","0","0","0","0","4,689,000","2,253,000","2,436,000","-183,000",
="006206","元大上證50      ","0","0","0","0","0","0","1,303,000","380,000","923,000","-543,000",
="006207","FH滬深          ","0","92,000","-92,000","0","0","0","1,013,000","270,000","743,000","-565,000",
="0061","元大寶滬深      ","0","0","0","0","0","0","1,605,000","272,000","1,333,000","-1,061,000",
="006205","富邦上証        ","0","0","0","500,000","0","500,000","11,353,000","1,670,000","9,683,000","-7,513,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
