"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
="00632R","元大台灣50反1   ","5,521,000","351,000","5,170,000","1,327,000","0","1,327,000","15,925,000","7,634,000","1,465,000","6,169,000","17,472,000","7,716,000","9,756,000","22,422,000",
="00642U","元大S&P石油     ","3,330,000","0","3,330,000","0","0","0","4,349,000","0","48,000","-48,000","4,972,000","575,000","4,397,000","7,679,000",
="0050","元大台灣50      ","9,507,000","11,126,000","-1,619,000","0","0","0","4,686,000","990,000","634,000","356,000","5,820,000","1,490,000","4,330,000","3,067,000",
="00654R","富邦印度反1     ","24,000","400,000","-376,000","0","0","0","962,000","0","0","0","2,615,000","1,653,000","962,000","586,000",
="00652","富邦印度        ","0","0","0","0","0","0","512,000","0","0","0","2,007,000","1,495,000","512,000","512,000",
="00651R","FH香港反1       ","681,000","0","681,000","0","0","0","-317,000","0","0","0","450,000","767,000","-317,000","364,000",
="00641R","富邦日本反1     ","0","0","0","0","0","0","361,000","199,000","140,000","59,000","917,000","615,000","302,000","361,000",
="00639","富邦深100       ","10,000","2,000","8,000","0","0","0","315,000","379,000","90,000","289,000","367,000","341,000","26,000","323,000",
="00649","FH香港          ","0","0","0","0","0","0","315,000","0","0","0","841,000","526,000","315,000","315,000",
="00638R","元大滬深300反1  ","448,000","20,000","428,000","0","0","0","-150,000","0","97,000","-97,000","2,127,000","2,180,000","-53,000","278,000",
="00647L","元大S&P500正2   ","701,000","0","701,000","0","0","0","-435,000","0","0","0","663,000","1,098,000","-435,000","266,000",
="00643","群益深証中小    ","3,000","5,000","-2,000","0","0","0","266,000","190,000","0","190,000","581,000","505,000","76,000","264,000",
="00656R","國泰中國A50反1  ","0","0","0","0","0","0","143,000","0","32,000","-32,000","1,692,000","1,517,000","175,000","143,000",
="00635U","元大S&P黃金     ","0","0","0","0","0","0","89,000","0","18,000","-18,000","148,000","41,000","107,000","89,000",
="00636","國泰中國A50     ","0","0","0","0","0","0","80,000","11,000","0","11,000","402,000","333,000","69,000","80,000",
="0052","富邦科技        ","0","0","0","0","0","0","51,000","0","0","0","51,000","0","51,000","51,000",
="00650L","FH香港正2       ","0","0","0","0","0","0","36,000","0","0","0","123,000","87,000","36,000","36,000",
="0054","元大台商50      ","0","0","0","0","0","0","23,000","0","0","0","30,000","7,000","23,000","23,000",
="00645","富邦日本        ","0","0","0","0","0","0","20,000","0","0","0","1,162,000","1,142,000","20,000","20,000",
="00646","元大S&P500      ","133,000","0","133,000","0","0","0","-126,000","0","0","0","234,000","360,000","-126,000","7,000",
="008201","BP上證50        ","0","0","0","0","0","0","700","0","0","0","700","0","700","700",
="006208","富邦台50        ","0","0","0","0","0","0","0","0","0","0","1,000","1,000","0","0",
="006203","元大MSCI台灣    ","0","0","0","0","0","0","-1,000","0","0","0","1,000","2,000","-1,000","-1,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","-2,000","0","0","0","0","2,000","-2,000","-2,000",
="0058","富邦發達        ","0","0","0","0","0","0","-3,000","0","0","0","1,000","4,000","-3,000","-3,000",
="0051","元大中型100     ","0","0","0","0","0","0","-3,000","0","0","0","0","3,000","-3,000","-3,000",
="0059","富邦金融        ","0","0","0","0","0","0","-4,000","0","0","0","1,000","5,000","-4,000","-4,000",
="0053","元大電子        ","0","0","0","0","0","0","-8,000","0","0","0","1,000","9,000","-8,000","-8,000",
="0057","富邦摩台        ","0","0","0","0","0","0","-25,000","0","0","0","1,000","26,000","-25,000","-25,000",
="006207","FH滬深          ","0","0","0","0","0","0","-28,000","0","60,000","-60,000","862,000","830,000","32,000","-28,000",
="00634R","富邦上証反1     ","292,000","0","292,000","0","0","0","-378,000","310,000","415,000","-105,000","1,199,000","1,472,000","-273,000","-86,000",
="0055","元大MSCI金融    ","3,000","0","3,000","0","0","0","-112,000","0","0","0","0","112,000","-112,000","-109,000",
="006206","元大上證50      ","20,000","24,000","-4,000","0","0","0","-384,000","34,000","0","34,000","125,000","543,000","-418,000","-388,000",
="00655L","國泰中國A50正2  ","0","0","0","0","0","0","-438,000","41,000","0","41,000","9,020,000","9,499,000","-479,000","-438,000",
="006205","富邦上証        ","2,000","225,000","-223,000","0","0","0","-246,000","92,000","408,000","-316,000","1,202,000","1,132,000","70,000","-469,000",
="00653L","富邦印度正2     ","0","0","0","0","0","0","-838,000","0","0","0","3,330,000","4,168,000","-838,000","-838,000",
="0061","元大寶滬深      ","31,000","167,000","-136,000","36,000","0","36,000","-840,000","50,000","320,000","-270,000","415,000","985,000","-570,000","-940,000",
="00631L","元大台灣50正2   ","0","0","0","0","0","0","-1,527,000","482,000","359,000","123,000","2,352,000","4,002,000","-1,650,000","-1,527,000",
="0056","元大高股息      ","0","170,000","-170,000","0","0","0","-1,818,000","0","0","0","0","1,818,000","-1,818,000","-1,988,000",
="00648R","元大S&P500反1   ","0","0","0","0","0","0","-5,481,000","0","0","0","168,000","5,649,000","-5,481,000","-5,481,000",
="00640L","富邦日本正2     ","0","8,000","-8,000","0","0","0","-14,126,000","65,000","440,000","-375,000","7,075,000","20,826,000","-13,751,000","-14,134,000",
="00633L","富邦上証正2     ","0","2,884,000","-2,884,000","62,000","0","62,000","-22,913,000","190,000","2,188,000","-1,998,000","11,583,000","32,498,000","-20,915,000","-25,735,000",
="00637L","元大滬深300正2  ","125,000","4,977,000","-4,852,000","0","0","0","-44,900,000","840,000","5,199,000","-4,359,000","11,229,000","51,770,000","-40,541,000","-49,752,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
