"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="0050","元大台灣50      ","158,000","467,000","-309,000","0","0","0","3,205,000","2,553,000","652,000","1,592,000",
="006205","富邦上証        ","271,000","36,000","235,000","0","0","0","2,048,000","1,659,000","389,000","1,505,000",
="006206","元大上證50      ","0","0","0","0","0","0","1,315,000","933,000","382,000","551,000",
="006207","FH滬深          ","0","44,000","-44,000","0","0","0","2,183,000","1,304,000","879,000","381,000",
="0054","元大台商50      ","5,000","0","5,000","0","0","0","23,000","23,000","0","28,000",
="006203","元大MSCI台灣    ","0","0","0","0","0","0","23,000","23,000","0","23,000",
="0053","元大電子        ","0","0","0","0","0","0","20,000","20,000","0","20,000",
="0057","富邦摩台        ","0","0","0","0","0","0","206,000","106,000","100,000","6,000",
="0059","富邦金融        ","0","0","0","0","0","0","1,000","1,000","0","1,000",
="006208","富邦台50        ","0","0","0","0","0","0","40,000","20,000","20,000","0",
="0051","元大中型100     ","0","0","0","0","0","0","1,000","0","1,000","-1,000",
="0056","元大高股息      ","0","0","0","0","0","0","132,000","43,000","89,000","-46,000",
="0055","元大MSCI金融    ","0","11,000","-11,000","0","0","0","854,000","243,000","611,000","-379,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","458,443","4,000","454,443","-450,443",
="0061","元大寶滬深      ","1,000","1,500,000","-1,499,000","0","0","0","3,764,000","2,197,000","1,567,000","-869,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
