"證券代號","證券名稱","外陸資買進股數(不含外資自營商)","外陸資賣出股數(不含外資自營商)","外陸資買賣超股數(不含外資自營商)","外資自營商買進股數","外資自營商賣出股數","外資自營商買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
="00632R","元大台灣50反1   ","10,903,000","0","10,903,000","0","0","0","0","0","0","62,079,000","1,784,000","7,189,000","-5,405,000","68,422,000","938,000","67,484,000","72,982,000",
="00676R","富邦臺灣加權反1 ","9,000","0","9,000","0","0","0","0","0","0","2,317,000","0","0","0","2,489,000","172,000","2,317,000","2,326,000",
="00664R","國泰臺灣加權反1 ","589,000","0","589,000","0","0","0","0","0","0","1,673,000","0","1,504,000","-1,504,000","3,972,000","795,000","3,177,000","2,262,000",
="00683L","元大美元指數正2 ","0","0","0","0","0","0","0","0","0","859,000","0","0","0","859,000","0","859,000","859,000",
="00634R","富邦上証反1     ","63,000","13,000","50,000","0","0","0","0","0","0","427,000","0","0","0","838,000","411,000","427,000","477,000",
="00729R","第一金工業30反1 ","0","0","0","0","0","0","0","0","0","429,000","0","0","0","668,000","239,000","429,000","429,000",
="00686R","群益臺灣加權反1 ","1,000","0","1,000","0","0","0","0","0","0","345,000","0","0","0","417,000","72,000","345,000","346,000",
="00673R","元大S&P原油反1  ","0","0","0","0","0","0","0","0","0","326,000","0","0","0","992,000","666,000","326,000","326,000",
="00648R","元大S&P500反1   ","140,000","0","140,000","0","0","0","0","0","0","144,000","0","0","0","170,000","26,000","144,000","284,000",
="00653L","富邦印度正2     ","211,000","0","211,000","0","0","0","0","0","0","35,000","0","0","0","44,000","9,000","35,000","246,000",
="00642U","元大S&P石油     ","562,000","0","562,000","0","0","0","0","0","0","-447,000","0","0","0","459,000","906,000","-447,000","115,000",
