"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="0050","元大台灣50      ","163,000","290,000","-127,000","0","0","0","5,831,000","3,069,000","2,762,000","180,000",
="006206","元大上證50      ","396,000","19,000","377,000","0","0","0","2,403,000","1,103,000","1,300,000","180,000",
="006208","富邦台50        ","0","0","0","0","0","0","142,000","125,000","17,000","108,000",
="0057","富邦摩台        ","123,000","0","123,000","0","0","0","31,000","0","31,000","92,000",
="0051","元大中型100     ","85,000","0","85,000","0","0","0","0","0","0","85,000",
="0059","富邦金融        ","158,000","0","158,000","0","0","0","85,000","0","85,000","73,000",
="0055","元大MSCI金融    ","99,000","0","99,000","0","0","0","639,000","297,000","342,000","54,000",
="0058","富邦發達        ","67,000","0","67,000","0","0","0","16,000","0","16,000","51,000",
="0052","富邦科技        ","67,000","0","67,000","0","0","0","17,000","0","17,000","50,000",
="006203","元大MSCI台灣    ","0","0","0","0","0","0","17,000","17,000","0","17,000",
="0054","元大台商50      ","17,000","0","17,000","0","0","0","0","0","0","17,000",
="0053","元大電子        ","9,000","0","9,000","0","0","0","0","0","0","9,000",
="0056","元大高股息      ","0","0","0","0","0","0","118,000","2,000","116,000","-114,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","197,000","34,000","163,000","-129,000",
="006207","FH滬深          ","0","0","0","0","0","0","1,010,000","235,000","775,000","-540,000",
="006205","富邦上証        ","0","1,200,000","-1,200,000","0","205,000","-205,000","4,906,000","2,094,000","2,812,000","-2,123,000",
="0061","元大寶滬深      ","869,000","2,654,000","-1,785,000","0","0","0","10,021,000","4,756,000","5,265,000","-2,294,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
