"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
="00632R","元大台灣50反1   ","0","0","0","0","0","0","17,905,000","600,000","410,000","190,000","18,494,000","779,000","17,715,000","17,905,000",
="00664R","國泰臺灣加權反1 ","1,572,000","0","1,572,000","0","0","0","218,000","25,000","190,000","-165,000","2,401,000","2,018,000","383,000","1,790,000",
="00676R","富邦臺灣加權反1 ","0","0","0","0","0","0","1,500,000","0","0","0","7,934,000","6,434,000","1,500,000","1,500,000",
="006205","富邦上証        ","0","11,000","-11,000","0","0","0","1,014,000","107,000","207,000","-100,000","1,737,000","623,000","1,114,000","1,003,000",
="006206","元大上證50      ","137,000","0","137,000","0","0","0","790,000","50,000","0","50,000","1,022,000","282,000","740,000","927,000",
="00642U","元大S&P石油     ","0","302,000","-302,000","0","0","0","996,000","1,000","0","1,000","1,317,000","322,000","995,000","694,000",
="00634R","富邦上証反1     ","90,000","0","90,000","0","0","0","139,000","400,000","30,000","370,000","251,000","482,000","-231,000","229,000",
="00668","國泰美國道瓊    ","0","0","0","0","0","0","140,000","0","0","0","161,000","21,000","140,000","140,000",
="00640L","富邦日本正2     ","0","0","0","0","0","0","106,000","0","0","0","548,000","442,000","106,000","106,000",
="0055","元大MSCI金融    ","0","0","0","0","0","0","43,000","0","0","0","43,000","0","43,000","43,000",
="00650L","FH香港正2       ","12,000","0","12,000","0","0","0","22,000","0","0","0","902,000","880,000","22,000","34,000",
="00638R","元大滬深300反1  ","0","10,000","-10,000","0","0","0","42,000","0","0","0","86,000","44,000","42,000","32,000",
="00662","富邦NASDAQ      ","0","0","0","0","0","0","28,000","0","0","0","89,000","61,000","28,000","28,000",
="00673R","元大S&P原油反1  ","0","0","0","0","0","0","26,000","0","0","0","219,000","193,000","26,000","26,000",
="00674R","元大S&P黃金反1  ","0","0","0","0","0","0","25,000","0","0","0","25,000","0","25,000","25,000",
="00651R","FH香港反1       ","7,000","0","7,000","0","0","0","18,000","46,000","0","46,000","981,000","1,009,000","-28,000","25,000",
="00667","元大韓國        ","0","0","0","0","0","0","14,000","0","0","0","19,000","5,000","14,000","14,000",
="00660","元大歐洲50      ","0","0","0","0","0","0","12,000","0","0","0","12,000","0","12,000","12,000",
="00648R","元大S&P500反1   ","0","0","0","0","0","0","9,000","0","0","0","19,000","10,000","9,000","9,000",
="00645","富邦日本        ","0","0","0","0","0","0","8,000","0","0","0","18,000","10,000","8,000","8,000",
="00657","國泰日經225     ","0","0","0","0","0","0","3,000","0","0","0","13,000","10,000","3,000","3,000",
="008201","BP上證50        ","0","0","0","0","0","0","2,400","0","0","0","2,400","0","2,400","2,400",
="006203","元大MSCI台灣    ","0","0","0","0","0","0","1,000","0","0","0","1,000","0","1,000","1,000",
="00643K","群益深証中小+R  ","0","0","0","0","0","0","0","0","0","0","100,000","100,000","0","0",
="0053","元大電子        ","0","0","0","0","0","0","0","0","0","0","1,000","1,000","0","0",
="00625K","富邦上証+R      ","0","0","0","0","0","0","0","0","0","0","100,000","100,000","0","0",
="00666R","富邦H股反1      ","0","20,000","-20,000","0","0","0","20,000","0","20,000","-20,000","40,000","0","40,000","0",
="0058","富邦發達        ","0","0","0","0","0","0","-1,000","0","0","0","0","1,000","-1,000","-1,000",
="00649","FH香港          ","0","0","0","0","0","0","-3,000","0","0","0","199,000","202,000","-3,000","-3,000",
="00658L","國泰日本正2     ","0","0","0","0","0","0","-3,000","0","0","0","10,000","13,000","-3,000","-3,000",
="00659R","國泰日本反1     ","0","0","0","0","0","0","-6,000","0","0","0","20,000","26,000","-6,000","-6,000",
="0057","富邦摩台        ","0","0","0","0","0","0","-10,000","0","0","0","0","10,000","-10,000","-10,000",
="0051","元大中型100     ","0","0","0","0","0","0","-10,000","0","0","0","0","10,000","-10,000","-10,000",
="00665L","富邦H股正2      ","58,000","116,000","-58,000","0","0","0","17,000","1,000","1,000","0","58,000","41,000","17,000","-41,000",
="00656R","國泰中國A50反1  ","0","17,000","-17,000","0","0","0","-29,000","0","65,000","-65,000","66,000","30,000","36,000","-46,000",
="00675L","富邦臺灣加權正2 ","0","0","0","0","0","0","-98,000","0","0","0","3,151,000","3,249,000","-98,000","-98,000",
="00663L","國泰臺灣加權正2 ","0","125,000","-125,000","0","0","0","-35,000","40,000","0","40,000","745,000","820,000","-75,000","-160,000",
="00669R","國泰美國道瓊反1 ","0","0","0","0","0","0","-184,000","0","0","0","284,000","468,000","-184,000","-184,000",
="00641R","富邦日本反1     ","0","0","0","0","0","0","-184,000","0","0","0","173,000","357,000","-184,000","-184,000",
="0061","元大寶滬深      ","0","0","0","0","0","0","-226,000","90,000","101,000","-11,000","231,000","446,000","-215,000","-226,000",
="0050","元大台灣50      ","215,000","655,000","-440,000","0","0","0","194,000","0","52,000","-52,000","617,000","371,000","246,000","-246,000",
="00635U","元大S&P黃金     ","0","0","0","0","0","0","-256,000","10,000","0","10,000","78,000","344,000","-266,000","-256,000",
="00655L","國泰中國A50正2  ","106,000","3,000","103,000","0","0","0","-441,000","30,000","120,000","-90,000","717,000","1,068,000","-351,000","-338,000",
="00652","富邦印度        ","0","0","0","0","0","0","-341,000","0","0","0","194,000","535,000","-341,000","-341,000",
="00654R","富邦印度反1     ","0","0","0","0","0","0","-371,000","0","0","0","153,000","524,000","-371,000","-371,000",
="00639","富邦深100       ","152,000","0","152,000","0","0","0","-561,000","890,000","1,597,000","-707,000","1,321,000","1,175,000","146,000","-409,000",
