"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="0061","元大寶滬深      ","2,652,000","3,968,000","-1,316,000","0","0","0","5,209,000","3,879,000","1,330,000","1,233,000",
="006207","FH滬深          ","0","0","0","0","300,000","-300,000","1,753,000","1,532,000","221,000","1,011,000",
="006206","元大上證50      ","0","0","0","0","0","0","9,367,000","4,853,000","4,514,000","339,000",
="0055","元大MSCI金融    ","100,000","0","100,000","0","0","0","200,000","187,000","13,000","274,000",
="006205","富邦上証        ","0","0","0","0","0","0","6,917,000","3,514,000","3,403,000","111,000",
="0054","元大台商50      ","0","0","0","0","0","0","19,000","19,000","0","19,000",
="0052","富邦科技        ","15,000","0","15,000","0","0","0","0","0","0","15,000",
="0057","富邦摩台        ","0","0","0","0","0","0","54,000","34,000","20,000","14,000",
="0059","富邦金融        ","0","0","0","0","0","0","9,000","9,000","0","9,000",
="0058","富邦發達        ","0","0","0","0","0","0","2,000","2,000","0","2,000",
="006208","富邦台50        ","0","0","0","0","0","0","2,000","1,000","1,000","0",
="0053","元大電子        ","0","0","0","0","0","0","3,000","1,000","2,000","-1,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","392,600","55,000","337,600","-282,600",
="0056","元大高股息      ","0","0","0","0","0","0","1,313,000","2,000","1,311,000","-1,309,000",
="0050","元大台灣50      ","260,000","5,079,000","-4,819,000","0","0","0","6,029,000","880,000","5,149,000","-9,088,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
