"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
="00632R","元大台灣50反1   ","5,844,000","6,000,000","-156,000","0","0","0","16,487,000","485,000","1,270,000","-785,000","27,365,000","10,093,000","17,272,000","16,331,000",
="00675L","富邦臺灣加權正2 ","15,000","0","15,000","0","0","0","6,770,000","0","0","0","8,626,000","1,856,000","6,770,000","6,785,000",
="00635U","元大S&P黃金     ","545,000","0","545,000","0","0","0","1,449,000","156,000","100,000","56,000","1,985,000","592,000","1,393,000","1,994,000",
="00648R","元大S&P500反1   ","0","10,000","-10,000","0","0","0","1,963,000","1,109,000","0","1,109,000","886,000","32,000","854,000","1,953,000",
="00665L","富邦H股正2      ","115,000","59,000","56,000","0","50,000","-50,000","1,290,000","0","396,000","-396,000","2,397,000","711,000","1,686,000","1,296,000",
="0050","元大台灣50      ","200,000","247,000","-47,000","55,000","0","55,000","919,000","285,000","0","285,000","772,000","138,000","634,000","927,000",
="00631L","元大台灣50正2   ","237,000","37,000","200,000","0","0","0","667,000","697,000","396,000","301,000","1,169,000","803,000","366,000","867,000",
="00640L","富邦日本正2     ","259,000","0","259,000","0","0","0","580,000","0","0","0","925,000","345,000","580,000","839,000",
="00651R","FH香港反1       ","124,000","8,000","116,000","0","0","0","252,000","237,000","0","237,000","589,000","574,000","15,000","368,000",
="00641R","富邦日本反1     ","357,000","0","357,000","0","0","0","-6,000","0","0","0","531,000","537,000","-6,000","351,000",
="00673R","元大S&P原油反1  ","119,000","0","119,000","0","0","0","220,000","0","0","0","782,000","562,000","220,000","339,000",
="00663L","國泰臺灣加權正2 ","0","0","0","0","0","0","178,000","0","0","0","1,520,000","1,342,000","178,000","178,000",
="00659R","國泰日本反1     ","6,000","0","6,000","0","0","0","156,000","0","0","0","620,000","464,000","156,000","162,000",
="00654R","富邦印度反1     ","0","0","0","0","0","0","137,000","59,000","150,000","-91,000","481,000","253,000","228,000","137,000",
="0061","元大寶滬深      ","25,000","0","25,000","0","0","0","112,000","114,000","7,000","107,000","412,000","407,000","5,000","137,000",
="00658L","國泰日本正2     ","0","0","0","0","0","0","124,000","0","0","0","483,000","359,000","124,000","124,000",
="006206","元大上證50      ","0","51,000","-51,000","0","0","0","162,000","80,000","0","80,000","121,000","39,000","82,000","111,000",
="0055","元大MSCI金融    ","0","0","0","0","0","0","100,000","0","0","0","102,000","2,000","100,000","100,000",
