"證券代號","證券名稱","外陸資買進股數(不含外資自營商)","外陸資賣出股數(不含外資自營商)","外陸資買賣超股數(不含外資自營商)","外資自營商買進股數","外資自營商賣出股數","外資自營商買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
="00642U","元大S&P石油     ","1,797,000","0","1,797,000","0","0","0","0","0","0","1,997,000","0","0","0","2,046,000","49,000","1,997,000","3,794,000",
="0050","元大台灣50      ","2,903,000","101,000","2,802,000","0","0","0","0","0","0","626,000","186,000","0","186,000","805,000","365,000","440,000","3,428,000",
="00672L","元大S&P原油正2  ","132,000","0","132,000","0","0","0","0","0","0","1,133,000","0","0","0","2,871,000","1,738,000","1,133,000","1,265,000",
="0056","元大高股息      ","0","0","0","0","0","0","0","0","0","1,026,000","0","0","0","1,026,000","0","1,026,000","1,026,000",
="00631L","元大台灣50正2   ","323,000","0","323,000","0","0","0","0","0","0","653,000","48,000","42,000","6,000","789,000","142,000","647,000","976,000",
="00708L","元大S&P黃金正2  ","829,000","0","829,000","0","0","0","0","0","0","98,000","0","0","0","120,000","22,000","98,000","927,000",
="00669R","國泰美國道瓊反1 ","0","0","0","0","0","0","0","0","0","354,000","0","0","0","354,000","0","354,000","354,000",
="00648R","元大S&P500反1   ","296,000","0","296,000","0","0","0","0","0","0","46,000","0","243,000","-243,000","545,000","256,000","289,000","342,000",
="00643","群益深証中小    ","512,000","0","512,000","0","0","0","0","0","0","-256,000","0","300,000","-300,000","125,000","81,000","44,000","256,000",
="00635U","元大S&P黃金     ","0","0","0","0","0","0","0","0","0","237,000","0","0","0","252,000","15,000","237,000","237,000",
="00653L","富邦印度正2     ","0","0","0","0","0","0","0","0","0","233,000","0","0","0","284,000","51,000","233,000","233,000",
="00665L","富邦H股正2      ","16,000","4,000","12,000","0","0","0","0","0","0","180,000","0","0","0","242,000","62,000","180,000","192,000",
="00701","國泰臺灣低波動30","64,000","0","64,000","0","0","0","0","0","0","125,000","0","0","0","133,000","8,000","125,000","189,000",
="00659R","國泰日本反1     ","0","0","0","0","0","0","0","0","0","127,000","0","0","0","128,000","1,000","127,000","127,000",
="00692","富邦公司治理    ","0","0","0","0","0","0","0","0","0","106,000","0","0","0","1,024,000","918,000","106,000","106,000",
="0061","元大寶滬深      ","0","0","0","0","0","0","0","0","0","103,000","0","112,000","-112,000","416,000","201,000","215,000","103,000",
="00640L","富邦日本正2     ","0","0","0","0","0","0","0","0","0","102,000","20,000","0","20,000","546,000","464,000","82,000","102,000",
="00690","兆豐藍籌30      ","0","0","0","0","0","0","0","0","0","102,000","0","0","0","117,000","15,000","102,000","102,000",
="00664R","國泰臺灣加權反1 ","0","0","0","0","0","0","0","0","0","100,000","200,000","300,000","-100,000","1,301,000","1,101,000","200,000","100,000",
="00677U","富邦VIX         ","0","0","0","0","0","0","0","0","0","88,000","0","0","0","120,000","32,000","88,000","88,000",
="00685L","群益臺灣加權正2 ","0","0","0","0","0","0","0","0","0","79,000","0","0","0","263,000","184,000","79,000","79,000",
