"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
="0061","元大寶滬深      ","2,689,000","36,000","2,653,000","0","0","0","4,508,000","100,000","150,000","-50,000","7,445,000","2,887,000","4,558,000","7,161,000",
="00636","國泰中國A50     ","3,973,000","150,000","3,823,000","0","0","0","1,408,000","2,220,000","205,000","2,015,000","12,204,000","12,811,000","-607,000","5,231,000",
="006205","富邦上証        ","6,000","70,000","-64,000","1,668,000","0","1,668,000","1,777,000","1,185,000","233,000","952,000","5,981,000","5,156,000","825,000","3,381,000",
="0050","元大台灣50      ","1,998,000","0","1,998,000","0","0","0","-285,000","1,000","364,000","-363,000","2,807,000","2,729,000","78,000","1,713,000",
="006206","元大上證50      ","25,000","0","25,000","0","0","0","514,000","1,698,000","472,000","1,226,000","5,459,000","6,171,000","-712,000","539,000",
="00631L","元大台灣50正2   ","0","0","0","0","0","0","422,000","112,000","139,000","-27,000","679,000","230,000","449,000","422,000",
="0055","元大MSCI金融    ","0","0","0","0","0","0","222,000","0","600,000","-600,000","861,000","39,000","822,000","222,000",
="008201","BP上證50        ","0","0","0","0","0","0","119,900","0","0","0","141,800","21,900","119,900","119,900",
="006207","FH滬深          ","1,000","0","1,000","4,500,000","579,000","3,921,000","-3,877,000","0","400,000","-400,000","3,240,000","6,717,000","-3,477,000","45,000",
="0053","元大電子        ","0","0","0","0","0","0","14,000","0","0","0","16,000","2,000","14,000","14,000",
="0054","元大台商50      ","0","0","0","0","0","0","2,000","0","0","0","2,000","0","2,000","2,000",
="006203","元大MSCI台灣    ","0","0","0","0","0","0","0","0","0","0","1,000","1,000","0","0",
="006208","富邦台50        ","0","0","0","0","0","0","-1,000","0","0","0","0","1,000","-1,000","-1,000",
="0057","富邦摩台        ","0","0","0","0","0","0","-2,000","0","0","0","2,000","4,000","-2,000","-2,000",
="0052","富邦科技        ","26,000","0","26,000","0","0","0","-29,000","0","0","0","1,000","30,000","-29,000","-3,000",
="0060","新台灣          ","0","0","0","0","0","0","-3,000","0","0","0","0","3,000","-3,000","-3,000",
="0058","富邦發達        ","0","0","0","0","0","0","-4,000","0","0","0","0","4,000","-4,000","-4,000",
="0059","富邦金融        ","0","0","0","0","0","0","-4,000","0","0","0","2,000","6,000","-4,000","-4,000",
="0056","元大高股息      ","0","0","0","0","0","0","-5,000","0","0","0","0","5,000","-5,000","-5,000",
="0051","元大中型100     ","0","0","0","0","0","0","-22,000","0","0","0","0","22,000","-22,000","-22,000",
="00635U","元大S&P黃金     ","0","0","0","0","0","0","-646,000","0","0","0","2,086,000","2,732,000","-646,000","-646,000",
="00638R","元大滬深300反1  ","0","0","0","0","0","0","-870,000","100,000","0","100,000","7,591,000","8,561,000","-970,000","-870,000",
="00633L","富邦上証正2     ","952,000","111,000","841,000","0","0","0","-1,976,000","170,000","72,000","98,000","9,334,000","11,408,000","-2,074,000","-1,135,000",
="00632R","元大台灣50反1   ","0","86,000","-86,000","0","1,023,000","-1,023,000","-252,000","160,000","666,000","-506,000","1,812,000","1,558,000","254,000","-1,361,000",
="00634R","富邦上証反1     ","0","0","0","0","0","0","-4,763,000","320,000","1,050,000","-730,000","1,815,000","5,848,000","-4,033,000","-4,763,000",
="00637L","元大滬深300正2  ","1,000","21,000","-20,000","0","0","0","-7,040,000","0","0","0","34,551,000","41,591,000","-7,040,000","-7,060,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
