"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
="00632R","元大台灣50反1   ","479,000","27,000","452,000","0","0","0","16,409,000","200,000","100,000","100,000","16,740,000","431,000","16,309,000","16,861,000",
="00637L","元大滬深300正2  ","2,881,000","2,957,000","-76,000","0","0","0","16,001,000","0","1,050,000","-1,050,000","37,472,000","20,421,000","17,051,000","15,925,000",
="00642U","元大S&P石油     ","819,000","90,000","729,000","0","0","0","8,528,000","0","0","0","8,654,000","126,000","8,528,000","9,257,000",
="00633L","富邦上証正2     ","5,287,000","955,000","4,332,000","0","0","0","2,125,000","765,000","215,000","550,000","11,232,000","9,657,000","1,575,000","6,457,000",
="0061","元大寶滬深      ","0","0","0","0","0","0","4,698,000","32,000","0","32,000","4,975,000","309,000","4,666,000","4,698,000",
="00672L","元大S&P原油正2  ","783,000","3,774,000","-2,991,000","0","0","0","6,281,000","0","0","0","8,640,000","2,359,000","6,281,000","3,290,000",
="00708L","元大S&P黃金正2  ","682,000","0","682,000","0","0","0","725,000","0","0","0","1,122,000","397,000","725,000","1,407,000",
="0050","元大台灣50      ","1,713,000","250,000","1,463,000","0","0","0","-79,000","1,000","0","1,000","91,000","171,000","-80,000","1,384,000",
="006205","富邦上証        ","2,553,000","13,000","2,540,000","0","0","0","-1,316,000","143,000","598,000","-455,000","2,348,000","3,209,000","-861,000","1,224,000",
="006207","FH滬深          ","423,000","200,000","223,000","0","0","0","930,000","0","80,000","-80,000","1,299,000","289,000","1,010,000","1,153,000",
="00665L","富邦H股正2      ","429,000","89,000","340,000","0","0","0","569,000","0","0","0","837,000","268,000","569,000","909,000",
="00643","群益深証中小    ","500,000","0","500,000","0","0","0","292,000","0","0","0","312,000","20,000","292,000","792,000",
="00655L","國泰中國A50正2  ","81,000","215,000","-134,000","0","0","0","751,000","0","50,000","-50,000","4,097,000","3,296,000","801,000","617,000",
="006206","元大上證50      ","6,000","107,000","-101,000","0","0","0","627,000","0","185,000","-185,000","1,278,000","466,000","812,000","526,000",
="00648R","元大S&P500反1   ","24,000","0","24,000","0","0","0","497,000","0","0","0","689,000","192,000","497,000","521,000",
="00692","富邦公司治理    ","0","0","0","0","0","0","476,000","0","0","0","1,345,000","869,000","476,000","476,000",
="00636","國泰中國A50     ","905,000","769,000","136,000","0","0","0","256,000","50,000","85,000","-35,000","2,443,000","2,152,000","291,000","392,000",
="00693U","華頓S&P黃豆     ","0","0","0","0","0","0","370,000","0","0","0","395,000","25,000","370,000","370,000",
="00714","群益道瓊美國地產","0","0","0","300,000","0","300,000","46,000","0","0","0","673,000","627,000","46,000","346,000",
="00650L","FH香港正2       ","139,000","139,000","0","0","0","0","275,000","0","0","0","376,000","101,000","275,000","275,000",
="00676R","富邦臺灣加權反1 ","0","16,000","-16,000","0","0","0","273,000","0","0","0","449,000","176,000","273,000","257,000",
="00662","富邦NASDAQ      ","0","0","0","0","0","0","238,000","0","0","0","351,000","113,000","238,000","238,000",
="00631L","元大台灣50正2   ","73,000","0","73,000","0","0","0","143,000","0","0","0","149,000","6,000","143,000","216,000",
="00675L","富邦臺灣加權正2 ","225,000","0","225,000","0","0","0","-13,000","0","0","0","494,000","507,000","-13,000","212,000",
="00664R","國泰臺灣加權反1 ","0","0","0","0","0","0","193,000","0","0","0","578,000","385,000","193,000","193,000",
="00704L","台新MSCI台灣正2 ","0","0","0","0","0","0","143,000","0","0","0","198,000","55,000","143,000","143,000",
="00703","台新MSCI中國    ","0","0","0","0","0","0","129,000","0","0","0","146,000","17,000","129,000","129,000",
="00635U","元大S&P黃金     ","0","0","0","0","0","0","124,000","0","0","0","171,000","47,000","124,000","124,000",
="00706L","元大S&P日圓正2  ","0","0","0","0","0","0","115,000","0","0","0","576,000","461,000","115,000","115,000",
="00640L","富邦日本正2     ","70,000","0","70,000","0","0","0","38,000","0","0","0","505,000","467,000","38,000","108,000",
="00641R","富邦日本反1     ","0","0","0","0","0","0","76,000","0","0","0","406,000","330,000","76,000","76,000",
="00646","元大S&P500      ","50,000","0","50,000","0","0","0","0","0","0","0","0","0","0","50,000",
