"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="0050","元大台灣50      ","4,210,000","420,000","3,790,000","0","0","0","10,555,000","5,896,000","4,659,000","5,027,000",
="0056","元大高股息      ","62,000","0","62,000","0","0","0","625,000","625,000","0","687,000",
="0055","元大MSCI金融    ","75,000","0","75,000","0","0","0","484,000","370,000","114,000","331,000",
="006203","元大MSCI台灣    ","327,000","84,000","243,000","0","0","0","196,000","61,000","135,000","169,000",
="0053","元大電子        ","6,000","0","6,000","0","0","0","16,000","16,000","0","22,000",
="0059","富邦金融        ","0","0","0","0","0","0","16,000","16,000","0","16,000",
="0052","富邦科技        ","8,000","0","8,000","0","0","0","6,000","5,000","1,000","12,000",
="0054","元大台商50      ","0","0","0","0","0","0","5,000","5,000","0","5,000",
="0057","富邦摩台        ","0","0","0","0","0","0","5,000","5,000","0","5,000",
="0060","新台灣          ","0","0","0","0","0","0","4,000","4,000","0","4,000",
="006208","富邦台50        ","0","0","0","0","0","0","1,000","1,000","0","1,000",
="0058","富邦發達        ","0","0","0","0","0","0","17,000","0","17,000","-17,000",
="0061","元大寶滬深      ","0","2,371,000","-2,371,000","0","0","0","8,249,000","5,294,000","2,955,000","-32,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","247,020","65,000","182,020","-117,020",
="006207","FH滬深          ","0","0","0","0","600,000","-600,000","696,000","398,000","298,000","-500,000",
="006205","富邦上証        ","10,000","0","10,000","0","0","0","5,591,000","2,503,000","3,088,000","-575,000",
="006206","元大上證50      ","0","0","0","0","0","0","9,945,000","4,531,000","5,414,000","-883,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
