"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
="00640L","富邦日本正2     ","0","0","0","0","0","0","1,928,000","0","0","0","12,306,000","10,378,000","1,928,000","1,928,000",
="006205","富邦上証        ","0","5,000","-5,000","0","700,000","-700,000","2,401,696","229,000","51,000","178,000","4,598,000","2,374,304","2,223,696","1,696,696",
="00633L","富邦上証正2     ","82,000","130,000","-48,000","0","0","0","1,028,000","166,000","105,000","61,000","28,668,000","27,701,000","967,000","980,000",
="0061","元大寶滬深      ","0","4,000","-4,000","0","0","0","772,000","306,000","271,000","35,000","1,658,000","921,000","737,000","768,000",
="00638R","元大滬深300反1  ","0","0","0","0","0","0","233,000","0","0","0","1,440,000","1,207,000","233,000","233,000",
="008201","BP上證50        ","0","0","0","0","0","0","10,000","0","0","0","10,300","300","10,000","10,000",
="0059","富邦金融        ","0","0","0","0","0","0","5,000","0","0","0","6,000","1,000","5,000","5,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","2,000","0","0","0","4,000","2,000","2,000","2,000",
="0058","富邦發達        ","0","0","0","0","0","0","0","0","0","0","2,000","2,000","0","0",
="006203","元大MSCI台灣    ","3,000","3,000","0","0","0","0","0","0","0","0","0","0","0","0",
="006208","富邦台50        ","0","0","0","0","0","0","0","0","0","0","22,000","22,000","0","0",
="0060","新台灣          ","0","1,000","-1,000","0","0","0","0","0","0","0","1,000","1,000","0","-1,000",
="0051","元大中型100     ","0","0","0","0","0","0","-1,000","0","0","0","14,000","15,000","-1,000","-1,000",
="0052","富邦科技        ","0","0","0","0","0","0","-1,000","0","0","0","2,000","3,000","-1,000","-1,000",
="0053","元大電子        ","0","1,000","-1,000","0","0","0","-1,000","0","0","0","3,000","4,000","-1,000","-2,000",
="0054","元大台商50      ","0","0","0","0","0","0","-3,000","0","0","0","4,000","7,000","-3,000","-3,000",
="0057","富邦摩台        ","0","0","0","0","0","0","-4,000","0","0","0","3,000","7,000","-4,000","-4,000",
="00635U","元大S&P黃金     ","0","0","0","0","0","0","-26,000","0","0","0","1,582,000","1,608,000","-26,000","-26,000",
="00636","國泰中國A50     ","0","0","0","0","0","0","-131,000","0","0","0","5,538,000","5,669,000","-131,000","-131,000",
="0055","元大MSCI金融    ","0","0","0","0","0","0","-131,000","0","12,000","-12,000","0","119,000","-119,000","-131,000",
="006207","FH滬深          ","0","0","0","0","0","0","-177,000","630,000","1,217,000","-587,000","1,749,000","1,339,000","410,000","-177,000",
="00639","富邦深100       ","0","0","0","0","0","0","-284,000","322,000","50,000","272,000","850,000","1,406,000","-556,000","-284,000",
="0050","元大台灣50      ","99,050","1,337,000","-1,237,950","0","0","0","790,000","2,110,000","95,000","2,015,000","1,387,000","2,612,000","-1,225,000","-447,950",
="006206","元大上證50      ","0","0","0","0","0","0","-804,000","247,000","81,000","166,000","1,804,000","2,774,000","-970,000","-804,000",
="00631L","元大台灣50正2   ","0","0","0","0","0","0","-1,213,000","0","20,000","-20,000","1,300,000","2,493,000","-1,193,000","-1,213,000",
="00642U","元大S&P石油     ","0","0","0","0","0","0","-1,486,000","0","0","0","710,000","2,196,000","-1,486,000","-1,486,000",
="00641R","富邦日本反1     ","0","0","0","0","0","0","-1,512,000","0","0","0","7,588,000","9,100,000","-1,512,000","-1,512,000",
="00634R","富邦上証反1     ","2,000","0","2,000","0","0","0","-2,318,000","1,450,000","332,000","1,118,000","4,725,000","8,161,000","-3,436,000","-2,316,000",
="0056","元大高股息      ","3,000","0","3,000","0","0","0","-2,927,000","237,000","0","237,000","24,000","3,188,000","-3,164,000","-2,924,000",
="00637L","元大滬深300正2  ","0","250,000","-250,000","0","0","0","-7,229,000","0","0","0","15,193,000","22,422,000","-7,229,000","-7,479,000",
="00632R","元大台灣50反1   ","270,000","945,000","-675,000","0","50,000","-50,000","-16,002,000","6,208,000","2,364,000","3,844,000","2,457,000","22,303,000","-19,846,000","-16,727,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
