"證券代號","證券名稱","外陸資買進股數(不含外資自營商)","外陸資賣出股數(不含外資自營商)","外陸資買賣超股數(不含外資自營商)","外資自營商買進股數","外資自營商賣出股數","外資自營商買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
"2353","宏碁            ","24,652,920","7,679,144","16,973,776","0","0","0","3,000,000","8,000","2,992,000","3,886,000","1,744,000","1,364,000","380,000","5,351,000","1,845,000","3,506,000","23,851,776",
"2317","鴻海            ","25,094,581","10,741,336","14,353,245","0","0","0","110,000","23,000","87,000","4,560,000","1,724,000","35,000","1,689,000","3,553,000","682,000","2,871,000","19,000,245",
"3481","群創            ","20,539,000","7,088,496","13,450,504","0","0","0","0","14,000","-14,000","1,881,000","207,000","0","207,000","2,009,000","335,000","1,674,000","15,317,504",
"2323","中環            ","19,262,000","5,685,000","13,577,000","0","0","0","0","1,000,000","-1,000,000","1,686,000","2,196,000","510,000","1,686,000","0","0","0","14,263,000",
"2884","玉山金          ","17,037,730","4,318,039","12,719,691","0","0","0","120,000","0","120,000","381,000","368,000","5,000","363,000","18,000","0","18,000","13,220,691",
"2885","元大金          ","23,091,610","12,808,093","10,283,517","0","0","0","0","0","0","887,000","500,000","2,000","498,000","1,289,000","900,000","389,000","11,170,517",
"2891","中信金          ","19,149,000","8,261,753","10,887,247","0","0","0","0","0","0","24,000","39,000","1,000","38,000","249,000","263,000","-14,000","10,911,247",
"1605","華新            ","9,830,000","3,288,797","6,541,203","0","0","0","383,000","21,000","362,000","1,865,000","603,000","166,000","437,000","1,514,000","86,000","1,428,000","8,768,203",
"2448","晶電            ","15,390,000","6,493,000","8,897,000","0","0","0","408,000","0","408,000","-2,794,000","547,000","1,304,000","-757,000","546,000","2,583,000","-2,037,000","6,511,000",
="0056","元大高股息      ","3,985,000","0","3,985,000","0","0","0","0","0","0","2,056,000","0","0","0","2,056,000","0","2,056,000","6,041,000",
"2882","國泰金          ","9,730,965","3,983,553","5,747,412","0","0","0","0","139,000","-139,000","24,000","0","21,000","-21,000","127,000","82,000","45,000","5,632,412",
="070562","大同元大76購02  ","0","0","0","0","0","0","0","0","0","5,583,000","0","0","0","6,016,000","433,000","5,583,000","5,583,000",
"2887","台新金          ","7,281,185","2,097,721","5,183,464","0","0","0","0","6,000","-6,000","233,000","324,000","0","324,000","0","91,000","-91,000","5,410,464",
="074481","祥碩麥證7A購01  ","0","0","0","6,097,000","571,000","5,526,000","0","0","0","5,294,000","0","0","0","6,267,000","973,000","5,294,000","5,294,000",
"2349","錸德            ","2,835,000","539,000","2,296,000","0","0","0","350,000","0","350,000","2,547,000","3,450,000","903,000","2,547,000","0","0","0","5,193,000",
"2892","第一金          ","7,035,000","2,356,957","4,678,043","0","0","0","0","0","0","299,000","437,000","0","437,000","0","138,000","-138,000","4,977,043",
="073547","宏碁元大78購02  ","0","0","0","0","0","0","0","0","0","4,955,000","0","0","0","5,363,000","408,000","4,955,000","4,955,000",
"1216","統一            ","6,882,000","2,224,402","4,657,598","0","0","0","0","10,000","-10,000","187,000","187,000","0","187,000","8,000","8,000","0","4,834,598",
"2834","臺企銀          ","7,001,000","2,267,771","4,733,229","0","0","0","0","57,000","-57,000","158,000","794,000","996,000","-202,000","749,000","389,000","360,000","4,834,229",
="0050","元大台灣50      ","1,673,000","453,000","1,220,000","0","0","0","0","0","0","3,581,000","69,000","176,000","-107,000","3,868,000","180,000","3,688,000","4,801,000",
="076389","祥碩麥證7A購02  ","0","0","0","4,884,000","49,000","4,835,000","0","0","0","4,772,000","0","0","0","4,884,000","112,000","4,772,000","4,772,000",
="075065","華邦電麥證7A購02","0","0","0","7,155,000","789,000","6,366,000","0","0","0","4,749,000","0","0","0","7,212,000","2,463,000","4,749,000","4,749,000",
="073940","華邦電麥證79購01","0","0","0","5,424,000","833,000","4,591,000","0","0","0","4,588,000","0","0","0","5,478,000","890,000","4,588,000","4,588,000",
="075735","訊芯麥證79購01  ","0","0","0","4,520,000","198,000","4,322,000","0","0","0","4,322,000","0","0","0","4,520,000","198,000","4,322,000","4,322,000",
"2409","友達            ","9,191,000","6,948,934","2,242,066","0","0","0","0","34,000","-34,000","1,965,000","914,000","1,000","913,000","2,021,000","969,000","1,052,000","4,173,066",
"1402","遠東新          ","4,495,000","1,258,026","3,236,974","0","0","0","0","6,000","-6,000","828,000","616,000","1,000","615,000","222,000","9,000","213,000","4,058,974",
"2881","富邦金          ","6,934,775","3,356,191","3,578,584","0","0","0","0","168,000","-168,000","621,000","411,000","2,000","409,000","256,000","44,000","212,000","4,031,584",
"2856","元富證          ","4,189,000","173,000","4,016,000","0","0","0","0","0","0","0","0","0","0","0","0","0","4,016,000",
