"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="006207","FH滬深          ","0","4,000","-4,000","0","0","0","15,199,000","9,962,000","5,237,000","4,721,000",
="006205","富邦上証        ","0","124,000","-124,000","700,000","0","700,000","13,299,000","7,527,000","5,772,000","2,331,000",
="006206","元大上證50      ","0","0","0","0","0","0","9,978,000","5,694,000","4,284,000","1,410,000",
="0055","元大MSCI金融    ","0","0","0","0","0","0","1,579,000","1,283,000","296,000","987,000",
="0053","元大電子        ","0","0","0","0","0","0","79,000","76,000","3,000","73,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","97,000","76,000","21,000","55,000",
="006208","富邦台50        ","0","0","0","0","0","0","102,000","55,000","47,000","8,000",
="0052","富邦科技        ","0","0","0","0","0","0","9,000","8,000","1,000","7,000",
="006203","元大MSCI台灣    ","16,000","121,000","-105,000","0","0","0","205,000","155,000","50,000","0",
="0059","富邦金融        ","0","0","0","0","0","0","1,000","0","1,000","-1,000",
="0060","新台灣          ","0","0","0","0","0","0","4,000","1,000","3,000","-2,000",
="0057","富邦摩台        ","0","0","0","0","0","0","81,000","38,000","43,000","-5,000",
="0054","元大台商50      ","0","0","0","0","0","0","14,000","4,000","10,000","-6,000",
="0051","元大中型100     ","0","118,000","-118,000","0","0","0","137,000","124,000","13,000","-7,000",
="0056","元大高股息      ","0","298,000","-298,000","0","0","0","3,974,000","1,140,000","2,834,000","-1,992,000",
="0061","元大寶滬深      ","572,000","25,000","547,000","0","0","0","30,737,000","13,544,000","17,193,000","-3,102,000",
="0050","元大台灣50      ","40,000","10,560,000","-10,520,000","0","0","0","9,373,000","5,804,000","3,569,000","-8,285,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
