"證券代號","證券名稱","外陸資買進股數(不含外資自營商)","外陸資賣出股數(不含外資自營商)","外陸資買賣超股數(不含外資自營商)","外資自營商買進股數","外資自營商賣出股數","外資自營商買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
="00677U","富邦VIX         ","12,545,000","1,027,000","11,518,000","0","0","0","0","0","0","4,610,000","100,000","120,000","-20,000","8,161,000","3,531,000","4,630,000","16,128,000",
="00632R","元大台灣50反1   ","23,524,000","11,114,000","12,410,000","0","0","0","0","0","0","3,219,000","3,361,000","1,271,000","2,090,000","8,662,000","7,533,000","1,129,000","15,629,000",
="00683L","元大美元指數正2 ","142,000","0","142,000","0","0","0","0","0","0","1,188,000","0","0","0","1,399,000","211,000","1,188,000","1,330,000",
="00648R","元大S&P500反1   ","242,000","0","242,000","0","0","0","0","0","0","830,000","0","0","0","830,000","0","830,000","1,072,000",
="00664R","國泰臺灣加權反1 ","0","0","0","0","0","0","0","0","0","993,000","0","0","0","1,724,000","731,000","993,000","993,000",
="00673R","元大S&P原油反1  ","425,000","344,000","81,000","0","0","0","0","0","0","769,000","0","0","0","968,000","199,000","769,000","850,000",
="006207","FH滬深          ","390,000","5,000","385,000","0","0","0","0","0","0","366,602","20,000","30,000","-10,000","475,000","98,398","376,602","751,602",
="00634R","富邦上証反1     ","300,000","0","300,000","0","0","0","0","0","0","385,000","0","0","0","1,119,000","734,000","385,000","685,000",
="00671R","富邦NASDAQ反1   ","0","0","0","0","0","0","0","0","0","599,000","0","0","0","816,000","217,000","599,000","599,000",
="00686R","群益臺灣加權反1 ","0","0","0","0","0","0","0","0","0","427,000","0","0","0","922,000","495,000","427,000","427,000",
="00640L","富邦日本正2     ","0","0","0","0","0","0","0","0","0","425,000","0","0","0","714,000","289,000","425,000","425,000",
="00653L","富邦印度正2     ","0","0","0","0","0","0","0","0","0","308,000","0","0","0","335,000","27,000","308,000","308,000",
="00672L","元大S&P原油正2  ","765,000","1,091,000","-326,000","0","0","0","0","0","0","557,000","0","0","0","1,762,000","1,205,000","557,000","231,000",
="00658L","國泰日本正2     ","0","0","0","0","0","0","0","0","0","131,000","0","0","0","477,000","346,000","131,000","131,000",
="00703","台新MSCI中國    ","0","0","0","0","0","0","0","0","0","58,000","0","0","0","147,000","89,000","58,000","58,000",
="00700","富邦H股         ","5,000","0","5,000","0","0","0","0","0","0","43,000","0","0","0","48,000","5,000","43,000","48,000",
="00666R","富邦H股反1      ","0","0","0","0","0","0","0","0","0","40,000","0","0","0","101,000","61,000","40,000","40,000",
="00717","富邦美國特別股  ","0","0","0","0","0","0","0","0","0","32,000","0","0","0","165,000","133,000","32,000","32,000",
="00709","富邦歐洲        ","0","0","0","0","0","0","0","0","0","20,000","0","0","0","120,000","100,000","20,000","20,000",
="00705R","台新MSCI台灣反1 ","0","0","0","0","0","0","0","0","0","17,000","0","0","0","77,000","60,000","17,000","17,000",
="00680L","元大美債20正2   ","0","0","0","0","0","0","0","0","0","15,000","0","0","0","19,000","4,000","15,000","15,000",
="00656R","國泰中國A50反1  ","0","0","0","0","0","0","0","0","0","13,000","0","0","0","114,000","101,000","13,000","13,000",
="00682U","元大美元指數    ","4,000","0","4,000","0","0","0","0","0","0","0","0","0","0","0","0","0","4,000",
="00698L","元大美債7-10正2 ","0","0","0","0","0","0","0","0","0","4,000","0","0","0","4,000","0","4,000","4,000",
="00661","元大日經225     ","0","0","0","0","0","0","0","0","0","3,000","0","0","0","3,000","0","3,000","3,000",
="0055","元大MSCI金融    ","0","0","0","0","0","0","0","0","0","3,000","0","0","0","3,000","0","3,000","3,000",
="00688L","國泰20年美債正2 ","0","0","0","0","0","0","0","0","0","2,000","0","0","0","202,000","200,000","2,000","2,000",
="0054","元大台商50      ","0","0","0","0","0","0","0","0","0","1,000","0","0","0","311,000","310,000","1,000","1,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","0","0","0","1,000","0","0","0","1,000","0","1,000","1,000",
="00691R","兆豐藍籌30反1   ","0","0","0","0","0","0","0","0","0","1,000","0","0","0","6,000","5,000","1,000","1,000",
="00706L","元大S&P日圓正2  ","0","0","0","0","0","0","0","0","0","0","0","0","0","22,000","22,000","0","0",
="00707R","元大S&P日圓反1  ","0","0","0","0","0","0","0","0","0","0","0","0","0","1,000","1,000","0","0",
="00704L","台新MSCI台灣正2 ","0","0","0","0","0","0","0","0","0","0","0","0","0","60,000","60,000","0","0",
="00714","群益道瓊美國地產","0","0","0","0","0","0","0","0","0","0","0","0","0","100,000","100,000","0","0",
="00625K","富邦上証+R      ","0","0","0","0","0","0","0","0","0","0","0","0","0","50,000","50,000","0","0",
="0052","富邦科技        ","0","0","0","0","0","0","0","0","0","0","0","0","0","1,000","1,000","0","0",
="00636K","國泰中國A50+U   ","0","0","0","0","0","0","0","0","0","0","0","0","0","39,000","39,000","0","0",
="00657K","國泰日經225+U   ","0","0","0","0","0","0","0","0","0","0","0","0","0","11,100","11,100","0","0",
="00649","FH香港          ","0","0","0","0","0","0","0","0","0","0","0","0","0","16,000","16,000","0","0",
="0053","元大電子        ","0","0","0","0","0","0","0","0","0","-1,000","0","0","0","1,000","2,000","-1,000","-1,000",
="0058","富邦發達        ","0","0","0","0","0","0","0","0","0","-1,000","0","0","0","1,000","2,000","-1,000","-1,000",
="0059","富邦金融        ","0","0","0","0","0","0","0","0","0","-1,000","0","0","0","0","1,000","-1,000","-1,000",
="00711B","FH彭博新興債    ","0","0","0","0","0","0","0","0","0","-1,000","0","0","0","0","1,000","-1,000","-1,000",
="00684R","元大美元指數反1 ","0","0","0","0","0","0","0","0","0","-1,000","0","0","0","0","1,000","-1,000","-1,000",
="00713","元大台灣高息低波","0","0","0","0","0","0","0","0","0","-2,000","0","0","0","2,000","4,000","-2,000","-2,000",
