"證券代號","證券名稱","外陸資買進股數(不含外資自營商)","外陸資賣出股數(不含外資自營商)","外陸資買賣超股數(不含外資自營商)","外資自營商買進股數","外資自營商賣出股數","外資自營商買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
="00673R","元大S&P原油反1  ","0","0","0","0","0","0","0","0","0","5,378,000","0","0","0","5,968,000","590,000","5,378,000","5,378,000",
="00639","富邦深100       ","2,092,000","428,000","1,664,000","0","0","0","0","0","0","-30,000","0","0","0","705,000","735,000","-30,000","1,634,000",
="00676R","富邦臺灣加權反1 ","0","29,000","-29,000","0","0","0","0","0","0","1,303,000","425,000","0","425,000","1,432,000","554,000","878,000","1,274,000",
="00634R","富邦上証反1     ","387,000","230,000","157,000","0","0","0","0","0","0","843,000","0","220,000","-220,000","1,673,000","610,000","1,063,000","1,000,000",
="00643","群益深証中小    ","942,000","130,000","812,000","0","0","0","0","0","0","53,000","0","0","0","1,208,000","1,155,000","53,000","865,000",
="00641R","富邦日本反1     ","99,000","0","99,000","0","0","0","0","0","0","529,000","0","0","0","629,000","100,000","529,000","628,000",
="00656R","國泰中國A50反1  ","10,000","0","10,000","0","0","0","0","0","0","612,000","0","252,000","-252,000","1,013,000","149,000","864,000","622,000",
="006207","FH滬深          ","226,000","561,000","-335,000","0","0","0","0","0","0","847,000","0","0","0","983,000","136,000","847,000","512,000",
="00638R","元大滬深300反1  ","43,000","16,000","27,000","0","0","0","0","0","0","455,000","0","0","0","572,000","117,000","455,000","482,000",
="00664R","國泰臺灣加權反1 ","0","0","0","0","0","0","0","0","0","431,000","950,000","0","950,000","1,045,000","1,564,000","-519,000","431,000",
="00693U","華頓S&P黃豆     ","0","0","0","0","0","0","0","0","0","427,000","0","0","0","477,000","50,000","427,000","427,000",
="00651R","FH香港反1       ","94,000","4,000","90,000","0","0","0","0","0","0","297,000","0","0","0","297,000","0","297,000","387,000",
="00675L","富邦臺灣加權正2 ","0","143,000","-143,000","0","0","0","0","0","0","371,000","0","0","0","510,000","139,000","371,000","228,000",
="00685L","群益臺灣加權正2 ","5,000","8,000","-3,000","0","0","0","0","0","0","196,000","0","0","0","201,000","5,000","196,000","193,000",
="00659R","國泰日本反1     ","40,000","9,000","31,000","0","0","0","0","0","0","138,000","0","0","0","158,000","20,000","138,000","169,000",
="00635U","元大S&P黃金     ","97,000","0","97,000","0","0","0","0","0","0","72,000","0","0","0","123,000","51,000","72,000","169,000",
="00674R","元大S&P黃金反1  ","0","0","0","0","0","0","0","0","0","152,000","0","0","0","154,000","2,000","152,000","152,000",
="00670L","富邦NASDAQ正2   ","28,000","0","28,000","0","0","0","0","0","0","112,000","0","0","0","155,000","43,000","112,000","140,000",
="00631L","元大台灣50正2   ","5,000","289,000","-284,000","0","0","0","0","0","0","423,000","241,000","0","241,000","871,000","689,000","182,000","139,000",
="00662","富邦NASDAQ      ","0","0","0","0","0","0","0","0","0","134,000","0","0","0","134,000","0","134,000","134,000",
="00706L","元大S&P日圓正2  ","0","0","0","0","0","0","0","0","0","127,000","0","0","0","137,000","10,000","127,000","127,000",
="00717","富邦美國特別股  ","0","0","0","0","0","0","0","0","0","73,000","0","0","0","129,000","56,000","73,000","73,000",
="0061","元大寶滬深      ","5,000","1,000","4,000","0","0","0","0","0","0","38,000","0","0","0","2,204,000","2,166,000","38,000","42,000",
="00650L","FH香港正2       ","0","0","0","0","0","0","0","0","0","37,000","0","0","0","73,000","36,000","37,000","37,000",
="0055","元大MSCI金融    ","0","0","0","0","0","0","0","0","0","27,000","0","0","0","27,000","0","27,000","27,000",
="00646","元大S&P500      ","18,000","4,000","14,000","0","0","0","0","0","0","10,000","0","0","0","10,000","0","10,000","24,000",
="00689R","國泰20年美債反1 ","10,000","0","10,000","0","0","0","0","0","0","13,000","0","0","0","213,000","200,000","13,000","23,000",
="00647L","元大S&P500正2   ","19,000","0","19,000","0","0","0","0","0","0","3,000","0","0","0","3,000","0","3,000","22,000",
="00658L","國泰日本正2     ","0","0","0","0","0","0","0","0","0","22,000","0","0","0","24,000","2,000","22,000","22,000",
="00668","國泰美國道瓊    ","0","0","0","0","0","0","0","0","0","16,000","0","0","0","62,000","46,000","16,000","16,000",
="00716R","華頓S&P布蘭特反1","0","0","0","0","0","0","0","0","0","13,000","0","0","0","19,000","6,000","13,000","13,000",
="00714","群益道瓊美國地產","0","10,000","-10,000","0","0","0","0","0","0","23,000","0","0","0","213,000","190,000","23,000","13,000",
="00640L","富邦日本正2     ","0","0","0","0","0","0","0","0","0","10,000","0","0","0","410,000","400,000","10,000","10,000",
="00702","國泰標普低波高息","0","0","0","0","0","0","0","0","0","8,000","0","0","0","29,000","21,000","8,000","8,000",
="00705R","台新MSCI台灣反1 ","0","0","0","0","0","0","0","0","0","7,000","0","0","0","9,000","2,000","7,000","7,000",
="0054","元大台商50      ","0","0","0","0","0","0","0","0","0","4,000","0","0","0","4,000","0","4,000","4,000",
="00678","群益NBI生技     ","4,000","0","4,000","0","0","0","0","0","0","-1,000","0","0","0","300,000","301,000","-1,000","3,000",
="0051","元大中型100     ","0","0","0","0","0","0","0","0","0","2,000","0","0","0","2,000","0","2,000","2,000",
="00704L","台新MSCI台灣正2 ","0","0","0","0","0","0","0","0","0","2,000","0","0","0","212,000","210,000","2,000","2,000",
="00691R","兆豐藍籌30反1   ","0","0","0","0","0","0","0","0","0","2,000","0","0","0","3,000","1,000","2,000","2,000",
