"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
="00637L","元大滬深300正2  ","588,000","0","588,000","0","0","0","31,800,000","360,000","0","360,000","84,763,000","53,323,000","31,440,000","32,388,000",
="00633L","富邦上証正2     ","70,000","76,000","-6,000","0","0","0","26,920,000","538,000","251,000","287,000","104,771,000","78,138,000","26,633,000","26,914,000",
="0050","元大台灣50      ","1,501,050","1,626,000","-124,950","0","41,000","-41,000","3,039,000","332,000","3,085,000","-2,753,000","6,854,000","1,062,000","5,792,000","2,873,050",
="00636","國泰中國A50     ","9,000","0","9,000","0","0","0","2,847,000","0","0","0","16,025,000","13,178,000","2,847,000","2,856,000",
="00631L","元大台灣50正2   ","0","0","0","0","0","0","2,274,000","1,000","10,000","-9,000","4,015,000","1,732,000","2,283,000","2,274,000",
="006206","元大上證50      ","0","5,000","-5,000","0","0","0","1,063,000","0","0","0","6,548,000","5,485,000","1,063,000","1,058,000",
="00639","富邦深100       ","0","0","0","0","0","0","929,000","0","360,000","-360,000","3,342,000","2,053,000","1,289,000","929,000",
="00638R","元大滬深300反1  ","2,000","0","2,000","0","0","0","885,000","0","0","0","5,293,000","4,408,000","885,000","887,000",
="0055","元大MSCI金融    ","0","0","0","0","160,000","-160,000","386,000","0","0","0","1,282,000","896,000","386,000","226,000",
="00635U","元大S&P黃金     ","3,000","0","3,000","0","0","0","164,000","0","0","0","180,000","16,000","164,000","167,000",
="006205","富邦上証        ","1,000","0","1,000","0","125,000","-125,000","248,000","146,000","182,000","-36,000","5,024,000","4,740,000","284,000","124,000",
="0053","元大電子        ","0","0","0","0","0","0","59,000","0","0","0","105,000","46,000","59,000","59,000",
="0052","富邦科技        ","0","0","0","0","0","0","4,000","0","0","0","7,000","3,000","4,000","4,000",
="0059","富邦金融        ","0","0","0","0","0","0","1,000","0","0","0","2,000","1,000","1,000","1,000",
="006203","元大MSCI台灣    ","4,000","146,000","-142,000","0","0","0","143,000","0","0","0","146,000","3,000","143,000","1,000",
="0057","富邦摩台        ","0","0","0","0","0","0","0","0","0","0","245,000","245,000","0","0",
="0058","富邦發達        ","0","0","0","0","0","0","0","0","0","0","4,000","4,000","0","0",
="0054","元大台商50      ","0","0","0","0","0","0","-1,000","0","0","0","32,000","33,000","-1,000","-1,000",
="006208","富邦台50        ","0","0","0","0","0","0","-2,000","0","0","0","50,000","52,000","-2,000","-2,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","-3,961","0","20,000","-20,000","62,000","45,961","16,039","-3,961",
="008201","BP上證50        ","0","0","0","0","0","0","-5,300","0","0","0","600","5,900","-5,300","-5,300",
="0051","元大中型100     ","0","80,000","-80,000","0","0","0","69,000","0","0","0","70,000","1,000","69,000","-11,000",
="0060","新台灣          ","0","0","0","0","0","0","-46,000","0","0","0","0","46,000","-46,000","-46,000",
="0056","元大高股息      ","0","0","0","0","0","0","-277,000","0","0","0","0","277,000","-277,000","-277,000",
="0061","元大寶滬深      ","1,143,000","39,000","1,104,000","0","0","0","-1,632,000","340,000","40,000","300,000","2,089,000","4,021,000","-1,932,000","-528,000",
="006207","FH滬深          ","0","0","0","0","0","0","-597,201","0","1,000","-1,000","1,972,000","2,568,201","-596,201","-597,201",
="00634R","富邦上証反1     ","520,000","0","520,000","0","0","0","-5,863,000","0","56,000","-56,000","7,542,000","13,349,000","-5,807,000","-5,343,000",
="00632R","元大台灣50反1   ","312,000","0","312,000","0","0","0","-24,381,000","4,905,000","4,368,000","537,000","2,244,000","27,162,000","-24,918,000","-24,069,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
