"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="0050","元大台灣50      ","5,924,000","211,000","5,713,000","0","0","0","6,341,000","2,638,000","3,703,000","4,648,000",
="0056","元大高股息      ","301,000","11,000","290,000","0","0","0","89,000","89,000","0","379,000",
="0055","元大MSCI金融    ","230,000","0","230,000","0","0","0","253,000","153,000","100,000","283,000",
="006203","元大MSCI台灣    ","415,000","0","415,000","0","0","0","424,000","31,000","393,000","53,000",
="0053","元大電子        ","41,000","0","41,000","0","0","0","11,000","11,000","0","52,000",
="0054","元大台商50      ","37,000","0","37,000","0","0","0","0","0","0","37,000",
="006208","富邦台50        ","0","0","0","0","0","0","15,000","15,000","0","15,000",
="0052","富邦科技        ","98,000","25,000","73,000","0","0","0","123,000","25,000","98,000","0",
="0057","富邦摩台        ","0","0","0","0","0","0","76,000","37,000","39,000","-2,000",
="0059","富邦金融        ","0","0","0","0","0","0","4,000","1,000","3,000","-2,000",
="0058","富邦發達        ","0","0","0","0","0","0","5,000","0","5,000","-5,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","183,000","68,000","115,000","-47,000",
="006205","富邦上証        ","0","0","0","0","200,000","-200,000","4,702,000","2,387,000","2,315,000","-128,000",
="006206","元大上證50      ","0","0","0","0","0","0","9,243,000","4,445,000","4,798,000","-353,000",
="006207","FH滬深          ","0","0","0","0","956,000","-956,000","1,697,000","1,077,000","620,000","-499,000",
="0061","元大寶滬深      ","0","450,000","-450,000","0","0","0","5,532,000","2,421,000","3,111,000","-1,140,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
