"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="0050","元大台灣50      ","2,366,000","200,000","2,166,000","0","0","0","2,968,000","2,165,000","803,000","3,528,000",
="006205","富邦上証        ","59,000","0","59,000","0","0","0","12,416,000","7,364,000","5,052,000","2,371,000",
="0053","元大電子        ","48,000","0","48,000","0","0","0","188,000","188,000","0","236,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","139,026","106,000","33,026","72,974",
="0056","元大高股息      ","5,000","0","5,000","0","0","0","49,000","49,000","0","54,000",
="0057","富邦摩台        ","63,000","0","63,000","0","0","0","86,000","30,000","56,000","37,000",
="0051","元大中型100     ","11,000","0","11,000","0","0","0","18,000","18,000","0","29,000",
="0052","富邦科技        ","65,000","0","65,000","0","0","0","43,000","3,000","40,000","28,000",
="006203","元大MSCI台灣    ","56,000","0","56,000","0","0","0","53,000","11,000","42,000","25,000",
="0054","元大台商50      ","4,000","0","4,000","0","0","0","5,000","5,000","0","9,000",
="006208","富邦台50        ","0","0","0","0","0","0","5,000","5,000","0","5,000",
="0058","富邦發達        ","0","0","0","0","0","0","1,000","1,000","0","1,000",
="0059","富邦金融        ","0","0","0","0","0","0","1,000","1,000","0","1,000",
="0055","元大MSCI金融    ","0","0","0","0","0","0","204,000","89,000","115,000","-26,000",
="006207","FH滬深          ","6,000","89,000","-83,000","0","0","0","740,000","0","740,000","-823,000",
="006206","元大上證50      ","0","0","0","0","0","0","2,311,000","489,000","1,822,000","-1,333,000",
="0061","元大寶滬深      ","0","3,093,000","-3,093,000","0","0","0","5,788,000","1,762,000","4,026,000","-5,357,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
