"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
="0050","元大台灣50      ","27,079,000","296,000","26,783,000","0","0","0","-2,629,000","129,000","986,000","-857,000","1,535,000","3,307,000","-1,772,000","24,154,000",
="00633L","富邦上証正2     ","4,471,000","33,000","4,438,000","0","0","0","5,145,000","233,000","193,000","40,000","10,828,000","5,723,000","5,105,000","9,583,000",
="00637L","元大滬深300正2  ","980,000","0","980,000","0","0","0","8,220,000","0","0","0","15,148,000","6,928,000","8,220,000","9,200,000",
="0056","元大高股息      ","377,000","235,000","142,000","0","0","0","4,934,000","0","0","0","4,934,000","0","4,934,000","5,076,000",
="00640L","富邦日本正2     ","1,051,000","10,000","1,041,000","0","0","0","2,723,000","160,000","160,000","0","5,964,000","3,241,000","2,723,000","3,764,000",
="00631L","元大台灣50正2   ","471,000","0","471,000","0","0","0","2,565,000","286,000","883,000","-597,000","8,509,000","5,347,000","3,162,000","3,036,000",
="00636","國泰中國A50     ","0","295,000","-295,000","0","0","0","1,438,000","280,000","0","280,000","1,818,000","660,000","1,158,000","1,143,000",
="00638R","元大滬深300反1  ","75,000","0","75,000","0","0","0","1,004,000","0","0","0","1,122,000","118,000","1,004,000","1,079,000",
="00658L","國泰日本正2     ","0","0","0","0","0","0","765,000","0","0","0","2,168,000","1,403,000","765,000","765,000",
="00653L","富邦印度正2     ","170,000","0","170,000","0","0","0","467,000","0","0","0","1,377,000","910,000","467,000","637,000",
="00655L","國泰中國A50正2  ","0","0","0","0","0","0","528,000","0","0","0","5,896,000","5,368,000","528,000","528,000",
="00662","富邦NASDAQ      ","82,000","0","82,000","0","0","0","394,000","0","0","0","1,632,000","1,238,000","394,000","476,000",
="0055","元大MSCI金融    ","132,000","0","132,000","0","0","0","210,000","0","0","0","210,000","0","210,000","342,000",
="00647L","元大S&P500正2   ","0","2,000","-2,000","0","0","0","289,000","0","0","0","879,000","590,000","289,000","287,000",
="00660","元大歐洲50      ","89,000","0","89,000","0","0","0","179,000","0","0","0","388,000","209,000","179,000","268,000",
="00650L","FH香港正2       ","0","0","0","0","0","0","248,000","0","0","0","277,000","29,000","248,000","248,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","169,000","0","0","0","169,000","0","169,000","169,000",
="00646","元大S&P500      ","0","0","0","0","0","0","100,000","0","0","0","369,000","269,000","100,000","100,000",
="00657","國泰日經225     ","0","0","0","0","0","0","86,000","0","0","0","346,000","260,000","86,000","86,000",
="00652","富邦印度        ","0","0","0","0","0","0","62,000","0","0","0","1,099,000","1,037,000","62,000","62,000",
="00649","FH香港          ","0","0","0","0","0","0","54,000","0","0","0","108,000","54,000","54,000","54,000",
="00651R","FH香港反1       ","0","0","0","0","0","0","25,000","0","0","0","84,000","59,000","25,000","25,000",
="0052","富邦科技        ","0","0","0","0","0","0","25,000","0","0","0","25,000","0","25,000","25,000",
="0053","元大電子        ","0","0","0","0","0","0","18,000","0","0","0","18,000","0","18,000","18,000",
="0051","元大中型100     ","0","0","0","0","0","0","15,000","0","0","0","15,000","0","15,000","15,000",
="0061","元大寶滬深      ","0","0","0","0","0","0","14,000","996,000","0","996,000","58,000","1,040,000","-982,000","14,000",
="008201","BP上證50        ","0","0","0","0","0","0","12,700","0","0","0","12,700","0","12,700","12,700",
="0054","元大台商50      ","0","0","0","0","0","0","11,000","0","0","0","11,000","0","11,000","11,000",
="006208","富邦台50        ","0","0","0","0","0","0","8,000","0","0","0","8,000","0","8,000","8,000",
="0058","富邦發達        ","0","0","0","0","0","0","3,000","0","0","0","3,000","0","3,000","3,000",
="0057","富邦摩台        ","0","0","0","0","0","0","2,000","0","0","0","2,000","0","2,000","2,000",
="00659R","國泰日本反1     ","0","0","0","0","0","0","-23,000","0","0","0","230,000","253,000","-23,000","-23,000",
="00656R","國泰中國A50反1  ","0","0","0","0","0","0","-29,000","0","0","0","476,000","505,000","-29,000","-29,000",
="00645","富邦日本        ","0","0","0","0","0","0","-45,000","0","0","0","1,083,000","1,128,000","-45,000","-45,000",
="00661","元大日經225     ","302,000","0","302,000","0","0","0","-350,000","0","0","0","427,000","777,000","-350,000","-48,000",
="006206","元大上證50      ","0","407,000","-407,000","0","0","0","180,000","60,000","0","60,000","390,000","270,000","120,000","-227,000",
="00641R","富邦日本反1     ","0","0","0","0","0","0","-286,000","5,000","5,000","0","1,280,000","1,566,000","-286,000","-286,000",
="00654R","富邦印度反1     ","0","0","0","0","0","0","-420,000","0","0","0","1,055,000","1,475,000","-420,000","-420,000",
="00635U","元大S&P黃金     ","0","0","0","0","0","0","-1,031,000","0","0","0","211,000","1,242,000","-1,031,000","-1,031,000",
