"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="0050","元大台灣50      ","300,000","204,000","96,000","0","0","0","6,771,000","3,406,000","3,365,000","137,000",
="0055","元大MSCI金融    ","0","0","0","0","0","0","1,007,000","527,000","480,000","47,000",
="0053","元大電子        ","2,000","0","2,000","0","0","0","35,000","28,000","7,000","23,000",
="006203","元大MSCI台灣    ","32,000","0","32,000","0","0","0","38,000","8,000","30,000","10,000",
="0054","元大台商50      ","0","0","0","0","0","0","9,000","9,000","0","9,000",
="0059","富邦金融        ","0","0","0","0","0","0","56,000","32,000","24,000","8,000",
="0051","元大中型100     ","2,000","0","2,000","0","0","0","0","0","0","2,000",
="0060","新台灣          ","0","0","0","0","0","0","1,000","1,000","0","1,000",
="0058","富邦發達        ","0","0","0","0","0","0","44,000","22,000","22,000","0",
="0057","富邦摩台        ","0","215,000","-215,000","0","0","0","465,000","339,000","126,000","-2,000",
="006204","永豐臺灣加權    ","0","3,000","-3,000","0","0","0","111,589","0","111,589","-114,589",
="006206","元大上證50      ","104,000","10,000","94,000","0","0","0","3,525,000","1,606,000","1,919,000","-219,000",
="006205","富邦上証        ","0","122,000","-122,000","150,000","180,000","-30,000","9,815,000","4,756,000","5,059,000","-455,000",
="0061","元大寶滬深      ","0","1,820,000","-1,820,000","170,000","0","170,000","18,450,000","9,743,000","8,707,000","-614,000",
="006207","FH滬深          ","0","0","0","0","0","0","11,499,000","5,023,000","6,476,000","-1,453,000",
="0056","元大高股息      ","0","91,000","-91,000","0","0","0","2,122,000","308,000","1,814,000","-1,597,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
