"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
="00639","富邦深100       ","1,177,000","24,000","1,153,000","0","0","0","842,404","210,000","0","210,000","749,404","117,000","632,404","1,995,404",
="00673R","元大S&P原油反1  ","134,000","0","134,000","0","0","0","1,517,000","0","0","0","1,525,000","8,000","1,517,000","1,651,000",
="006207","FH滬深          ","602,000","142,000","460,000","0","0","0","1,012,000","10,000","0","10,000","1,134,000","132,000","1,002,000","1,472,000",
="00632R","元大台灣50反1   ","1,276,000","84,000","1,192,000","0","0","0","270,000","300,000","0","300,000","4,978,000","5,008,000","-30,000","1,462,000",
="00682U","元大美元指數    ","116,000","2,000","114,000","0","0","0","599,000","0","0","0","599,000","0","599,000","713,000",
="00648R","元大S&P500反1   ","105,000","0","105,000","0","0","0","497,000","0","0","0","548,000","51,000","497,000","602,000",
="00683L","元大美元指數正2 ","0","0","0","0","0","0","553,000","0","0","0","553,000","0","553,000","553,000",
="00684R","元大美元指數反1 ","60,000","0","60,000","0","0","0","463,000","0","0","0","515,000","52,000","463,000","523,000",
="00686R","群益臺灣加權反1 ","0","0","0","0","0","0","514,000","0","0","0","1,055,000","541,000","514,000","514,000",
="0061","元大寶滬深      ","0","15,000","-15,000","0","0","0","454,000","0","0","0","498,000","44,000","454,000","439,000",
="00665L","富邦H股正2      ","218,000","0","218,000","0","0","0","75,000","0","0","0","203,000","128,000","75,000","293,000",
="00631L","元大台灣50正2   ","323,000","0","323,000","0","0","0","-64,000","0","100,000","-100,000","98,000","62,000","36,000","259,000",
="00650L","FH香港正2       ","0","0","0","0","0","0","185,000","0","0","0","255,000","70,000","185,000","185,000",
="00663L","國泰臺灣加權正2 ","0","0","0","0","0","0","153,000","0","0","0","227,000","74,000","153,000","153,000",
="00708L","元大S&P黃金正2  ","50,000","87,000","-37,000","0","0","0","157,000","0","0","0","2,003,000","1,846,000","157,000","120,000",
="00685L","群益臺灣加權正2 ","0","0","0","0","0","0","78,000","0","0","0","196,000","118,000","78,000","78,000",
="00675L","富邦臺灣加權正2 ","0","0","0","0","0","0","77,000","37,000","0","37,000","89,000","49,000","40,000","77,000",
="00701","國泰臺灣低波動30","0","1,000","-1,000","0","0","0","57,000","0","0","0","60,000","3,000","57,000","56,000",
="00717","富邦美國特別股  ","0","0","0","0","0","0","54,000","0","0","0","161,000","107,000","54,000","54,000",
="00653L","富邦印度正2     ","10,000","0","10,000","0","0","0","20,000","0","0","0","124,000","104,000","20,000","30,000",
="00716R","華頓S&P布蘭特反1","0","0","0","0","0","0","29,000","0","0","0","438,000","409,000","29,000","29,000",
="00641R","富邦日本反1     ","50,000","0","50,000","0","0","0","-35,000","0","0","0","276,000","311,000","-35,000","15,000",
="00649","FH香港          ","3,000","0","3,000","0","0","0","9,000","0","0","0","47,000","38,000","9,000","12,000",
="00671R","富邦NASDAQ反1   ","0","0","0","0","0","0","8,000","0","0","0","10,000","2,000","8,000","8,000",
="00688L","國泰20年美債正2 ","0","0","0","0","0","0","8,000","0","0","0","210,000","202,000","8,000","8,000",
="00698L","元大美債7-10正2 ","5,000","0","5,000","0","0","0","0","0","0","0","0","0","0","5,000",
="0055","元大MSCI金融    ","0","0","0","0","0","0","4,000","0","0","0","4,000","0","4,000","4,000",
="0054","元大台商50      ","0","0","0","0","0","0","2,000","0","0","0","2,000","0","2,000","2,000",
="008201","BP上證50        ","0","0","0","0","0","0","1,400","0","0","0","1,400","0","1,400","1,400",
="00699R","元大美債7-10反1 ","0","0","0","0","0","0","1,000","0","0","0","1,000","0","1,000","1,000",
