"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
="00632R","元大台灣50反1   ","4,672,000","940,000","3,732,000","0","0","0","9,647,000","1,405,000","1,480,000","-75,000","16,284,000","6,562,000","9,722,000","13,379,000",
="006205","富邦上証        ","974,000","541,000","433,000","0","0","0","1,362,000","885,000","0","885,000","1,538,000","1,061,000","477,000","1,795,000",
="00634R","富邦上証反1     ","760,000","0","760,000","0","0","0","-55,000","0","0","0","489,000","544,000","-55,000","705,000",
="006206","元大上證50      ","307,000","0","307,000","0","0","0","209,000","180,000","20,000","160,000","199,000","150,000","49,000","516,000",
="00631L","元大台灣50正2   ","297,000","21,000","276,000","0","0","0","3,000","509,000","58,000","451,000","1,050,000","1,498,000","-448,000","279,000",
="00668","國泰美國道瓊    ","102,000","0","102,000","0","0","0","177,000","0","0","0","1,172,000","995,000","177,000","279,000",
="006207","FH滬深          ","0","0","0","0","0","0","273,000","240,000","70,000","170,000","773,000","670,000","103,000","273,000",
="00664R","國泰臺灣加權反1 ","7,000","0","7,000","0","0","0","158,000","700,000","680,000","20,000","3,035,000","2,897,000","138,000","165,000",
="00640L","富邦日本正2     ","56,000","20,000","36,000","0","0","0","122,000","0","0","0","1,050,000","928,000","122,000","158,000",
="00674R","元大S&P黃金反1  ","0","0","0","0","0","0","149,000","0","0","0","535,000","386,000","149,000","149,000",
="00651R","FH香港反1       ","3,000","0","3,000","0","0","0","134,000","101,000","243,000","-142,000","825,000","549,000","276,000","137,000",
="0055","元大MSCI金融    ","0","0","0","0","0","0","76,000","0","0","0","77,000","1,000","76,000","76,000",
="00673R","元大S&P原油反1  ","0","0","0","0","0","0","74,000","0","0","0","718,000","644,000","74,000","74,000",
="00658L","國泰日本正2     ","0","0","0","0","0","0","59,000","0","0","0","751,000","692,000","59,000","59,000",
="00647L","元大S&P500正2   ","0","0","0","0","0","0","53,000","12,000","1,000","11,000","46,000","4,000","42,000","53,000",
="00666R","富邦H股反1      ","0","100,000","-100,000","0","0","0","153,000","0","0","0","1,015,000","862,000","153,000","53,000",
="0061","元大寶滬深      ","5,000","0","5,000","0","0","0","47,000","130,000","60,000","70,000","657,000","680,000","-23,000","52,000",
="00646","元大S&P500      ","0","0","0","0","0","0","30,000","16,000","16,000","0","308,000","278,000","30,000","30,000",
="00645","富邦日本        ","0","0","0","0","0","0","29,000","0","0","0","38,000","9,000","29,000","29,000",
="00625K","富邦上証+R      ","0","0","0","0","0","0","9,000","0","0","0","109,000","100,000","9,000","9,000",
="00662","富邦NASDAQ      ","0","0","0","0","0","0","8,000","0","0","0","177,000","169,000","8,000","8,000",
="008201","BP上證50        ","0","0","0","0","0","0","4,800","0","0","0","4,800","0","4,800","4,800",
="00638R","元大滬深300反1  ","8,000","6,000","2,000","0","0","0","-1,000","0","0","0","1,000","2,000","-1,000","1,000",
="00643K","群益深証中小+R  ","0","0","0","0","0","0","0","0","0","0","100,000","100,000","0","0",
="0059","富邦金融        ","0","0","0","0","0","0","0","0","0","0","1,000","1,000","0","0",
="006203","元大MSCI台灣    ","0","0","0","0","0","0","-1,000","0","0","0","0","1,000","-1,000","-1,000",
="0053","元大電子        ","0","0","0","0","0","0","-1,000","0","0","0","0","1,000","-1,000","-1,000",
="0052","富邦科技        ","0","0","0","0","0","0","-2,000","0","0","0","0","2,000","-2,000","-2,000",
="00660","元大歐洲50      ","0","0","0","0","0","0","-2,000","0","0","0","0","2,000","-2,000","-2,000",
="0054","元大台商50      ","0","0","0","0","0","0","-3,000","0","0","0","0","3,000","-3,000","-3,000",
="0058","富邦發達        ","0","0","0","0","0","0","-3,000","0","0","0","0","3,000","-3,000","-3,000",
="00657","國泰日經225     ","20,000","0","20,000","0","0","0","-25,000","0","0","0","214,000","239,000","-25,000","-5,000",
="0057","富邦摩台        ","0","0","0","0","0","0","-6,000","0","0","0","0","6,000","-6,000","-6,000",
="00661","元大日經225     ","0","0","0","0","0","0","-7,000","0","0","0","1,000","8,000","-7,000","-7,000",
="00649","FH香港          ","0","0","0","0","0","0","-10,000","0","0","0","99,000","109,000","-10,000","-10,000",
="00667","元大韓國        ","0","0","0","0","0","0","-11,000","0","80,000","-80,000","483,000","414,000","69,000","-11,000",
="00656R","國泰中國A50反1  ","0","0","0","0","0","0","-17,000","0","50,000","-50,000","102,000","69,000","33,000","-17,000",
="0051","元大中型100     ","0","0","0","0","0","0","-31,000","0","0","0","0","31,000","-31,000","-31,000",
="00648R","元大S&P500反1   ","0","180,000","-180,000","0","0","0","140,000","0","20,000","-20,000","259,000","99,000","160,000","-40,000",
="00659R","國泰日本反1     ","0","0","0","0","0","0","-42,000","0","0","0","206,000","248,000","-42,000","-42,000",
="00650L","FH香港正2       ","65,000","7,000","58,000","0","0","0","-128,000","0","39,000","-39,000","550,000","639,000","-89,000","-70,000",
="00652","富邦印度        ","0","0","0","0","0","0","-88,000","0","0","0","368,000","456,000","-88,000","-88,000",
="00643","群益深証中小    ","13,000","1,000","12,000","0","0","0","-114,000","200,000","0","200,000","554,000","868,000","-314,000","-102,000",
="00663L","國泰臺灣加權正2 ","0","0","0","0","0","0","-133,000","40,000","0","40,000","1,255,000","1,428,000","-173,000","-133,000",
="00655L","國泰中國A50正2  ","0","10,000","-10,000","0","0","0","-150,000","0","0","0","405,000","555,000","-150,000","-160,000",
="00654R","富邦印度反1     ","0","0","0","0","0","0","-317,000","6,000","33,000","-27,000","747,000","1,037,000","-290,000","-317,000",
="00635U","元大S&P黃金     ","0","0","0","0","0","0","-398,000","0","0","0","53,000","451,000","-398,000","-398,000",
="00636","國泰中國A50     ","0","286,000","-286,000","0","0","0","-190,000","0","0","0","918,000","1,108,000","-190,000","-476,000",
="00639","富邦深100       ","166,000","100,000","66,000","0","0","0","-665,000","0","50,000","-50,000","709,000","1,324,000","-615,000","-599,000",
="00642U","元大S&P石油     ","6,000","31,000","-25,000","0","0","0","-620,000","149,000","91,000","58,000","304,000","982,000","-678,000","-645,000",
="00676R","富邦臺灣加權反1 ","0","0","0","0","0","0","-654,000","0","0","0","8,488,000","9,142,000","-654,000","-654,000",
="00669R","國泰美國道瓊反1 ","0","20,000","-20,000","0","0","0","-662,000","0","0","0","1,303,000","1,965,000","-662,000","-682,000",
="00641R","富邦日本反1     ","80,000","509,000","-429,000","0","0","0","-553,000","0","0","0","181,000","734,000","-553,000","-982,000",
="00675L","富邦臺灣加權正2 ","5,000","5,000","0","0","0","0","-1,364,000","0","0","0","3,486,000","4,850,000","-1,364,000","-1,364,000",
="00665L","富邦H股正2      ","300,000","137,000","163,000","0","0","0","-1,534,000","57,000","57,000","0","1,116,000","2,650,000","-1,534,000","-1,371,000",
="0050","元大台灣50      ","182,000","452,000","-270,000","0","0","0","-1,262,000","0","10,000","-10,000","596,000","1,848,000","-1,252,000","-1,532,000",
="00653L","富邦印度正2     ","100,000","0","100,000","0","0","0","-2,000,000","0","0","0","20,000","2,020,000","-2,000,000","-1,900,000",
="00633L","富邦上証正2     ","2,790,000","919,000","1,871,000","323,000","0","323,000","-4,318,000","519,000","0","519,000","2,387,000","7,224,000","-4,837,000","-2,124,000",
="0056","元大高股息      ","6,000","0","6,000","0","0","0","-2,818,000","0","0","0","0","2,818,000","-2,818,000","-2,812,000",
="00637L","元大滬深300正2  ","2,295,000","675,000","1,620,000","0","0","0","-5,674,000","956,000","200,000","756,000","8,145,000","14,575,000","-6,430,000","-4,054,000",
="00672L","元大S&P原油正2  ","0","471,000","-471,000","0","0","0","-6,706,000","0","0","0","1,163,000","7,869,000","-6,706,000","-7,177,000",
"說明:"
"自營商表示證券自營商專戶。"
