"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="006203","元大MSCI台灣    ","0","0","0","0","0","0","30,000","30,000","0","30,000",
="006208","富邦台50        ","0","0","0","0","0","0","9,000","8,000","1,000","7,000",
="0057","富邦摩台        ","0","0","0","0","0","0","143,000","74,000","69,000","5,000",
="0058","富邦發達        ","0","0","0","0","0","0","4,000","4,000","0","4,000",
="0052","富邦科技        ","0","30,000","-30,000","0","0","0","30,000","30,000","0","0",
="0059","富邦金融        ","0","0","0","0","0","0","1,000","0","1,000","-1,000",
="0055","元大MSCI金融    ","0","0","0","0","0","0","82,000","5,000","77,000","-72,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","299,100","9,000","290,100","-281,100",
="006207","FH滬深          ","0","0","0","0","0","0","549,000","114,000","435,000","-321,000",
="006205","富邦上証        ","0","0","0","0","0","0","7,842,000","3,558,000","4,284,000","-726,000",
="006206","元大上證50      ","0","0","0","0","0","0","8,400,000","3,760,000","4,640,000","-880,000",
="0056","元大高股息      ","1,000","0","1,000","0","0","0","2,560,000","0","2,560,000","-2,559,000",
="0050","元大台灣50      ","230,000","1,082,000","-852,000","0","0","0","4,678,000","1,041,000","3,637,000","-3,448,000",
="0061","元大寶滬深      ","2,000","632,000","-630,000","0","0","0","5,119,000","502,000","4,617,000","-4,745,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
