"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="006207","FH滬深          ","0","0","0","0","0","0","10,305,000","6,942,000","3,363,000","3,579,000",
="006203","元大MSCI台灣    ","0","0","0","0","0","0","4,000","2,000","2,000","0",
="0054","元大台商50      ","0","0","0","0","0","0","40,000","19,000","21,000","-2,000",
="0052","富邦科技        ","0","0","0","0","0","0","4,000","0","4,000","-4,000",
="0053","元大電子        ","0","0","0","0","0","0","27,000","11,000","16,000","-5,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","10,998","2,000","8,998","-6,998",
="0057","富邦摩台        ","0","0","0","0","0","0","187,000","90,000","97,000","-7,000",
="006208","富邦台50        ","0","0","0","0","0","0","14,000","3,000","11,000","-8,000",
="0059","富邦金融        ","0","0","0","0","0","0","9,000","0","9,000","-9,000",
="0051","元大中型100     ","0","4,000","-4,000","0","0","0","21,000","0","21,000","-25,000",
="0055","元大MSCI金融    ","12,000","0","12,000","0","0","0","410,000","120,000","290,000","-158,000",
="006206","元大上證50      ","0","0","0","0","0","0","6,872,000","3,086,000","3,786,000","-700,000",
="006205","富邦上証        ","0","0","0","0","0","0","17,954,000","7,663,000","10,291,000","-2,628,000",
="0056","元大高股息      ","0","0","0","0","0","0","3,691,000","7,000","3,684,000","-3,677,000",
="0061","元大寶滬深      ","4,000","0","4,000","900,000","0","900,000","24,283,000","9,016,000","15,267,000","-5,347,000",
="0050","元大台灣50      ","714,000","2,166,000","-1,452,000","0","140,000","-140,000","15,758,000","5,092,000","10,666,000","-7,166,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
