"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
="00637L","元大滬深300正2  ","200,000","230,000","-30,000","0","0","0","40,081,000","0","0","0","53,334,000","13,253,000","40,081,000","40,051,000",
="00633L","富邦上証正2     ","0","200,000","-200,000","0","60,000","-60,000","17,111,000","15,000","65,000","-50,000","21,177,000","4,016,000","17,161,000","16,851,000",
="00636","國泰中國A50     ","0","0","0","0","0","0","2,982,000","0","0","0","10,633,000","7,651,000","2,982,000","2,982,000",
="006205","富邦上証        ","0","0","0","320,000","250,000","70,000","1,953,000","602,000","474,000","128,000","3,818,000","1,993,000","1,825,000","2,023,000",
="006206","元大上證50      ","0","20,000","-20,000","180,000","0","180,000","1,568,000","61,000","239,000","-178,000","4,932,000","3,186,000","1,746,000","1,728,000",
="006207","FH滬深          ","0","0","0","220,000","0","220,000","585,000","335,000","18,000","317,000","1,749,000","1,481,000","268,000","805,000",
="0055","元大MSCI金融    ","0","0","0","0","0","0","291,000","0","0","0","298,000","7,000","291,000","291,000",
="00635U","元大S&P黃金     ","0","0","0","0","0","0","36,000","0","0","0","66,000","30,000","36,000","36,000",
="0060","新台灣          ","0","0","0","0","0","0","7,000","0","0","0","9,000","2,000","7,000","7,000",
="008201","BP上證50        ","0","0","0","0","0","0","1,300","0","0","0","1,300","0","1,300","1,300",
="0058","富邦發達        ","0","0","0","0","0","0","0","0","0","0","8,000","8,000","0","0",
="006208","富邦台50        ","0","0","0","0","0","0","0","0","0","0","6,000","6,000","0","0",
="0052","富邦科技        ","0","0","0","0","0","0","-1,000","0","0","0","1,000","2,000","-1,000","-1,000",
="0080","恒中國          ","0","0","0","0","0","0","-1,600","0","1,600","-1,600","0","0","0","-1,600",
="0057","富邦摩台        ","0","0","0","0","0","0","-2,000","0","0","0","68,000","70,000","-2,000","-2,000",
="0054","元大台商50      ","0","0","0","0","0","0","-4,000","0","0","0","3,000","7,000","-4,000","-4,000",
="0051","元大中型100     ","0","0","0","0","0","0","-6,000","0","0","0","0","6,000","-6,000","-6,000",
="006203","元大MSCI台灣    ","1,000","1,000","0","0","0","0","-8,000","0","0","0","14,000","22,000","-8,000","-8,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","-10,000","0","0","0","3,000","13,000","-10,000","-10,000",
="0059","富邦金融        ","0","0","0","0","0","0","-11,000","0","0","0","12,000","23,000","-11,000","-11,000",
="0053","元大電子        ","0","0","0","0","0","0","-14,000","0","0","0","0","14,000","-14,000","-14,000",
="00639","富邦深100       ","0","0","0","0","0","0","-377,000","0","0","0","1,025,000","1,402,000","-377,000","-377,000",
="00631L","元大台灣50正2   ","0","0","0","0","0","0","-616,000","211,000","501,000","-290,000","1,441,000","1,767,000","-326,000","-616,000",
="00638R","元大滬深300反1  ","100,000","100,000","0","0","0","0","-724,000","0","51,000","-51,000","3,767,000","4,440,000","-673,000","-724,000",
="0061","元大寶滬深      ","0","505,000","-505,000","68,000","0","68,000","-1,754,000","534,000","313,000","221,000","6,452,000","8,427,000","-1,975,000","-2,191,000",
="0056","元大高股息      ","1,000","0","1,000","0","0","0","-4,531,000","0","0","0","0","4,531,000","-4,531,000","-4,530,000",
="00632R","元大台灣50反1   ","100,000","0","100,000","200,000","0","200,000","-5,395,000","3,711,000","1,120,000","2,591,000","2,178,000","10,164,000","-7,986,000","-5,095,000",
="0050","元大台灣50      ","6,000","2,156,000","-2,150,000","0","0","0","-4,939,000","529,000","30,000","499,000","1,641,000","7,079,000","-5,438,000","-7,089,000",
="00634R","富邦上証反1     ","0","0","0","200,000","0","200,000","-12,144,000","1,179,000","0","1,179,000","416,000","13,739,000","-13,323,000","-11,944,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
