"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="0050","元大台灣50      ","6,939,000","0","6,939,000","0","0","0","4,550,000","3,245,000","1,305,000","8,879,000",
="0061","元大寶滬深      ","20,000","0","20,000","0","0","0","3,426,000","2,741,000","685,000","2,076,000",
="0055","元大MSCI金融    ","21,000","0","21,000","0","0","0","1,912,000","1,819,000","93,000","1,747,000",
="0056","元大高股息      ","27,000","0","27,000","0","0","0","276,000","267,000","9,000","285,000",
="0051","元大中型100     ","18,000","0","18,000","0","0","0","31,000","31,000","0","49,000",
="006204","永豐臺灣加權    ","199,000","0","199,000","0","0","0","361,000","103,000","258,000","44,000",
="006203","元大MSCI台灣    ","6,000","0","6,000","0","0","0","32,000","31,000","1,000","36,000",
="0054","元大台商50      ","3,000","0","3,000","0","0","0","20,000","20,000","0","23,000",
="0053","元大電子        ","8,000","0","8,000","0","0","0","10,000","10,000","0","18,000",
="0057","富邦摩台        ","50,000","0","50,000","0","0","0","126,000","44,000","82,000","12,000",
="006208","富邦台50        ","0","0","0","0","0","0","3,000","3,000","0","3,000",
="0059","富邦金融        ","1,000","0","1,000","0","0","0","0","0","0","1,000",
="0060","新台灣          ","0","0","0","0","0","0","1,000","0","1,000","-1,000",
="006207","FH滬深          ","0","0","0","0","0","0","1,137,000","362,000","775,000","-413,000",
="006206","元大上證50      ","0","0","0","0","0","0","1,941,000","732,000","1,209,000","-477,000",
="006205","富邦上証        ","20,000","1,048,000","-1,028,000","0","197,000","-197,000","7,118,000","2,984,000","4,134,000","-2,375,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
