"證券代號","證券名稱","外陸資買進股數(不含外資自營商)","外陸資賣出股數(不含外資自營商)","外陸資買賣超股數(不含外資自營商)","外資自營商買進股數","外資自營商賣出股數","外資自營商買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
="00632R","元大台灣50反1   ","5,647,000","3,816,000","1,831,000","0","0","0","1,100,000","0","1,100,000","235,123,000","5,060,000","3,418,000","1,642,000","260,194,000","26,713,000","233,481,000","238,054,000",
="00677U","富邦VIX         ","153,470,000","32,704,000","120,766,000","0","0","0","0","0","0","103,638,000","0","1,000,000","-1,000,000","110,177,000","5,539,000","104,638,000","224,404,000",
="00637L","元大滬深300正2  ","1,892,000","1,360,000","532,000","0","0","0","0","0","0","14,130,000","120,000","450,000","-330,000","76,495,000","62,035,000","14,460,000","14,662,000",
="00664R","國泰臺灣加權反1 ","1,133,000","0","1,133,000","0","0","0","0","0","0","8,680,000","0","0","0","9,307,000","627,000","8,680,000","9,813,000",
="00633L","富邦上証正2     ","3,429,000","266,000","3,163,000","0","0","0","0","0","0","6,628,000","260,000","302,000","-42,000","19,793,000","13,123,000","6,670,000","9,791,000",
="00648R","元大S&P500反1   ","914,000","134,000","780,000","0","0","0","0","0","0","8,647,000","0","0","0","9,677,000","1,030,000","8,647,000","9,427,000",
="00636","國泰中國A50     ","2,548,000","3,546,000","-998,000","0","0","0","0","0","0","7,049,000","535,000","1,836,000","-1,301,000","11,309,000","2,959,000","8,350,000","6,051,000",
="0061","元大寶滬深      ","251,000","5,000","246,000","0","0","0","0","0","0","5,672,000","180,000","40,000","140,000","6,372,000","840,000","5,532,000","5,918,000",
="00676R","富邦臺灣加權反1 ","765,000","0","765,000","0","0","0","0","0","0","5,152,000","540,000","0","540,000","7,231,000","2,619,000","4,612,000","5,917,000",
="00639","富邦深100       ","4,884,000","29,000","4,855,000","0","0","0","0","0","0","1,061,000","30,000","120,000","-90,000","1,453,000","302,000","1,151,000","5,916,000",
="00672L","元大S&P原油正2  ","188,000","763,000","-575,000","0","0","0","0","0","0","5,058,000","0","1,145,000","-1,145,000","7,636,000","1,433,000","6,203,000","4,483,000",
="006205","富邦上証        ","3,700,000","2,741,000","959,000","0","0","0","0","0","0","3,496,000","98,000","98,000","0","4,664,000","1,168,000","3,496,000","4,455,000",
="00642U","元大S&P石油     ","1,214,000","0","1,214,000","0","0","0","0","0","0","2,505,000","0","350,000","-350,000","2,999,000","144,000","2,855,000","3,719,000",
="00669R","國泰美國道瓊反1 ","352,000","254,000","98,000","0","0","0","0","0","0","3,286,000","0","0","0","5,867,000","2,581,000","3,286,000","3,384,000",
="006207","FH滬深          ","1,610,000","0","1,610,000","0","0","0","0","0","0","1,193,000","10,000","160,000","-150,000","2,320,000","977,000","1,343,000","2,803,000",
="00641R","富邦日本反1     ","160,000","0","160,000","0","0","0","0","0","0","2,407,000","0","75,000","-75,000","3,031,000","549,000","2,482,000","2,567,000",
="006206","元大上證50      ","549,000","3,190,000","-2,641,000","0","0","0","0","0","0","4,917,000","102,000","250,000","-148,000","6,295,000","1,230,000","5,065,000","2,276,000",
="00643","群益深証中小    ","998,000","7,000","991,000","0","0","0","0","0","0","420,000","50,000","40,000","10,000","917,000","507,000","410,000","1,411,000",
="00671R","富邦NASDAQ反1   ","333,000","0","333,000","0","0","0","0","0","0","872,000","0","0","0","1,194,000","322,000","872,000","1,205,000",
="00656R","國泰中國A50反1  ","0","0","0","0","0","0","0","0","0","1,120,000","832,000","0","832,000","1,699,000","1,411,000","288,000","1,120,000",
="00717","富邦美國特別股  ","0","0","0","0","0","0","0","0","0","912,000","0","0","0","1,092,000","180,000","912,000","912,000",
="00659R","國泰日本反1     ","192,000","0","192,000","0","0","0","0","0","0","620,000","0","0","0","658,000","38,000","620,000","812,000",
="00703","台新MSCI中國    ","0","0","0","0","0","0","0","0","0","455,000","0","0","0","495,000","40,000","455,000","455,000",
="00686R","群益臺灣加權反1 ","36,000","0","36,000","0","0","0","0","0","0","341,000","0","0","0","1,012,000","671,000","341,000","377,000",
="00638R","元大滬深300反1  ","3,000","3,000","0","0","0","0","0","0","0","332,000","767,000","0","767,000","66,000","501,000","-435,000","332,000",
="00706L","元大S&P日圓正2  ","0","0","0","0","0","0","0","0","0","287,000","55,000","0","55,000","297,000","65,000","232,000","287,000",
="00674R","元大S&P黃金反1  ","0","8,000","-8,000","0","0","0","0","0","0","91,000","0","0","0","102,000","11,000","91,000","83,000",
="00666R","富邦H股反1      ","22,000","0","22,000","0","0","0","0","0","0","46,000","0","0","0","157,000","111,000","46,000","68,000",
="00625K","富邦上証+R      ","0","0","0","0","0","0","0","0","0","50,000","0","0","0","50,000","0","50,000","50,000",
="00705R","台新MSCI台灣反1 ","0","0","0","0","0","0","0","0","0","40,000","0","0","0","345,000","305,000","40,000","40,000",
="00634R","富邦上証反1     ","0","523,000","-523,000","0","0","0","0","0","0","558,000","1,595,000","0","1,595,000","192,000","1,229,000","-1,037,000","35,000",
="00649","FH香港          ","35,000","8,000","27,000","0","0","0","0","0","0","8,000","0","0","0","30,000","22,000","8,000","35,000",
="00681R","元大美債20反1   ","0","0","0","0","0","0","0","0","0","24,000","0","0","0","48,000","24,000","24,000","24,000",
="00684R","元大美元指數反1 ","17,000","0","17,000","0","0","0","0","0","0","5,000","0","0","0","5,000","0","5,000","22,000",
="00691R","兆豐藍籌30反1   ","0","0","0","0","0","0","0","0","0","17,000","0","0","0","21,000","4,000","17,000","17,000",
="008201","BP上證50        ","0","0","0","0","0","0","0","0","0","15,600","0","0","0","16,000","400","15,600","15,600",
="00716R","華頓S&P布蘭特反1","0","0","0","0","0","0","0","0","0","14,000","0","0","0","14,000","0","14,000","14,000",
="00661","元大日經225     ","0","0","0","0","0","0","0","0","0","14,000","0","0","0","25,000","11,000","14,000","14,000",
="00715L","華頓S&P布蘭特正2","0","0","0","0","0","0","0","0","0","3,000","0","0","0","82,000","79,000","3,000","3,000",
="00711B","FH彭博新興債    ","0","0","0","0","0","0","0","0","0","3,000","0","0","0","3,000","0","3,000","3,000",
="00710B","FH彭博高收益債  ","0","20,000","-20,000","0","0","0","0","0","0","22,000","0","0","0","22,000","0","22,000","2,000",
="00707R","元大S&P日圓反1  ","0","0","0","0","0","0","0","0","0","2,000","0","0","0","6,000","4,000","2,000","2,000",
="00688L","國泰20年美債正2 ","0","9,000","-9,000","0","0","0","0","0","0","10,000","0","0","0","211,000","201,000","10,000","1,000",
="00657","國泰日經225     ","0","0","0","0","0","0","0","0","0","0","0","0","0","2,000","2,000","0","0",
="00657K","國泰日經225+U   ","0","0","0","0","0","0","0","0","0","0","0","0","0","144,800","144,800","0","0",
="00667","元大韓國        ","0","0","0","0","0","0","0","0","0","0","0","0","0","5,000","5,000","0","0",
="0054","元大台商50      ","0","0","0","0","0","0","0","0","0","0","0","0","0","3,000","3,000","0","0",
="0059","富邦金融        ","0","0","0","0","0","0","0","0","0","-1,000","0","0","0","1,000","2,000","-1,000","-1,000",
="00668K","國泰美國道瓊+U  ","0","0","0","0","0","0","0","0","0","-1,000","0","0","0","182,000","183,000","-1,000","-1,000",
="0058","富邦發達        ","0","0","0","0","0","0","0","0","0","-2,000","0","0","0","0","2,000","-2,000","-2,000",
