"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="006207","FH滬深          ","0","0","0","0","0","0","3,735,000","2,172,000","1,563,000","609,000",
="006206","元大上證50      ","146,000","0","146,000","0","0","0","4,634,000","2,260,000","2,374,000","32,000",
="0057","富邦摩台        ","0","0","0","0","0","0","21,000","13,000","8,000","5,000",
="006203","元大MSCI台灣    ","0","0","0","0","0","0","4,000","4,000","0","4,000",
="0059","富邦金融        ","0","0","0","0","0","0","5,000","1,000","4,000","-3,000",
="0051","元大中型100     ","0","0","0","0","0","0","3,000","0","3,000","-3,000",
="0058","富邦發達        ","0","0","0","0","0","0","5,000","0","5,000","-5,000",
="0052","富邦科技        ","0","0","0","0","0","0","6,000","0","6,000","-6,000",
="0055","元大MSCI金融    ","0","0","0","0","0","0","92,000","38,000","54,000","-16,000",
="0053","元大電子        ","0","0","0","0","0","0","20,000","0","20,000","-20,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","29,657","0","29,657","-29,657",
="0056","元大高股息      ","0","0","0","0","0","0","243,000","1,000","242,000","-241,000",
="006205","富邦上証        ","0","0","0","125,000","0","125,000","11,263,000","4,655,000","6,608,000","-1,828,000",
="0061","元大寶滬深      ","12,000","802,000","-790,000","171,000","0","171,000","15,990,000","6,970,000","9,020,000","-2,669,000",
="0050","元大台灣50      ","0","338,000","-338,000","32,000","0","32,000","4,754,000","640,000","4,114,000","-3,780,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
