"證券代號","證券名稱","外陸資買進股數(不含外資自營商)","外陸資賣出股數(不含外資自營商)","外陸資買賣超股數(不含外資自營商)","外資自營商買進股數","外資自營商賣出股數","外資自營商買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
="00646","元大S&P500      ","410,000","0","410,000","0","0","0","0","0","0","2,324,000","0","0","0","2,689,000","365,000","2,324,000","2,734,000",
="00631L","元大台灣50正2   ","1,233,000","627,000","606,000","0","0","0","0","0","0","2,033,000","0","0","0","2,718,000","685,000","2,033,000","2,639,000",
="00673R","元大S&P原油反1  ","0","0","0","0","0","0","0","0","0","972,000","0","0","0","2,247,000","1,275,000","972,000","972,000",
="00642U","元大S&P石油     ","0","402,000","-402,000","0","0","0","0","0","0","1,282,000","0","0","0","1,318,000","36,000","1,282,000","880,000",
="00675L","富邦臺灣加權正2 ","0","0","0","0","0","0","0","0","0","650,000","0","0","0","1,425,000","775,000","650,000","650,000",
="00640L","富邦日本正2     ","0","0","0","0","0","0","0","0","0","634,000","0","0","0","1,022,000","388,000","634,000","634,000",
="0061","元大寶滬深      ","0","540,000","-540,000","0","0","0","0","0","0","1,169,000","0","150,000","-150,000","3,820,000","2,501,000","1,319,000","629,000",
="006207","FH滬深          ","678,000","52,000","626,000","0","0","0","0","0","0","-27,432","0","440,000","-440,000","808,000","395,432","412,568","598,568",
="00693U","華頓S&P黃豆     ","0","0","0","0","0","0","0","0","0","462,000","0","0","0","467,000","5,000","462,000","462,000",
="00674R","元大S&P黃金反1  ","167,000","0","167,000","0","0","0","0","0","0","272,000","0","0","0","272,000","0","272,000","439,000",
="00656R","國泰中國A50反1  ","0","0","0","0","0","0","0","0","0","394,000","0","832,000","-832,000","1,270,000","44,000","1,226,000","394,000",
="00686R","群益臺灣加權反1 ","17,000","0","17,000","0","0","0","0","0","0","343,000","0","0","0","1,046,000","703,000","343,000","360,000",
="00647L","元大S&P500正2   ","240,000","0","240,000","0","0","0","0","0","0","115,000","0","0","0","115,000","0","115,000","355,000",
="00670L","富邦NASDAQ正2   ","0","0","0","0","0","0","0","0","0","344,000","0","0","0","461,000","117,000","344,000","344,000",
="00638R","元大滬深300反1  ","148,000","0","148,000","0","0","0","0","0","0","132,000","0","767,000","-767,000","1,282,000","383,000","899,000","280,000",
="006206","元大上證50      ","796,000","833,000","-37,000","0","0","0","0","0","0","267,000","0","122,000","-122,000","1,822,000","1,433,000","389,000","230,000",
="00651R","FH香港反1       ","34,000","28,000","6,000","0","0","0","0","0","0","202,000","0","0","0","242,000","40,000","202,000","208,000",
="00683L","元大美元指數正2 ","105,000","0","105,000","0","0","0","0","0","0","93,000","0","0","0","390,000","297,000","93,000","198,000",
="00653L","富邦印度正2     ","0","0","0","0","0","0","0","0","0","172,000","0","0","0","499,000","327,000","172,000","172,000",
="00717","富邦美國特別股  ","0","0","0","0","0","0","0","0","0","155,000","0","0","0","322,000","167,000","155,000","155,000",
="00703","台新MSCI中國    ","0","0","0","0","0","0","0","0","0","149,000","0","0","0","471,000","322,000","149,000","149,000",
="00654R","富邦印度反1     ","0","0","0","0","0","0","0","0","0","135,000","0","0","0","151,000","16,000","135,000","135,000",
="00663L","國泰臺灣加權正2 ","0","0","0","0","0","0","0","0","0","118,000","0","0","0","754,000","636,000","118,000","118,000",
="0055","元大MSCI金融    ","0","0","0","0","0","0","0","0","0","111,000","0","0","0","111,000","0","111,000","111,000",
="00658L","國泰日本正2     ","0","0","0","0","0","0","0","0","0","106,000","0","0","0","142,000","36,000","106,000","106,000",
="00666R","富邦H股反1      ","0","22,000","-22,000","0","0","0","0","0","0","92,000","0","0","0","197,000","105,000","92,000","70,000",
="00708L","元大S&P黃金正2  ","115,000","125,000","-10,000","0","0","0","0","0","0","52,000","0","0","0","357,000","305,000","52,000","42,000",
="00691R","兆豐藍籌30反1   ","0","0","0","0","0","0","0","0","0","34,000","0","0","0","36,000","2,000","34,000","34,000",
="00704L","台新MSCI台灣正2 ","0","0","0","0","0","0","0","0","0","27,000","0","0","0","1,049,000","1,022,000","27,000","27,000",
="00635U","元大S&P黃金     ","0","0","0","0","0","0","0","0","0","25,000","0","96,000","-96,000","362,000","241,000","121,000","25,000",
="00685L","群益臺灣加權正2 ","31,000","0","31,000","0","0","0","0","0","0","-15,000","0","0","0","119,000","134,000","-15,000","16,000",
="00701","國泰臺灣低波動30","0","0","0","0","0","0","0","0","0","12,000","0","0","0","48,000","36,000","12,000","12,000",
="0057","富邦摩台        ","0","0","0","0","0","0","0","0","0","12,000","0","0","0","12,000","0","12,000","12,000",
