"證券代號","證券名稱","外陸資買進股數(不含外資自營商)","外陸資賣出股數(不含外資自營商)","外陸資買賣超股數(不含外資自營商)","外資自營商買進股數","外資自營商賣出股數","外資自營商買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
="00677U","富邦VIX         ","43,437,000","737,000","42,700,000","0","0","0","0","0","0","28,824,000","639,000","250,000","389,000","32,616,000","4,181,000","28,435,000","71,524,000",
="00633L","富邦上証正2     ","11,788,000","838,000","10,950,000","0","0","0","0","0","0","89,000","70,000","1,692,000","-1,622,000","19,976,000","18,265,000","1,711,000","11,039,000",
="00655L","國泰中國A50正2  ","2,852,000","899,000","1,953,000","0","0","0","0","0","0","731,089","0","500,000","-500,000","12,040,000","10,808,911","1,231,089","2,684,089",
="00642U","元大S&P石油     ","1,457,000","0","1,457,000","0","0","0","0","0","0","1,033,000","0","0","0","1,275,000","242,000","1,033,000","2,490,000",
="00648R","元大S&P500反1   ","103,000","0","103,000","0","0","0","0","0","0","1,651,000","0","0","0","1,717,000","66,000","1,651,000","1,754,000",
="00669R","國泰美國道瓊反1 ","364,000","253,000","111,000","0","0","0","0","0","0","1,435,000","100,000","0","100,000","2,415,000","1,080,000","1,335,000","1,546,000",
="00663L","國泰臺灣加權正2 ","0","0","0","0","0","0","0","0","0","860,000","0","0","0","984,000","124,000","860,000","860,000",
="00643","群益深証中小    ","960,000","980,000","-20,000","0","0","0","0","0","0","840,436","20,000","20,000","0","1,428,000","587,564","840,436","820,436",
="006207","FH滬深          ","735,000","1,000","734,000","0","0","0","0","0","0","-44,000","0","262,000","-262,000","1,084,000","866,000","218,000","690,000",
="00631L","元大台灣50正2   ","3,000","0","3,000","0","0","0","0","0","0","602,000","550,000","274,000","276,000","1,781,000","1,455,000","326,000","605,000",
="00683L","元大美元指數正2 ","120,000","0","120,000","0","0","0","0","0","0","399,000","0","0","0","694,000","295,000","399,000","519,000",
="00693U","華頓S&P黃豆     ","0","0","0","0","0","0","0","0","0","497,000","0","0","0","509,000","12,000","497,000","497,000",
="00671R","富邦NASDAQ反1   ","0","0","0","0","0","0","0","0","0","479,000","0","0","0","637,000","158,000","479,000","479,000",
="00665L","富邦H股正2      ","458,000","322,000","136,000","0","0","0","0","0","0","200,000","0","37,000","-37,000","548,000","311,000","237,000","336,000",
="00703","台新MSCI中國    ","0","0","0","0","0","0","0","0","0","223,000","0","0","0","361,000","138,000","223,000","223,000",
="00651R","FH香港反1       ","40,000","0","40,000","0","0","0","0","0","0","166,000","0","0","0","346,000","180,000","166,000","206,000",
="00659R","國泰日本反1     ","0","0","0","0","0","0","0","0","0","152,000","0","0","0","574,000","422,000","152,000","152,000",
="00706L","元大S&P日圓正2  ","0","0","0","0","0","0","0","0","0","137,000","0","0","0","296,000","159,000","137,000","137,000",
="00717","富邦美國特別股  ","0","0","0","0","0","0","0","0","0","108,000","0","0","0","231,000","123,000","108,000","108,000",
="00666R","富邦H股反1      ","20,000","0","20,000","0","0","0","0","0","0","77,000","0","0","0","95,000","18,000","77,000","97,000",
="00670L","富邦NASDAQ正2   ","183,000","1,000","182,000","0","0","0","0","0","0","-86,000","0","0","0","325,000","411,000","-86,000","96,000",
="00653L","富邦印度正2     ","0","0","0","0","0","0","0","0","0","83,000","0","0","0","274,000","191,000","83,000","83,000",
="00650L","FH香港正2       ","6,000","0","6,000","0","0","0","0","0","0","76,000","0","0","0","198,000","122,000","76,000","82,000",
="00682U","元大美元指數    ","50,000","0","50,000","0","0","0","0","0","0","-5,000","0","0","0","0","5,000","-5,000","45,000",
="00691R","兆豐藍籌30反1   ","0","0","0","0","0","0","0","0","0","42,000","0","0","0","46,000","4,000","42,000","42,000",
="00635U","元大S&P黃金     ","207,000","0","207,000","0","0","0","0","0","0","-168,000","0","0","0","80,000","248,000","-168,000","39,000",
="00664R","國泰臺灣加權反1 ","232,000","0","232,000","0","0","0","0","0","0","-204,000","0","550,000","-550,000","2,158,000","1,812,000","346,000","28,000",
="0051","元大中型100     ","0","0","0","0","0","0","0","0","0","24,000","0","0","0","26,000","2,000","24,000","24,000",
="00698L","元大美債7-10正2 ","0","0","0","0","0","0","0","0","0","23,000","0","0","0","23,000","0","23,000","23,000",
="00704L","台新MSCI台灣正2 ","0","0","0","0","0","0","0","0","0","20,000","0","0","0","110,000","90,000","20,000","20,000",
="00674R","元大S&P黃金反1  ","0","2,000","-2,000","0","0","0","0","0","0","22,000","0","0","0","36,000","14,000","22,000","20,000",
="00715L","華頓S&P布蘭特正2","0","0","0","0","0","0","0","0","0","16,000","0","0","0","70,000","54,000","16,000","16,000",
="00654R","富邦印度反1     ","0","0","0","0","0","0","0","0","0","12,000","0","0","0","98,000","86,000","12,000","12,000",
="00645","富邦日本        ","0","0","0","0","0","0","0","0","0","11,000","0","0","0","106,000","95,000","11,000","11,000",
="00705R","台新MSCI台灣反1 ","0","0","0","0","0","0","0","0","0","5,000","0","0","0","287,000","282,000","5,000","5,000",
="00701","國泰臺灣低波動30","0","7,000","-7,000","0","0","0","0","0","0","11,000","0","0","0","32,000","21,000","11,000","4,000",
="00681R","元大美債20反1   ","0","0","0","0","0","0","0","0","0","3,000","0","0","0","3,000","0","3,000","3,000",
="00688L","國泰20年美債正2 ","0","0","0","0","0","0","0","0","0","2,000","0","0","0","202,000","200,000","2,000","2,000",
="00684R","元大美元指數反1 ","0","5,000","-5,000","0","0","0","0","0","0","7,000","0","0","0","7,000","0","7,000","2,000",
="00649","FH香港          ","14,000","0","14,000","0","0","0","0","0","0","-12,000","0","0","0","1,000","13,000","-12,000","2,000",
