"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
="00642U","元大S&P石油     ","1,307,000","0","1,307,000","0","0","0","21,184,000","1,307,000","0","1,307,000","20,083,000","206,000","19,877,000","22,491,000",
="00675L","富邦臺灣加權正2 ","142,000","15,000","127,000","0","0","0","4,082,000","0","188,000","-188,000","6,396,000","2,126,000","4,270,000","4,209,000",
="00640L","富邦日本正2     ","0","0","0","0","0","0","2,410,000","0","0","0","2,649,000","239,000","2,410,000","2,410,000",
="00672L","元大S&P原油正2  ","0","0","0","0","0","0","2,178,000","0","473,000","-473,000","3,921,000","1,270,000","2,651,000","2,178,000",
="00631L","元大台灣50正2   ","100,000","0","100,000","0","0","0","1,603,000","133,000","29,000","104,000","1,924,000","425,000","1,499,000","1,703,000",
="0050","元大台灣50      ","514,000","106,000","408,000","0","0","0","1,108,000","0","0","0","1,609,000","501,000","1,108,000","1,516,000",
="00663L","國泰臺灣加權正2 ","124,000","0","124,000","0","0","0","448,000","151,000","91,000","60,000","1,024,000","636,000","388,000","572,000",
="00669R","國泰美國道瓊反1 ","0","0","0","0","0","0","322,000","0","0","0","1,112,000","790,000","322,000","322,000",
="00648R","元大S&P500反1   ","0","0","0","0","0","0","220,000","288,000","40,000","248,000","35,000","63,000","-28,000","220,000",
="00650L","FH香港正2       ","18,000","0","18,000","0","0","0","181,000","168,000","2,000","166,000","679,000","664,000","15,000","199,000",
="00659R","國泰日本反1     ","0","0","0","0","0","0","144,000","0","0","0","506,000","362,000","144,000","144,000",
="006207","FH滬深          ","0","0","0","0","0","0","133,000","25,000","9,000","16,000","297,000","180,000","117,000","133,000",
="0055","元大MSCI金融    ","0","0","0","0","0","0","108,000","0","0","0","108,000","0","108,000","108,000",
="00646","元大S&P500      ","0","0","0","0","0","0","97,000","25,000","0","25,000","72,000","0","72,000","97,000",
="0056","元大高股息      ","0","0","0","0","0","0","91,000","0","0","0","114,000","23,000","91,000","91,000",
="00654R","富邦印度反1     ","0","0","0","0","0","0","88,000","0","50,000","-50,000","336,000","198,000","138,000","88,000",
="00651R","FH香港反1       ","0","76,000","-76,000","0","0","0","125,000","160,000","0","160,000","848,000","883,000","-35,000","49,000",
="00641R","富邦日本反1     ","196,000","0","196,000","0","0","0","-151,000","0","0","0","577,000","728,000","-151,000","45,000",
="00656R","國泰中國A50反1  ","0","0","0","0","0","0","31,000","0","175,000","-175,000","292,000","86,000","206,000","31,000",
="00643","群益深証中小    ","0","0","0","0","0","0","20,978","42,000","92,000","-50,000","565,000","494,022","70,978","20,978",
="00652","富邦印度        ","0","0","0","0","0","0","18,000","0","0","0","399,000","381,000","18,000","18,000",
="0054","元大台商50      ","0","0","0","0","0","0","11,000","0","0","0","11,000","0","11,000","11,000",
="00668","國泰美國道瓊    ","0","6,000","-6,000","0","0","0","16,000","0","0","0","404,000","388,000","16,000","10,000",
="00645","富邦日本        ","0","0","0","0","0","0","9,000","0","0","0","151,000","142,000","9,000","9,000",
="00666R","富邦H股反1      ","0","125,000","-125,000","0","0","0","133,000","0","0","0","250,000","117,000","133,000","8,000",
