"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
="00634R","富邦上証反1     ","2,000","50,000","-48,000","0","0","0","2,141,000","0","282,000","-282,000","3,141,000","718,000","2,423,000","2,093,000",
="00638R","元大滬深300反1  ","0","0","0","0","0","0","1,531,000","0","0","0","3,309,000","1,778,000","1,531,000","1,531,000",
="00632R","元大台灣50反1   ","98,000","1,000","97,000","0","0","0","277,000","200,000","2,320,000","-2,120,000","2,950,000","553,000","2,397,000","374,000",
="00636","國泰中國A50     ","30,000","0","30,000","0","0","0","313,000","37,000","137,000","-100,000","8,485,000","8,072,000","413,000","343,000",
="00635U","元大S&P黃金     ","0","0","0","0","0","0","91,000","0","0","0","311,000","220,000","91,000","91,000",
="0055","元大MSCI金融    ","1,000","0","1,000","0","0","0","24,000","0","0","0","24,000","0","24,000","25,000",
="006208","富邦台50        ","0","0","0","0","0","0","2,000","0","0","0","15,000","13,000","2,000","2,000",
="0052","富邦科技        ","0","0","0","0","0","0","2,000","0","0","0","7,000","5,000","2,000","2,000",
="0057","富邦摩台        ","0","9,000","-9,000","0","0","0","9,000","0","0","0","10,000","1,000","9,000","0",
="0058","富邦發達        ","0","0","0","0","0","0","0","0","0","0","1,000","1,000","0","0",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","0","0","0","0","1,000","1,000","0","0",
="0059","富邦金融        ","0","0","0","0","0","0","-1,000","0","0","0","1,000","2,000","-1,000","-1,000",
="0060","新台灣          ","0","0","0","0","0","0","-1,000","0","0","0","4,000","5,000","-1,000","-1,000",
="008201","BP上證50        ","0","0","0","0","0","0","-4,900","0","0","0","4,400","9,300","-4,900","-4,900",
="0053","元大電子        ","0","0","0","0","0","0","-5,000","0","0","0","1,000","6,000","-5,000","-5,000",
="006203","元大MSCI台灣    ","1,000","1,000","0","0","0","0","-8,000","0","0","0","2,000","10,000","-8,000","-8,000",
="0051","元大中型100     ","0","0","0","0","0","0","-10,000","0","0","0","5,000","15,000","-10,000","-10,000",
="006207","FH滬深          ","0","0","0","0","0","0","-14,000","187,000","335,000","-148,000","3,247,000","3,113,000","134,000","-14,000",
="006206","元大上證50      ","500,000","0","500,000","0","0","0","-839,000","70,000","815,000","-745,000","4,012,000","4,106,000","-94,000","-339,000",
="00631L","元大台灣50正2   ","14,000","0","14,000","0","0","0","-777,000","12,000","43,000","-31,000","28,000","774,000","-746,000","-763,000",
="0061","元大寶滬深      ","4,000","0","4,000","0","0","0","-807,000","150,000","0","150,000","2,821,000","3,778,000","-957,000","-803,000",
="00639","富邦深100       ","0","0","0","0","0","0","-1,029,000","0","0","0","1,115,000","2,144,000","-1,029,000","-1,029,000",
="006205","富邦上証        ","0","0","0","0","0","0","-1,632,000","207,000","411,000","-204,000","3,126,000","4,554,000","-1,428,000","-1,632,000",
="00633L","富邦上証正2     ","409,000","310,000","99,000","0","0","0","-3,160,000","57,000","30,000","27,000","8,824,000","12,011,000","-3,187,000","-3,061,000",
="0056","元大高股息      ","4,000","0","4,000","0","0","0","-5,020,000","0","0","0","0","5,020,000","-5,020,000","-5,016,000",
="0050","元大台灣50      ","738,000","4,935,000","-4,197,000","0","0","0","-5,133,000","553,000","119,000","434,000","1,089,000","6,656,000","-5,567,000","-9,330,000",
="00637L","元大滬深300正2  ","250,000","2,000","248,000","0","0","0","-13,668,000","0","0","0","16,142,000","29,810,000","-13,668,000","-13,420,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
