"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="0061","元大寶滬深      ","4,068,000","551,000","3,517,000","0","0","0","12,032,000","6,064,000","5,968,000","3,613,000",
="0050","元大台灣50      ","3,474,000","200,000","3,274,000","195,000","0","195,000","3,735,000","1,368,000","2,367,000","2,470,000",
="006205","富邦上証        ","603,000","0","603,000","0","2,500,000","-2,500,000","5,882,000","4,188,000","1,694,000","597,000",
="0056","元大高股息      ","0","0","0","0","0","0","345,000","345,000","0","345,000",
="006207","FH滬深          ","1,184,000","0","1,184,000","0","0","0","2,870,000","986,000","1,884,000","286,000",
="006203","元大MSCI台灣    ","200,000","0","200,000","0","0","0","0","0","0","200,000",
="0055","元大MSCI金融    ","65,000","0","65,000","0","0","0","249,000","147,000","102,000","110,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","409,192","249,000","160,192","88,808",
="0053","元大電子        ","81,000","0","81,000","0","0","0","0","0","0","81,000",
="006206","元大上證50      ","247,000","0","247,000","0","0","0","766,000","297,000","469,000","75,000",
="0051","元大中型100     ","50,000","0","50,000","0","0","0","4,000","1,000","3,000","48,000",
="006208","富邦台50        ","0","0","0","0","0","0","18,000","17,000","1,000","16,000",
="0057","富邦摩台        ","14,000","0","14,000","0","0","0","0","0","0","14,000",
="0058","富邦發達        ","0","0","0","0","0","0","11,000","10,000","1,000","9,000",
="0054","元大台商50      ","9,000","0","9,000","0","0","0","0","0","0","9,000",
="0052","富邦科技        ","5,000","0","5,000","0","0","0","0","0","0","5,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
