"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
="00632R","元大台灣50反1   ","22,449,000","117,000","22,332,000","0","0","0","45,851,000","4,940,000","1,155,000","3,785,000","48,870,000","6,804,000","42,066,000","68,183,000",
="00637L","元大滬深300正2  ","1,529,000","74,000","1,455,000","0","0","0","4,534,000","0","1,487,000","-1,487,000","10,130,000","4,109,000","6,021,000","5,989,000",
="00642U","元大S&P石油     ","462,000","0","462,000","0","0","0","3,566,000","0","267,000","-267,000","4,250,000","417,000","3,833,000","4,028,000",
="00633L","富邦上証正2     ","398,000","244,000","154,000","0","0","0","3,685,000","480,000","295,000","185,000","8,542,000","5,042,000","3,500,000","3,839,000",
="006205","富邦上証        ","1,193,000","0","1,193,000","0","0","0","702,000","25,000","5,000","20,000","1,691,000","1,009,000","682,000","1,895,000",
="00664R","國泰臺灣加權反1 ","529,000","200,000","329,000","0","0","0","1,503,000","906,000","490,000","416,000","8,310,000","7,223,000","1,087,000","1,832,000",
="00634R","富邦上証反1     ","24,000","83,000","-59,000","0","0","0","440,000","284,000","0","284,000","635,000","479,000","156,000","381,000",
="00655L","國泰中國A50正2  ","0","0","0","0","0","0","318,000","0","240,000","-240,000","2,265,000","1,707,000","558,000","318,000",
="00647L","元大S&P500正2   ","61,000","0","61,000","0","0","0","208,000","87,000","0","87,000","127,000","6,000","121,000","269,000",
="0061","元大寶滬深      ","0","0","0","0","0","0","252,000","550,000","7,000","543,000","417,000","708,000","-291,000","252,000",
="00645","富邦日本        ","0","0","0","0","0","0","127,000","0","0","0","737,000","610,000","127,000","127,000",
="00631L","元大台灣50正2   ","233,000","97,000","136,000","0","0","0","-34,000","60,000","227,000","-167,000","5,451,000","5,318,000","133,000","102,000",
="00663L","國泰臺灣加權正2 ","6,000","1,563,000","-1,557,000","0","0","0","1,654,000","94,000","0","94,000","5,802,000","4,242,000","1,560,000","97,000",
="00640L","富邦日本正2     ","0","35,000","-35,000","0","0","0","127,000","0","0","0","900,000","773,000","127,000","92,000",
="006206","元大上證50      ","0","0","0","0","0","0","84,000","0","0","0","266,000","182,000","84,000","84,000",
="00666R","富邦H股反1      ","200,000","0","200,000","0","0","0","-119,000","0","0","0","690,000","809,000","-119,000","81,000",
="00636","國泰中國A50     ","0","230,000","-230,000","0","0","0","306,000","0","0","0","1,440,000","1,134,000","306,000","76,000",
="00638R","元大滬深300反1  ","0","1,000","-1,000","0","0","0","56,000","0","0","0","309,000","253,000","56,000","55,000",
="00657","國泰日經225     ","0","0","0","0","0","0","46,000","0","0","0","369,000","323,000","46,000","46,000",
="00646","元大S&P500      ","0","0","0","0","0","0","30,000","0","0","0","31,000","1,000","30,000","30,000",
="0057","富邦摩台        ","0","0","0","0","0","0","26,000","0","0","0","26,000","0","26,000","26,000",
="00654R","富邦印度反1     ","0","0","0","0","0","0","25,000","155,000","0","155,000","216,000","346,000","-130,000","25,000",
="00653L","富邦印度正2     ","0","0","0","0","0","0","23,000","0","0","0","565,000","542,000","23,000","23,000",
