"證券代號","證券名稱","外陸資買進股數(不含外資自營商)","外陸資賣出股數(不含外資自營商)","外陸資買賣超股數(不含外資自營商)","外資自營商買進股數","外資自營商賣出股數","外資自營商買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
="00632R","元大台灣50反1   ","7,848,000","400,000","7,448,000","0","0","0","0","0","0","37,397,000","3,880,000","2,330,000","1,550,000","39,323,000","3,476,000","35,847,000","44,845,000",
="00677U","富邦VIX         ","19,704,000","1,750,000","17,954,000","0","0","0","0","0","0","8,185,000","0","250,000","-250,000","9,185,000","750,000","8,435,000","26,139,000",
="00676R","富邦臺灣加權反1 ","0","8,000","-8,000","0","0","0","0","0","0","2,523,000","0","0","0","2,865,000","342,000","2,523,000","2,515,000",
="00673R","元大S&P原油反1  ","1,501,000","0","1,501,000","0","0","0","0","0","0","542,000","0","0","0","696,000","154,000","542,000","2,043,000",
="00648R","元大S&P500反1   ","557,000","0","557,000","0","0","0","0","0","0","649,000","0","0","0","756,000","107,000","649,000","1,206,000",
="00669R","國泰美國道瓊反1 ","31,000","2,000","29,000","0","0","0","0","0","0","1,041,000","0","0","0","1,431,000","390,000","1,041,000","1,070,000",
="0061","元大寶滬深      ","0","10,000","-10,000","0","0","0","0","0","0","1,004,000","90,000","8,000","82,000","1,601,000","679,000","922,000","994,000",
="00664R","國泰臺灣加權反1 ","0","0","0","0","0","0","0","0","0","889,000","0","250,000","-250,000","2,788,000","1,649,000","1,139,000","889,000",
="00639","富邦深100       ","1,709,000","0","1,709,000","0","0","0","0","0","0","-882,000","50,000","350,000","-300,000","1,312,000","1,894,000","-582,000","827,000",
="00643","群益深証中小    ","609,000","15,000","594,000","0","0","0","0","0","0","167,000","90,000","10,000","80,000","681,000","594,000","87,000","761,000",
="006205","富邦上証        ","175,000","1,000","174,000","0","0","0","0","0","0","555,000","60,000","0","60,000","2,108,000","1,613,000","495,000","729,000",
="00686R","群益臺灣加權反1 ","0","0","0","0","0","0","0","0","0","655,000","0","0","0","748,000","93,000","655,000","655,000",
="00671R","富邦NASDAQ反1   ","5,000","0","5,000","0","0","0","0","0","0","601,000","0","0","0","608,000","7,000","601,000","606,000",
="00683L","元大美元指數正2 ","2,000","0","2,000","0","0","0","0","0","0","549,000","0","0","0","555,000","6,000","549,000","551,000",
="006207","FH滬深          ","80,000","0","80,000","0","0","0","0","0","0","396,000","10,000","0","10,000","470,000","84,000","386,000","476,000",
="00640L","富邦日本正2     ","163,000","0","163,000","0","0","0","0","0","0","183,000","0","0","0","267,000","84,000","183,000","346,000",
="00665L","富邦恒生國企正2 ","18,000","7,000","11,000","0","0","0","0","0","0","240,000","0","0","0","358,000","118,000","240,000","251,000",
="00653L","富邦印度正2     ","238,000","0","238,000","0","0","0","0","0","0","4,000","0","0","0","18,000","14,000","4,000","242,000",
="00729R","第一金工業30反1 ","0","0","0","0","0","0","0","0","0","150,000","0","0","0","453,000","303,000","150,000","150,000",
="00728","第一金工業30    ","0","0","0","0","0","0","0","0","0","124,000","0","0","0","400,000","276,000","124,000","124,000",
="00703","台新MSCI中國    ","0","0","0","0","0","0","0","0","0","107,000","0","0","0","247,000","140,000","107,000","107,000",
="00638R","元大滬深300反1  ","0","0","0","0","0","0","0","0","0","75,000","0","0","0","145,000","70,000","75,000","75,000",
="0055","元大MSCI金融    ","0","0","0","0","0","0","0","0","0","61,000","0","0","0","61,000","0","61,000","61,000",
="006206","元大上證50      ","0","31,000","-31,000","0","0","0","0","0","0","90,000","18,000","0","18,000","480,000","408,000","72,000","59,000",
