"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="0055","元大MSCI金融    ","0","0","0","0","0","0","627,000","536,000","91,000","445,000",
="0051","元大中型100     ","0","0","0","0","0","0","208,000","208,000","0","208,000",
="006203","元大MSCI台灣    ","0","0","0","0","0","0","178,000","178,000","0","178,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","89,644","65,000","24,644","40,356",
="0059","富邦金融        ","0","0","0","0","0","0","8,000","8,000","0","8,000",
="0052","富邦科技        ","0","0","0","0","0","0","2,000","2,000","0","2,000",
="0058","富邦發達        ","0","0","0","0","0","0","1,000","1,000","0","1,000",
="0080","恒中國          ","800","0","800","0","0","0","0","0","0","800",
="006208","富邦台50        ","0","0","0","0","0","0","75,000","34,000","41,000","-7,000",
="0056","元大高股息      ","0","0","0","0","0","0","40,000","1,000","39,000","-38,000",
="006207","FH滬深          ","0","154,000","-154,000","0","0","0","448,000","136,000","312,000","-330,000",
="006206","元大上證50      ","0","0","0","0","309,000","-309,000","1,595,000","754,000","841,000","-396,000",
="0050","元大台灣50      ","300,000","310,000","-10,000","0","0","0","2,660,000","1,086,000","1,574,000","-498,000",
="006205","富邦上証        ","0","0","0","0","0","0","4,679,000","1,890,000","2,789,000","-899,000",
="0061","元大寶滬深      ","0","2,267,000","-2,267,000","0","964,000","-964,000","7,920,000","3,734,000","4,186,000","-3,683,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
