"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
="00632R","元大台灣50反1   ","3,333,000","110,000","3,223,000","350,000","0","350,000","4,571,000","4,698,000","125,000","4,573,000","3,996,000","3,998,000","-2,000","8,144,000",
="00636","國泰中國A50     ","608,000","642,000","-34,000","0","0","0","4,269,000","269,000","264,000","5,000","29,151,000","24,887,000","4,264,000","4,235,000",
="006206","元大上證50      ","501,000","0","501,000","0","0","0","1,445,000","1,145,000","276,000","869,000","7,868,000","7,292,000","576,000","1,946,000",
="0061","元大寶滬深      ","3,326,000","463,000","2,863,000","5,000,000","0","5,000,000","-6,553,000","0","150,000","-150,000","5,305,000","11,708,000","-6,403,000","1,310,000",
="00637L","元大滬深300正2  ","25,000","0","25,000","0","0","0","1,237,000","740,000","620,000","120,000","59,001,000","57,884,000","1,117,000","1,262,000",
="006205","富邦上証        ","2,000","3,000","-1,000","0","2,780,000","-2,780,000","3,865,000","80,000","137,000","-57,000","13,316,000","9,394,000","3,922,000","1,084,000",
="00633L","富邦上証正2     ","2,227,000","26,000","2,201,000","0","0","0","-1,123,000","155,000","6,000","149,000","20,167,000","21,439,000","-1,272,000","1,078,000",
="0055","元大MSCI金融    ","0","0","0","0","0","0","609,000","0","86,000","-86,000","773,000","78,000","695,000","609,000",
="008201","BP上證50        ","0","0","0","0","0","0","78,400","0","0","0","92,200","13,800","78,400","78,400",
="0054","元大台商50      ","0","0","0","0","0","0","21,000","0","0","0","23,000","2,000","21,000","21,000",
="0080","恒中國          ","0","0","0","0","0","0","2,200","2,200","0","2,200","0","0","0","2,200",
="006208","富邦台50        ","0","0","0","0","0","0","0","0","0","0","42,000","42,000","0","0",
="0057","富邦摩台        ","0","0","0","0","0","0","0","0","0","0","21,000","21,000","0","0",
="0058","富邦發達        ","0","0","0","0","0","0","0","0","0","0","5,000","5,000","0","0",
="0059","富邦金融        ","0","0","0","0","0","0","0","0","0","0","100,000","100,000","0","0",
="0060","新台灣          ","0","0","0","0","0","0","-1,000","0","0","0","5,000","6,000","-1,000","-1,000",
="0052","富邦科技        ","0","0","0","0","0","0","-1,000","0","0","0","4,000","5,000","-1,000","-1,000",
="006203","元大MSCI台灣    ","0","0","0","0","0","0","-1,000","0","0","0","5,000","6,000","-1,000","-1,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","-7,000","0","0","0","7,000","14,000","-7,000","-7,000",
="0051","元大中型100     ","0","0","0","0","0","0","-27,000","0","0","0","0","27,000","-27,000","-27,000",
="0053","元大電子        ","0","0","0","0","0","0","-32,000","0","0","0","51,000","83,000","-32,000","-32,000",
="006207","FH滬深          ","3,000","1,000","2,000","0","200,000","-200,000","129,000","125,000","230,000","-105,000","5,608,000","5,374,000","234,000","-69,000",
="00635U","元大S&P黃金     ","0","0","0","0","0","0","-1,475,000","0","0","0","883,000","2,358,000","-1,475,000","-1,475,000",
="0056","元大高股息      ","1,000","28,000","-27,000","0","0","0","-2,475,000","0","0","0","0","2,475,000","-2,475,000","-2,502,000",
="00631L","元大台灣50正2   ","2,000","0","2,000","0","0","0","-2,831,000","540,000","482,000","58,000","298,000","3,187,000","-2,889,000","-2,829,000",
="00638R","元大滬深300反1  ","0","0","0","0","0","0","-4,653,000","0","0","0","18,309,000","22,962,000","-4,653,000","-4,653,000",
="00634R","富邦上証反1     ","0","0","0","0","0","0","-13,307,000","2,090,000","760,000","1,330,000","18,583,000","33,220,000","-14,637,000","-13,307,000",
="0050","元大台灣50      ","773,000","14,285,000","-13,512,000","0","0","0","-5,035,000","588,000","1,112,000","-524,000","2,722,000","7,233,000","-4,511,000","-18,547,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
