"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="0050","元大台灣50      ","3,801,000","295,000","3,506,000","0","0","0","11,514,000","8,744,000","2,770,000","9,480,000",
="0055","元大MSCI金融    ","0","0","0","0","0","0","2,668,000","2,662,000","6,000","2,656,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","1,142,297","839,000","303,297","535,703",
="0056","元大高股息      ","46,000","0","46,000","0","0","0","390,000","373,000","17,000","402,000",
="006207","FH滬深          ","546,000","0","546,000","0","0","0","1,137,000","331,000","806,000","71,000",
="0053","元大電子        ","11,000","0","11,000","0","0","0","19,000","19,000","0","30,000",
="0054","元大台商50      ","15,000","0","15,000","0","0","0","1,000","1,000","0","16,000",
="0051","元大中型100     ","9,000","0","9,000","0","0","0","2,000","2,000","0","11,000",
="006203","元大MSCI台灣    ","2,000","0","2,000","0","0","0","7,000","7,000","0","9,000",
="0059","富邦金融        ","0","0","0","0","0","0","6,000","6,000","0","6,000",
="0060","新台灣          ","0","0","0","0","0","0","5,000","5,000","0","5,000",
="006208","富邦台50        ","0","0","0","0","0","0","9,000","7,000","2,000","5,000",
="0058","富邦發達        ","0","0","0","0","0","0","7,000","5,000","2,000","3,000",
="0052","富邦科技        ","5,000","0","5,000","0","0","0","2,000","0","2,000","3,000",
="0057","富邦摩台        ","1,000","0","1,000","0","0","0","4,000","0","4,000","-3,000",
="006205","富邦上証        ","0","0","0","0","0","0","7,365,000","3,577,000","3,788,000","-211,000",
="006206","元大上證50      ","0","0","0","0","0","0","5,478,000","2,611,000","2,867,000","-256,000",
="0061","元大寶滬深      ","0","3,362,000","-3,362,000","0","0","0","10,432,000","5,857,000","4,575,000","-2,080,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
