"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
="00632R","元大台灣50反1   ","17,000","0","17,000","0","0","0","24,578,000","1,415,000","493,000","922,000","27,833,000","4,177,000","23,656,000","24,595,000",
="00634R","富邦上証反1     ","0","0","0","0","0","0","10,693,000","816,000","0","816,000","13,578,000","3,701,000","9,877,000","10,693,000",
="00642U","元大S&P石油     ","49,000","0","49,000","0","0","0","3,595,000","0","0","0","5,465,000","1,870,000","3,595,000","3,644,000",
="00648R","元大S&P500反1   ","0","0","0","0","0","0","128,000","0","0","0","2,377,000","2,249,000","128,000","128,000",
="00635U","元大S&P黃金     ","0","0","0","0","0","0","20,000","0","0","0","61,000","41,000","20,000","20,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","13,491","0","0","0","15,000","1,509","13,491","13,491",
="0058","富邦發達        ","0","0","0","0","0","0","7,000","0","0","0","7,000","0","7,000","7,000",
="0053","元大電子        ","0","0","0","0","0","0","2,000","0","0","0","32,000","30,000","2,000","2,000",
="0054","元大台商50      ","0","0","0","0","0","0","0","0","0","0","1,000","1,000","0","0",
="0052","富邦科技        ","0","0","0","0","0","0","-1,000","0","0","0","0","1,000","-1,000","-1,000",
="0060","新台灣          ","0","0","0","0","0","0","-1,000","0","0","0","0","1,000","-1,000","-1,000",
="0057","富邦摩台        ","0","0","0","0","0","0","-2,000","0","0","0","5,000","7,000","-2,000","-2,000",
="00645","富邦日本        ","0","0","0","0","0","0","-6,000","0","0","0","1,821,000","1,827,000","-6,000","-6,000",
="008201","BP上證50        ","0","0","0","0","0","0","-27,600","0","0","0","100","27,700","-27,600","-27,600",
="0051","元大中型100     ","2,000","0","2,000","0","0","0","-43,000","0","0","0","0","43,000","-43,000","-41,000",
="00646","元大S&P500      ","0","0","0","0","0","0","-163,000","0","0","0","538,000","701,000","-163,000","-163,000",
="00647L","元大S&P500正2   ","0","0","0","0","0","0","-185,000","0","0","0","2,185,000","2,370,000","-185,000","-185,000",
="006207","FH滬深          ","0","3,000","-3,000","0","1,200,000","-1,200,000","1,015,000","710,000","0","710,000","1,926,000","1,621,000","305,000","-188,000",
="00641R","富邦日本反1     ","0","0","0","0","0","0","-201,000","0","200,000","-200,000","3,349,000","3,350,000","-1,000","-201,000",
="00636","國泰中國A50     ","0","0","0","0","0","0","-216,000","0","0","0","5,157,000","5,373,000","-216,000","-216,000",
="006206","元大上證50      ","1,000","0","1,000","0","0","0","-313,000","0","7,000","-7,000","2,675,000","2,981,000","-306,000","-312,000",
="0055","元大MSCI金融    ","0","0","0","0","0","0","-332,000","0","0","0","6,000","338,000","-332,000","-332,000",
="00640L","富邦日本正2     ","0","0","0","0","0","0","-803,000","250,000","250,000","0","3,783,000","4,586,000","-803,000","-803,000",
="00639","富邦深100       ","10,000","0","10,000","0","1,500,000","-1,500,000","608,000","150,000","508,000","-358,000","2,693,000","1,727,000","966,000","-882,000",
="00643","群益深証中小    ","150,000","0","150,000","0","0","0","-1,075,000","0","209,000","-209,000","3,131,000","3,997,000","-866,000","-925,000",
="006205","富邦上証        ","1,000","107,000","-106,000","0","0","0","-1,931,000","190,000","160,000","30,000","3,878,000","5,839,000","-1,961,000","-2,037,000",
="0056","元大高股息      ","1,000","108,000","-107,000","0","0","0","-3,347,000","0","0","0","0","3,347,000","-3,347,000","-3,454,000",
="00638R","元大滬深300反1  ","0","0","0","0","0","0","-3,957,000","0","0","0","3,277,000","7,234,000","-3,957,000","-3,957,000",
="0061","元大寶滬深      ","0","200,000","-200,000","0","0","0","-3,804,000","0","1,966,000","-1,966,000","1,489,000","3,327,000","-1,838,000","-4,004,000",
="00631L","元大台灣50正2   ","139,000","0","139,000","0","0","0","-8,948,000","205,000","367,000","-162,000","2,950,000","11,736,000","-8,786,000","-8,809,000",
="0050","元大台灣50      ","452,000","8,445,000","-7,993,000","584,000","100,000","484,000","-4,405,000","48,000","592,000","-544,000","1,510,000","5,371,000","-3,861,000","-11,914,000",
="00633L","富邦上証正2     ","846,000","691,000","155,000","0","0","0","-47,531,000","210,000","975,000","-765,000","27,523,000","74,289,000","-46,766,000","-47,376,000",
="00637L","元大滬深300正2  ","908,000","33,000","875,000","0","0","0","-76,262,000","635,000","2,685,000","-2,050,000","25,524,000","99,736,000","-74,212,000","-75,387,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
