"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="0050","元大台灣50      ","2,241,000","845,000","1,396,000","0","0","0","4,397,000","2,441,000","1,956,000","1,881,000",
="006207","FH滬深          ","1,215,000","200,000","1,015,000","0","700,000","-700,000","3,158,000","2,028,000","1,130,000","1,213,000",
="006203","元大MSCI台灣    ","0","0","0","0","0","0","101,000","101,000","0","101,000",
="006204","永豐臺灣加權    ","0","1,000,000","-1,000,000","0","0","0","1,416,350","1,258,000","158,350","99,650",
="0053","元大電子        ","1,000","0","1,000","0","0","0","7,000","7,000","0","8,000",
="006208","富邦台50        ","0","0","0","0","0","0","6,000","6,000","0","6,000",
="0057","富邦摩台        ","0","0","0","0","0","0","101,000","52,000","49,000","3,000",
="0060","新台灣          ","0","0","0","0","0","0","2,000","2,000","0","2,000",
="0054","元大台商50      ","0","0","0","0","0","0","2,000","2,000","0","2,000",
="0058","富邦發達        ","0","0","0","0","0","0","4,000","0","4,000","-4,000",
="0059","富邦金融        ","0","0","0","0","0","0","62,000","29,000","33,000","-4,000",
="0055","元大MSCI金融    ","0","148,000","-148,000","0","0","0","790,000","463,000","327,000","-12,000",
="006206","元大上證50      ","0","476,000","-476,000","0","0","0","8,414,000","4,186,000","4,228,000","-518,000",
="0056","元大高股息      ","0","489,000","-489,000","0","0","0","544,000","0","544,000","-1,033,000",
="006205","富邦上証        ","0","0","0","220,000","0","220,000","7,433,000","3,078,000","4,355,000","-1,057,000",
="0061","元大寶滬深      ","0","1,692,000","-1,692,000","0","0","0","3,736,000","1,460,000","2,276,000","-2,508,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
