"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="006206","元大上證50      ","0","0","0","175,000","0","175,000","10,527,000","6,749,000","3,778,000","3,146,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","1,085,000","1,057,000","28,000","1,029,000",
="006205","富邦上証        ","0","3,000","-3,000","0","0","0","7,195,000","3,910,000","3,285,000","622,000",
="0061","元大寶滬深      ","615,000","0","615,000","0","0","0","3,823,000","1,692,000","2,131,000","176,000",
="0050","元大台灣50      ","365,000","126,000","239,000","60,000","0","60,000","6,667,000","3,248,000","3,419,000","128,000",
="0054","元大台商50      ","0","0","0","0","0","0","24,000","24,000","0","24,000",
="0053","元大電子        ","0","0","0","0","0","0","16,000","16,000","0","16,000",
="006203","元大MSCI台灣    ","0","0","0","0","0","0","2,000","2,000","0","2,000",
="006208","富邦台50        ","0","0","0","0","0","0","10,000","6,000","4,000","2,000",
="0060","新台灣          ","0","0","0","0","0","0","2,000","0","2,000","-2,000",
="0052","富邦科技        ","0","0","0","0","0","0","2,000","0","2,000","-2,000",
="0058","富邦發達        ","0","0","0","0","0","0","5,000","0","5,000","-5,000",
="0059","富邦金融        ","0","0","0","0","0","0","6,000","0","6,000","-6,000",
="0057","富邦摩台        ","0","0","0","0","0","0","80,000","36,000","44,000","-8,000",
="0055","元大MSCI金融    ","0","0","0","0","0","0","45,000","13,000","32,000","-19,000",
="006207","FH滬深          ","0","0","0","0","62,000","-62,000","9,241,000","4,466,000","4,775,000","-371,000",
="0056","元大高股息      ","0","0","0","0","0","0","384,000","0","384,000","-384,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
