"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="0050","元大台灣50      ","12,545,000","704,100","11,840,900","0","0","0","5,079,000","1,794,000","3,285,000","10,349,900",
="0056","元大高股息      ","214,000","0","214,000","0","0","0","2,696,000","2,696,000","0","2,910,000",
="0055","元大MSCI金融    ","190,000","0","190,000","0","0","0","1,520,000","1,225,000","295,000","1,120,000",
="0057","富邦摩台        ","127,000","0","127,000","0","0","0","0","0","0","127,000",
="006203","元大MSCI台灣    ","30,000","0","30,000","0","0","0","74,000","74,000","0","104,000",
="0051","元大中型100     ","51,000","0","51,000","0","0","0","6,000","6,000","0","57,000",
="006208","富邦台50        ","0","0","0","0","0","0","45,000","44,000","1,000","43,000",
="0059","富邦金融        ","36,000","0","36,000","0","0","0","1,000","0","1,000","35,000",
="0053","元大電子        ","28,000","1,000","27,000","0","0","0","0","0","0","27,000",
="0052","富邦科技        ","11,000","0","11,000","0","0","0","0","0","0","11,000",
="0054","元大台商50      ","11,000","0","11,000","0","0","0","4,000","0","4,000","7,000",
="0060","新台灣          ","0","0","0","0","0","0","6,000","6,000","0","6,000",
="0080","恒中國          ","3,600","0","3,600","0","0","0","0","0","0","3,600",
="0081","恒香港          ","900","0","900","0","0","0","0","0","0","900",
="0058","富邦發達        ","0","0","0","0","0","0","20,000","8,000","12,000","-4,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","243,600","119,600","124,000","-4,400",
="006207","FH滬深          ","50,000","0","50,000","0","0","0","697,000","213,000","484,000","-221,000",
="006206","元大上證50      ","0","0","0","0","0","0","986,000","191,000","795,000","-604,000",
="006205","富邦上証        ","0","0","0","0","0","0","6,394,000","2,496,000","3,898,000","-1,402,000",
="0061","元大寶滬深      ","800,000","814,000","-14,000","0","1,276,000","-1,276,000","11,349,000","5,018,000","6,331,000","-2,603,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
