"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="0061","元大寶滬深      ","5,943,000","577,000","5,366,000","0","0","0","10,265,000","8,021,000","2,244,000","11,143,000",
="006205","富邦上証        ","0","0","0","145,000","0","145,000","4,499,000","2,401,000","2,098,000","448,000",
="0055","元大MSCI金融    ","0","0","0","0","0","0","458,000","272,000","186,000","86,000",
="006208","富邦台50        ","0","0","0","0","0","0","114,000","99,000","15,000","84,000",
="0051","元大中型100     ","4,000","0","4,000","0","0","0","0","0","0","4,000",
="0053","元大電子        ","4,000","1,000","3,000","0","0","0","0","0","0","3,000",
="0059","富邦金融        ","3,000","0","3,000","0","0","0","0","0","0","3,000",
="006203","元大MSCI台灣    ","1,000","0","1,000","0","0","0","0","0","0","1,000",
="006206","元大上證50      ","0","0","0","0","0","0","3,123,000","1,548,000","1,575,000","-27,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","182,000","37,000","145,000","-108,000",
="0056","元大高股息      ","0","0","0","0","0","0","188,000","30,000","158,000","-128,000",
="006207","FH滬深          ","107,000","0","107,000","0","0","0","1,678,000","636,000","1,042,000","-299,000",
="0050","元大台灣50      ","2,000","2,369,000","-2,367,000","0","0","0","1,663,000","220,000","1,443,000","-3,590,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
