"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="0050","元大台灣50      ","5,251,000","401,000","4,850,000","0","236,000","-236,000","3,908,000","2,762,000","1,146,000","6,230,000",
="0056","元大高股息      ","652,000","0","652,000","0","0","0","342,000","296,000","46,000","902,000",
="006204","永豐臺灣加權    ","1,000,000","0","1,000,000","0","0","0","2,216,130","1,017,000","1,199,130","817,870",
="0053","元大電子        ","45,000","0","45,000","0","0","0","53,000","53,000","0","98,000",
="0055","元大MSCI金融    ","26,000","0","26,000","0","0","0","50,000","50,000","0","76,000",
="0054","元大台商50      ","66,000","0","66,000","0","0","0","7,000","7,000","0","73,000",
="0051","元大中型100     ","47,000","0","47,000","0","0","0","6,000","6,000","0","53,000",
="006203","元大MSCI台灣    ","61,000","0","61,000","0","0","0","55,000","0","55,000","6,000",
="006208","富邦台50        ","0","0","0","0","0","0","6,000","6,000","0","6,000",
="0059","富邦金融        ","77,000","0","77,000","0","0","0","85,000","6,000","79,000","4,000",
="0057","富邦摩台        ","0","117,000","-117,000","0","0","0","119,000","118,000","1,000","0",
="0058","富邦發達        ","52,000","0","52,000","0","0","0","52,000","0","52,000","0",
="006205","富邦上証        ","0","1,474,000","-1,474,000","0","0","0","4,133,000","1,625,000","2,508,000","-2,357,000",
="006207","FH滬深          ","25,000","0","25,000","0","0","0","3,975,000","0","3,975,000","-3,950,000",
="006206","元大上證50      ","20,000","1,456,000","-1,436,000","0","0","0","8,231,000","2,225,000","6,006,000","-5,217,000",
="0061","元大寶滬深      ","20,000","37,729,000","-37,709,000","0","0","0","10,765,000","3,785,000","6,980,000","-40,904,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
