"證券代號","證券名稱","外陸資買進股數(不含外資自營商)","外陸資賣出股數(不含外資自營商)","外陸資買賣超股數(不含外資自營商)","外資自營商買進股數","外資自營商賣出股數","外資自營商買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
="00632R","元大台灣50反1   ","1,500,000","3,272,000","-1,772,000","0","0","0","0","0","0","7,097,000","2,227,000","970,000","1,257,000","7,225,000","1,385,000","5,840,000","5,325,000",
="00634R","富邦上証反1     ","283,000","20,000","263,000","0","0","0","0","0","0","1,345,000","0","0","0","2,613,000","1,268,000","1,345,000","1,608,000",
="00683L","元大美元指數正2 ","0","0","0","0","0","0","0","0","0","1,074,000","0","0","0","1,084,000","10,000","1,074,000","1,074,000",
="00642U","元大S&P石油     ","948,000","0","948,000","0","0","0","0","0","0","99,000","0","0","0","212,000","113,000","99,000","1,047,000",
="00656R","國泰中國A50反1  ","0","0","0","0","0","0","0","0","0","557,000","0","0","0","577,000","20,000","557,000","557,000",
="00671R","富邦NASDAQ反1   ","0","0","0","0","0","0","0","0","0","524,000","0","0","0","628,000","104,000","524,000","524,000",
="00675L","富邦臺灣加權正2 ","119,000","0","119,000","0","0","0","0","0","0","257,000","0","0","0","307,000","50,000","257,000","376,000",
="00669R","國泰美國道瓊反1 ","29,000","0","29,000","0","0","0","0","0","0","298,000","0","0","0","418,000","120,000","298,000","327,000",
="00672L","元大S&P原油正2  ","483,000","155,000","328,000","0","0","0","0","0","0","-21,000","0","0","0","980,000","1,001,000","-21,000","307,000",
="0050","元大台灣50      ","0","124,000","-124,000","0","0","0","0","0","0","428,000","14,000","2,000","12,000","793,000","377,000","416,000","304,000",
="00664R","國泰臺灣加權反1 ","0","0","0","0","0","0","0","0","0","295,000","0","0","0","518,000","223,000","295,000","295,000",
="00640L","富邦日本正2     ","0","0","0","0","0","0","0","0","0","277,000","0","0","0","577,000","300,000","277,000","277,000",
="00708L","元大S&P黃金正2  ","54,000","0","54,000","0","0","0","0","0","0","162,000","0","0","0","792,000","630,000","162,000","216,000",
="00638R","元大滬深300反1  ","67,000","0","67,000","0","0","0","0","0","0","76,000","0","0","0","79,000","3,000","76,000","143,000",
="00670L","富邦NASDAQ正2   ","10,000","0","10,000","0","0","0","0","0","0","105,000","0","0","0","258,000","153,000","105,000","115,000",
="00653L","富邦印度正2     ","0","0","0","0","0","0","0","0","0","103,000","0","0","0","230,000","127,000","103,000","103,000",
="00647L","元大S&P500正2   ","82,000","0","82,000","0","0","0","0","0","0","9,000","0","0","0","11,000","2,000","9,000","91,000",
="00702","國泰標普低波高息","0","0","0","0","0","0","0","0","0","91,000","0","0","0","91,000","0","91,000","91,000",
="00693U","華頓S&P黃豆     ","0","5,000","-5,000","0","0","0","0","0","0","94,000","0","0","0","109,000","15,000","94,000","89,000",
="00668","國泰美國道瓊    ","5,000","0","5,000","0","0","0","0","0","0","77,000","0","0","0","77,000","0","77,000","82,000",
="00651R","FH香港反1       ","0","0","0","0","0","0","0","0","0","78,000","0","0","0","123,000","45,000","78,000","78,000",
="00643","群益深証中小    ","5,000","0","5,000","0","0","0","0","0","0","62,000","0","0","0","685,000","623,000","62,000","67,000",
="00654R","富邦印度反1     ","0","0","0","0","0","0","0","0","0","58,000","0","0","0","72,000","14,000","58,000","58,000",
="00658L","國泰日本正2     ","0","0","0","0","0","0","0","0","0","55,000","0","0","0","122,000","67,000","55,000","55,000",
="00709","富邦歐洲        ","0","0","0","0","0","0","0","0","0","48,000","0","0","0","150,000","102,000","48,000","48,000",
="00681R","元大美債20反1   ","15,000","0","15,000","0","0","0","0","0","0","29,000","0","0","0","29,000","0","29,000","44,000",
="0055","元大MSCI金融    ","0","0","0","0","0","0","0","0","0","37,000","0","0","0","37,000","0","37,000","37,000",
="00666R","富邦恒生國企反1 ","0","0","0","0","0","0","0","0","0","36,000","0","0","0","44,000","8,000","36,000","36,000",
="00631L","元大台灣50正2   ","55,000","2,000","53,000","0","0","0","0","0","0","-32,000","0","0","0","166,000","198,000","-32,000","21,000",
="00678","群益NBI生技     ","21,000","0","21,000","0","0","0","0","0","0","-1,000","0","0","0","300,000","301,000","-1,000","20,000",
="00649","FH香港          ","0","62,000","-62,000","0","0","0","0","0","0","73,000","0","0","0","143,000","70,000","73,000","11,000",
="0051","元大中型100     ","0","0","0","0","0","0","0","0","0","10,000","0","0","0","10,000","0","10,000","10,000",
="00690","兆豐藍籌30      ","0","0","0","0","0","0","0","0","0","7,000","0","0","0","258,000","251,000","7,000","7,000",
="00648R","元大S&P500反1   ","55,000","30,000","25,000","0","0","0","0","0","0","-19,000","0","0","0","25,000","44,000","-19,000","6,000",
="00660","元大歐洲50      ","5,000","0","5,000","0","0","0","0","0","0","0","0","0","0","0","0","0","5,000",
="0053","元大電子        ","0","0","0","0","0","0","0","0","0","5,000","0","0","0","5,000","0","5,000","5,000",
="00713","元大台灣高息低波","0","0","0","0","0","0","0","0","0","5,000","0","0","0","5,000","0","5,000","5,000",
="0054","元大台商50      ","0","0","0","0","0","0","0","0","0","4,000","0","0","0","4,000","0","4,000","4,000",
="00716R","華頓S&P布蘭特反1","0","0","0","0","0","0","0","0","0","3,000","0","0","0","206,000","203,000","3,000","3,000",
="00667","元大韓國        ","0","0","0","0","0","0","0","0","0","2,000","0","0","0","3,000","1,000","2,000","2,000",
="006203","元大MSCI台灣    ","0","0","0","0","0","0","0","0","0","1,000","0","0","0","1,000","0","1,000","1,000",
="00661","元大日經225     ","0","0","0","0","0","0","0","0","0","1,000","0","0","0","1,000","0","1,000","1,000",
="00685L","群益臺灣加權正2 ","0","3,000","-3,000","0","0","0","0","0","0","4,000","0","0","0","36,000","32,000","4,000","1,000",
="00707R","元大S&P日圓反1  ","0","0","0","0","0","0","0","0","0","1,000","0","0","0","1,000","0","1,000","1,000",
