"證券代號","證券名稱","外陸資買進股數(不含外資自營商)","外陸資賣出股數(不含外資自營商)","外陸資買賣超股數(不含外資自營商)","外資自營商買進股數","外資自營商賣出股數","外資自營商買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
="00637L","元大滬深300正2  ","22,041,000","3,844,000","18,197,000","0","0","0","0","0","0","-1,215,000","0","0","0","11,762,000","12,977,000","-1,215,000","16,982,000",
="00633L","富邦上証正2     ","2,640,000","0","2,640,000","0","0","0","0","0","0","2,405,000","5,000","38,000","-33,000","7,198,000","4,760,000","2,438,000","5,045,000",
="00672L","元大S&P原油正2  ","2,185,000","0","2,185,000","0","0","0","0","0","0","2,547,000","0","0","0","3,075,000","528,000","2,547,000","4,732,000",
="00648R","元大S&P500反1   ","347,000","0","347,000","0","0","0","0","0","0","1,469,000","0","0","0","1,560,000","91,000","1,469,000","1,816,000",
="00677U","富邦VIX         ","0","100,000","-100,000","0","0","0","0","0","0","1,380,000","0","0","0","1,798,000","418,000","1,380,000","1,280,000",
="00655L","國泰中國A50正2  ","462,000","60,000","402,000","0","0","0","0","0","0","840,000","0","57,000","-57,000","3,380,000","2,483,000","897,000","1,242,000",
="00642U","元大S&P石油     ","18,000","0","18,000","0","0","0","0","0","0","1,051,000","0","0","0","1,070,000","19,000","1,051,000","1,069,000",
="00708L","元大S&P黃金正2  ","307,000","0","307,000","0","0","0","0","0","0","406,000","0","0","0","432,000","26,000","406,000","713,000",
="00635U","元大S&P黃金     ","0","64,000","-64,000","0","0","0","0","0","0","626,000","101,000","0","101,000","576,000","51,000","525,000","562,000",
="006207","FH滬深          ","551,000","0","551,000","0","0","0","0","0","0","-69,000","0","322,000","-322,000","1,118,000","865,000","253,000","482,000",
="00673R","元大S&P原油反1  ","0","0","0","0","0","0","0","0","0","432,000","0","0","0","851,000","419,000","432,000","432,000",
="00653L","富邦印度正2     ","332,000","0","332,000","0","0","0","0","0","0","84,000","0","0","0","200,000","116,000","84,000","416,000",
="0061","元大寶滬深      ","30,000","0","30,000","0","0","0","0","0","0","340,000","10,000","10,000","0","1,228,000","888,000","340,000","370,000",
="00631L","元大台灣50正2   ","191,000","7,000","184,000","0","0","0","0","0","0","128,000","0","0","0","234,000","106,000","128,000","312,000",
="00643","群益深証中小    ","329,000","0","329,000","0","0","0","0","0","0","-31,000","170,000","0","170,000","1,459,000","1,660,000","-201,000","298,000",
="00669R","國泰美國道瓊反1 ","26,000","0","26,000","0","0","0","0","0","0","195,000","0","0","0","245,000","50,000","195,000","221,000",
="006205","富邦上証        ","963,000","1,547,000","-584,000","0","0","0","0","0","0","717,000","333,000","180,000","153,000","2,845,000","2,281,000","564,000","133,000",
="00634R","富邦上証反1     ","75,000","23,000","52,000","0","0","0","0","0","0","73,000","0","0","0","398,000","325,000","73,000","125,000",
="00715L","華頓S&P布蘭特正2","0","0","0","0","0","0","0","0","0","110,000","0","0","0","596,000","486,000","110,000","110,000",
="006206","元大上證50      ","34,000","10,000","24,000","0","0","0","0","0","0","78,000","20,000","0","20,000","283,000","225,000","58,000","102,000",
="00675L","富邦臺灣加權正2 ","0","0","0","0","0","0","0","0","0","64,000","0","0","0","80,000","16,000","64,000","64,000",
="00692","富邦公司治理    ","0","0","0","0","0","0","0","0","0","40,000","0","0","0","962,000","922,000","40,000","40,000",
="00640L","富邦日本正2     ","0","0","0","0","0","0","0","0","0","39,000","0","0","0","439,000","400,000","39,000","39,000",
="00704L","台新MSCI台灣正2 ","0","0","0","0","0","0","0","0","0","35,000","0","0","0","87,000","52,000","35,000","35,000",
="0053","元大電子        ","0","0","0","0","0","0","0","0","0","29,000","0","0","0","29,000","0","29,000","29,000",
="00652","富邦印度        ","0","0","0","0","0","0","0","0","0","25,000","0","0","0","26,000","1,000","25,000","25,000",
="00685L","群益臺灣加權正2 ","6,000","0","6,000","0","0","0","0","0","0","4,000","0","0","0","105,000","101,000","4,000","10,000",
="00666R","富邦H股反1      ","0","30,000","-30,000","0","0","0","0","0","0","38,000","0","0","0","63,000","25,000","38,000","8,000",
="00716R","華頓S&P布蘭特反1","0","0","0","0","0","0","0","0","0","8,000","0","0","0","476,000","468,000","8,000","8,000",
="00670L","富邦NASDAQ正2   ","0","0","0","0","0","0","0","0","0","7,000","0","0","0","37,000","30,000","7,000","7,000",
="0051","元大中型100     ","0","0","0","0","0","0","0","0","0","6,000","0","0","0","6,000","0","6,000","6,000",
="00667","元大韓國        ","0","0","0","0","0","0","0","0","0","5,000","0","0","0","5,000","0","5,000","5,000",
="00706L","元大S&P日圓正2  ","0","0","0","0","0","0","0","0","0","5,000","0","0","0","37,000","32,000","5,000","5,000",
="008201","BP上證50        ","0","0","0","0","0","0","0","0","0","3,300","0","0","0","3,300","0","3,300","3,300",
="00690","兆豐藍籌30      ","0","0","0","0","0","0","0","0","0","2,000","0","0","0","623,000","621,000","2,000","2,000",
="00689R","國泰20年美債反1 ","0","0","0","0","0","0","0","0","0","1,000","0","0","0","201,000","200,000","1,000","1,000",
="00701","國泰臺灣低波動30","0","0","0","0","0","0","0","0","0","1,000","0","0","0","4,000","3,000","1,000","1,000",
="00657","國泰日經225     ","0","1,000","-1,000","0","0","0","0","0","0","2,000","0","0","0","2,000","0","2,000","1,000",
="0054","元大台商50      ","0","0","0","0","0","0","0","0","0","1,000","0","0","0","2,000","1,000","1,000","1,000",
="00625K","富邦上証+R      ","0","0","0","0","0","0","0","0","0","0","0","0","0","50,000","50,000","0","0",
="00649","FH香港          ","0","0","0","0","0","0","0","0","0","0","0","0","0","16,000","16,000","0","0",
="00636K","國泰中國A50+U   ","0","0","0","0","0","0","0","0","0","0","0","0","0","130,200","130,200","0","0",
="00657K","國泰日經225+U   ","0","0","0","0","0","0","0","0","0","0","0","0","0","120,000","120,000","0","0",
="00659R","國泰日本反1     ","0","0","0","0","0","0","0","0","0","0","0","0","0","3,000","3,000","0","0",
="00668K","國泰美國道瓊+U  ","0","0","0","0","0","0","0","0","0","0","0","0","0","141,000","141,000","0","0",
="00681R","元大美債20反1   ","0","1,000","-1,000","0","0","0","0","0","0","1,000","0","0","0","1,000","0","1,000","0",
="00678","群益NBI生技     ","1,000","0","1,000","0","0","0","0","0","0","-1,000","0","0","0","300,000","301,000","-1,000","0",
="00705R","台新MSCI台灣反1 ","0","0","0","0","0","0","0","0","0","0","0","0","0","50,000","50,000","0","0",
="00710B","FH彭博高收益債  ","0","2,000","-2,000","0","0","0","0","0","0","2,000","0","0","0","2,000","0","2,000","0",
="00711B","FH彭博新興債    ","10,000","0","10,000","0","0","0","0","0","0","-10,000","0","0","0","0","10,000","-10,000","0",
="00654R","富邦印度反1     ","0","7,000","-7,000","0","0","0","0","0","0","6,000","0","0","0","11,000","5,000","6,000","-1,000",
="0052","富邦科技        ","0","42,000","-42,000","0","0","0","0","0","0","41,000","0","0","0","42,000","1,000","41,000","-1,000",
="0058","富邦發達        ","0","0","0","0","0","0","0","0","0","-1,000","0","0","0","0","1,000","-1,000","-1,000",
="00714","群益道瓊美國地產","0","0","0","0","0","0","0","0","0","-2,000","0","0","0","600,000","602,000","-2,000","-2,000",
="00662","富邦NASDAQ      ","0","0","0","0","0","0","0","0","0","-3,000","0","0","0","133,000","136,000","-3,000","-3,000",
="00651R","FH香港反1       ","0","46,000","-46,000","0","0","0","0","0","0","42,000","0","0","0","46,000","4,000","42,000","-4,000",
="00713","元大台灣高息低波","0","0","0","0","0","0","0","0","0","-4,000","0","0","0","800,000","804,000","-4,000","-4,000",
="00700","富邦H股         ","0","2,000","-2,000","0","0","0","0","0","0","-3,000","0","0","0","20,000","23,000","-3,000","-5,000",
="00709","富邦歐洲        ","0","0","0","0","0","0","0","0","0","-5,000","0","0","0","17,000","22,000","-5,000","-5,000",
="0055","元大MSCI金融    ","0","140,000","-140,000","0","0","0","0","0","0","134,000","0","0","0","134,000","0","134,000","-6,000",
="00682U","元大美元指數    ","0","7,000","-7,000","0","0","0","0","0","0","0","0","0","0","0","0","0","-7,000",
="00650L","FH香港正2       ","0","0","0","0","0","0","0","0","0","-8,000","0","0","0","58,000","66,000","-8,000","-8,000",
="00680L","元大美債20正2   ","0","1,000","-1,000","0","0","0","0","0","0","-8,000","0","0","0","0","8,000","-8,000","-9,000",
="00684R","元大美元指數反1 ","0","10,000","-10,000","0","0","0","0","0","0","0","0","1,000","-1,000","1,000","0","1,000","-10,000",
="00707R","元大S&P日圓反1  ","0","0","0","0","0","0","0","0","0","-10,000","0","0","0","1,000","11,000","-10,000","-10,000",
="00688L","國泰20年美債正2 ","0","0","0","0","0","0","0","0","0","-12,000","0","0","0","200,000","212,000","-12,000","-12,000",
="00658L","國泰日本正2     ","0","25,000","-25,000","0","0","0","0","0","0","10,000","0","0","0","20,000","10,000","10,000","-15,000",
="00712","FH富時不動產    ","0","70,000","-70,000","0","0","0","0","0","0","55,000","0","0","0","59,000","4,000","55,000","-15,000",
="00668","國泰美國道瓊    ","0","45,000","-45,000","0","0","0","0","0","0","28,000","0","0","0","32,000","4,000","28,000","-17,000",
="00671R","富邦NASDAQ反1   ","0","0","0","0","0","0","0","0","0","-18,000","0","0","0","3,000","21,000","-18,000","-18,000",
="00702","國泰標普低波高息","0","89,000","-89,000","0","0","0","0","0","0","67,000","75,000","0","75,000","2,000","10,000","-8,000","-22,000",
="00660","元大歐洲50      ","0","62,000","-62,000","0","0","0","0","0","0","39,000","0","0","0","49,000","10,000","39,000","-23,000",
="00647L","元大S&P500正2   ","0","11,000","-11,000","0","0","0","0","0","0","-14,000","0","0","0","0","14,000","-14,000","-25,000",
="00645","富邦日本        ","0","0","0","0","0","0","0","0","0","-25,000","0","0","0","61,000","86,000","-25,000","-25,000",
="00686R","群益臺灣加權反1 ","0","0","0","0","0","0","0","0","0","-28,000","0","0","0","1,011,000","1,039,000","-28,000","-28,000",
="00641R","富邦日本反1     ","0","0","0","0","0","0","0","0","0","-30,000","0","0","0","107,000","137,000","-30,000","-30,000",
="00683L","元大美元指數正2 ","0","44,000","-44,000","0","0","0","0","0","0","-2,000","0","0","0","0","2,000","-2,000","-46,000",
="00665L","富邦H股正2      ","0","0","0","0","0","0","0","0","0","-49,000","0","0","0","105,000","154,000","-49,000","-49,000",
="00656R","國泰中國A50反1  ","0","0","0","0","0","0","0","0","0","-50,000","0","0","0","42,000","92,000","-50,000","-50,000",
="00646","元大S&P500      ","0","57,000","-57,000","0","0","0","0","0","0","-6,000","0","0","0","1,000","7,000","-6,000","-63,000",
="00663L","國泰臺灣加權正2 ","0","0","0","0","0","0","0","0","0","-150,000","0","0","0","173,000","323,000","-150,000","-150,000",
="00664R","國泰臺灣加權反1 ","0","0","0","0","0","0","0","0","0","-164,000","0","0","0","338,000","502,000","-164,000","-164,000",
="00638R","元大滬深300反1  ","0","20,000","-20,000","0","0","0","0","0","0","-152,000","0","0","0","10,000","162,000","-152,000","-172,000",
="00636","國泰中國A50     ","443,000","0","443,000","0","0","0","0","0","0","-624,000","690,000","0","690,000","1,945,000","3,259,000","-1,314,000","-181,000",
="00693U","華頓S&P黃豆     ","0","0","0","0","0","0","0","0","0","-292,000","0","0","0","0","292,000","-292,000","-292,000",
="00717","富邦美國特別股  ","0","0","0","0","0","0","0","0","0","-295,000","0","0","0","125,000","420,000","-295,000","-295,000",
="00703","台新MSCI中國    ","0","0","0","0","0","0","0","0","0","-306,000","0","0","0","82,000","388,000","-306,000","-306,000",
="00676R","富邦臺灣加權反1 ","0","0","0","0","0","0","0","0","0","-333,000","0","0","0","446,000","779,000","-333,000","-333,000",
="0050","元大台灣50      ","1,980,000","3,906,050","-1,926,050","0","0","0","0","0","0","1,450,180","23,000","2,000","21,000","1,584,000","154,820","1,429,180","-475,870",
="00674R","元大S&P黃金反1  ","0","338,000","-338,000","0","0","0","0","0","0","-150,000","0","0","0","51,000","201,000","-150,000","-488,000",
="00639","富邦深100       ","721,000","137,000","584,000","0","0","0","0","0","0","-1,347,000","360,000","846,000","-486,000","629,000","1,490,000","-861,000","-763,000",
="00632R","元大台灣50反1   ","3,055,000","748,000","2,307,000","0","0","0","0","0","0","-4,210,000","203,000","30,000","173,000","1,531,000","5,914,000","-4,383,000","-1,903,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
"ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。"
