"證券代號","證券名稱","外陸資買進股數(不含外資自營商)","外陸資賣出股數(不含外資自營商)","外陸資買賣超股數(不含外資自營商)","外資自營商買進股數","外資自營商賣出股數","外資自營商買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
="00637L","元大滬深300正2  ","21,642,000","113,000","21,529,000","0","0","0","0","0","0","20,435,000","708,000","0","708,000","33,371,000","13,644,000","19,727,000","41,964,000",
"3481","群創            ","18,945,000","6,364,192","12,580,808","0","0","0","0","6,000","-6,000","686,000","1,000","8,000","-7,000","1,463,000","770,000","693,000","13,260,808",
"2313","華通            ","11,530,000","3,342,000","8,188,000","0","0","0","272,000","618,000","-346,000","2,554,000","2,440,000","838,000","1,602,000","1,219,000","267,000","952,000","10,396,000",
="00632R","元大台灣50反1   ","2,456,000","0","2,456,000","0","0","0","0","0","0","7,855,000","100,000","1,710,000","-1,610,000","13,708,000","4,243,000","9,465,000","10,311,000",
="00633L","富邦上証正2     ","3,990,000","88,000","3,902,000","0","0","0","0","0","0","5,533,000","174,000","250,000","-76,000","10,867,000","5,258,000","5,609,000","9,435,000",
="00655L","國泰中國A50正2  ","2,720,000","0","2,720,000","0","0","0","0","0","0","4,164,000","237,000","0","237,000","5,472,000","1,545,000","3,927,000","6,884,000",
"1303","南亞            ","5,677,000","3,050,097","2,626,903","0","0","0","0","24,000","-24,000","2,678,000","143,000","50,000","93,000","2,618,000","33,000","2,585,000","5,280,903",
="073193","致茂麥證78購01  ","0","0","0","6,676,000","1,460,000","5,216,000","0","0","0","5,172,000","0","0","0","6,695,000","1,523,000","5,172,000","5,172,000",
="072937","技嘉麥證77購01  ","0","0","0","6,366,000","133,000","6,233,000","0","0","0","5,167,000","0","0","0","6,366,000","1,199,000","5,167,000","5,167,000",
"2388","威盛            ","5,443,000","674,000","4,769,000","0","0","0","0","0","0","152,000","152,000","0","152,000","0","0","0","4,921,000",
"8112","至上            ","4,878,000","471,000","4,407,000","0","0","0","0","0","0","144,000","0","0","0","146,000","2,000","144,000","4,551,000",
="073941","宏碁麥證79購01  ","0","0","0","4,639,000","115,000","4,524,000","0","0","0","4,524,000","0","0","0","4,639,000","115,000","4,524,000","4,524,000",
