"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="0050","元大台灣50      ","3,079,000","328,000","2,751,000","0","0","0","8,356,000","6,381,000","1,975,000","7,157,000",
="0055","元大MSCI金融    ","204,000","0","204,000","0","900,000","-900,000","4,418,000","4,037,000","381,000","2,960,000",
="0061","元大寶滬深      ","537,000","700,000","-163,000","0","260,000","-260,000","8,206,000","4,645,000","3,561,000","661,000",
="0051","元大中型100     ","319,000","0","319,000","0","0","0","0","0","0","319,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","251,050","238,050","13,000","225,050",
="0056","元大高股息      ","0","0","0","0","0","0","117,000","112,000","5,000","107,000",
="0059","富邦金融        ","61,000","0","61,000","0","0","0","8,000","8,000","0","69,000",
="006203","元大MSCI台灣    ","50,000","0","50,000","0","0","0","0","0","0","50,000",
="006208","富邦台50        ","0","0","0","0","0","0","56,000","51,000","5,000","46,000",
="0052","富邦科技        ","30,000","0","30,000","0","0","0","0","0","0","30,000",
="0053","元大電子        ","19,000","0","19,000","0","0","0","0","0","0","19,000",
="0054","元大台商50      ","9,000","0","9,000","0","0","0","0","0","0","9,000",
="0060","新台灣          ","0","0","0","0","0","0","3,000","3,000","0","3,000",
="006205","富邦上証        ","0","782,000","-782,000","0","155,000","-155,000","4,986,000","2,764,000","2,222,000","-395,000",
="006207","FH滬深          ","0","52,000","-52,000","0","500,000","-500,000","739,000","376,000","363,000","-539,000",
="006206","元大上證50      ","0","55,000","-55,000","0","650,000","-650,000","3,139,000","1,578,000","1,561,000","-688,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
