"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="0050","元大台灣50      ","802,000","180,000","622,000","413,000","0","413,000","1,698,000","554,000","1,144,000","445,000",
="0056","元大高股息      ","0","0","0","0","0","0","94,000","86,000","8,000","78,000",
="0055","元大MSCI金融    ","0","81,000","-81,000","0","0","0","303,000","219,000","84,000","54,000",
="0054","元大台商50      ","44,000","0","44,000","0","0","0","0","0","0","44,000",
="006204","永豐臺灣加權    ","78,000","0","78,000","0","0","0","112,000","33,000","79,000","32,000",
="0051","元大中型100     ","0","0","0","0","0","0","19,000","19,000","0","19,000",
="0053","元大電子        ","0","0","0","0","0","0","12,000","12,000","0","12,000",
="0059","富邦金融        ","0","0","0","0","0","0","11,000","11,000","0","11,000",
="0057","富邦摩台        ","0","0","0","0","0","0","2,000","0","2,000","-2,000",
="0058","富邦發達        ","0","0","0","0","0","0","4,000","0","4,000","-4,000",
="006207","FH滬深          ","0","0","0","0","0","0","2,363,000","815,000","1,548,000","-733,000",
="006205","富邦上証        ","0","0","0","0","0","0","4,242,000","1,724,000","2,518,000","-794,000",
="0061","元大寶滬深      ","0","0","0","0","0","0","8,842,000","3,548,000","5,294,000","-1,746,000",
="006206","元大上證50      ","20,000","0","20,000","0","0","0","2,696,000","234,000","2,462,000","-2,208,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
