"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
="00640L","富邦日本正2     ","8,031,000","0","8,031,000","0","0","0","2,434,000","665,000","286,000","379,000","8,052,000","5,997,000","2,055,000","10,465,000",
="00642U","元大S&P石油     ","5,959,000","2,182,000","3,777,000","0","20,000","-20,000","4,650,000","10,000","0","10,000","8,138,000","3,498,000","4,640,000","8,407,000",
="006206","元大上證50      ","125,000","52,000","73,000","0","0","0","3,301,000","352,000","0","352,000","4,242,000","1,293,000","2,949,000","3,374,000",
="00652","富邦印度        ","433,000","0","433,000","0","0","0","1,314,000","0","0","0","2,377,000","1,063,000","1,314,000","1,747,000",
="00634R","富邦上証反1     ","681,000","0","681,000","0","0","0","487,000","389,000","2,376,000","-1,987,000","3,302,000","828,000","2,474,000","1,168,000",
="00647L","元大S&P500正2   ","341,000","0","341,000","0","0","0","286,000","0","0","0","490,000","204,000","286,000","627,000",
="00645","富邦日本        ","121,000","2,000","119,000","0","0","0","406,000","0","0","0","1,499,000","1,093,000","406,000","525,000",
="00649","FH香港          ","523,000","0","523,000","0","0","0","-35,000","0","0","0","1,050,000","1,085,000","-35,000","488,000",
="00646","元大S&P500      ","0","0","0","0","0","0","479,000","0","0","0","558,000","79,000","479,000","479,000",
="0056","元大高股息      ","0","1,000","-1,000","0","0","0","465,000","0","0","0","466,000","1,000","465,000","464,000",
="00653L","富邦印度正2     ","473,000","36,000","437,000","0","0","0","1,000","0","0","0","1,426,000","1,425,000","1,000","438,000",
="00638R","元大滬深300反1  ","90,000","0","90,000","0","0","0","214,000","0","40,000","-40,000","647,000","393,000","254,000","304,000",
="00650L","FH香港正2       ","100,000","0","100,000","0","0","0","-10,000","0","0","0","299,000","309,000","-10,000","90,000",
="00656R","國泰中國A50反1  ","0","0","0","0","0","0","67,000","0","60,000","-60,000","1,175,000","1,048,000","127,000","67,000",
="0053","元大電子        ","0","0","0","0","0","0","9,000","0","0","0","9,000","0","9,000","9,000",
="0054","元大台商50      ","0","0","0","0","0","0","3,000","0","0","0","4,000","1,000","3,000","3,000",
="0057","富邦摩台        ","0","0","0","0","0","0","2,000","0","0","0","2,000","0","2,000","2,000",
="0052","富邦科技        ","0","0","0","0","0","0","1,000","0","0","0","1,000","0","1,000","1,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","1,000","0","0","0","2,000","1,000","1,000","1,000",
="006203","元大MSCI台灣    ","0","0","0","0","0","0","0","0","0","0","1,000","1,000","0","0",
="0058","富邦發達        ","0","0","0","0","0","0","-1,000","0","0","0","0","1,000","-1,000","-1,000",
