"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
="00637L","元大滬深300正2  ","14,754,000","450,000","14,304,000","0","0","0","10,481,000","600,000","100,000","500,000","12,695,000","2,714,000","9,981,000","24,785,000",
="00633L","富邦上証正2     ","12,058,000","0","12,058,000","0","0","0","6,499,000","830,000","337,000","493,000","6,384,000","378,000","6,006,000","18,557,000",
="00693U","華頓S&P黃豆     ","0","0","0","0","0","0","2,620,000","0","0","0","3,215,000","595,000","2,620,000","2,620,000",
="00665L","富邦H股正2      ","979,000","0","979,000","0","0","0","569,000","0","0","0","1,518,000","949,000","569,000","1,548,000",
="006206","元大上證50      ","43,000","0","43,000","0","0","0","807,000","688,000","0","688,000","590,000","471,000","119,000","850,000",
="0050","元大台灣50      ","360,000","1,000","359,000","0","0","0","140,000","195,000","21,000","174,000","395,000","429,000","-34,000","499,000",
="00639","富邦深100       ","384,000","0","384,000","0","0","0","79,000","59,000","0","59,000","784,000","764,000","20,000","463,000",
="00648R","元大S&P500反1   ","0","0","0","0","0","0","411,000","0","0","0","428,000","17,000","411,000","411,000",
="00655L","國泰中國A50正2  ","209,000","0","209,000","0","0","0","120,000","0","0","0","471,000","351,000","120,000","329,000",
="00636","國泰中國A50     ","0","0","0","0","0","0","296,000","0","0","0","750,000","454,000","296,000","296,000",
="00654R","富邦印度反1     ","0","0","0","0","0","0","258,000","0","0","0","376,000","118,000","258,000","258,000",
="00643","群益深証中小    ","0","0","0","0","0","0","230,000","120,000","0","120,000","352,000","242,000","110,000","230,000",
="0061","元大寶滬深      ","0","0","0","0","0","0","181,000","100,000","170,000","-70,000","538,000","287,000","251,000","181,000",
="00653L","富邦印度正2     ","192,000","0","192,000","0","0","0","-12,000","0","0","0","296,000","308,000","-12,000","180,000",
="00650L","FH香港正2       ","0","0","0","0","0","0","167,000","0","0","0","711,000","544,000","167,000","167,000",
="00685L","群益臺灣加權正2 ","0","0","0","0","0","0","133,000","0","0","0","1,662,000","1,529,000","133,000","133,000",
="00652","富邦印度        ","0","0","0","0","0","0","117,000","0","0","0","180,000","63,000","117,000","117,000",
="006207","FH滬深          ","58,000","0","58,000","0","0","0","55,000","0","141,000","-141,000","315,000","119,000","196,000","113,000",
="00669R","國泰美國道瓊反1 ","0","0","0","0","0","0","89,000","0","0","0","89,000","0","89,000","89,000",
="00668","國泰美國道瓊    ","0","0","0","0","0","0","73,000","0","0","0","74,000","1,000","73,000","73,000",
="00667","元大韓國        ","0","0","0","0","0","0","36,000","0","0","0","41,000","5,000","36,000","36,000",
="0053","元大電子        ","0","0","0","0","0","0","34,000","0","0","0","34,000","0","34,000","34,000",
="0054","元大台商50      ","0","0","0","0","0","0","34,000","0","0","0","34,000","0","34,000","34,000",
="00684R","元大美元指數反1 ","0","0","0","0","0","0","28,000","0","0","0","28,000","0","28,000","28,000",
="00649","FH香港          ","0","0","0","0","0","0","23,000","0","0","0","93,000","70,000","23,000","23,000",
="00645","富邦日本        ","0","0","0","0","0","0","22,000","0","0","0","23,000","1,000","22,000","22,000",
="00663L","國泰臺灣加權正2 ","14,000","0","14,000","0","0","0","7,000","0","0","0","481,000","474,000","7,000","21,000",
="00674R","元大S&P黃金反1  ","0","0","0","0","0","0","16,000","0","0","0","21,000","5,000","16,000","16,000",
="0057","富邦摩台        ","0","0","0","0","0","0","16,000","0","60,000","-60,000","76,000","0","76,000","16,000",
="0055","元大MSCI金融    ","0","0","0","0","0","0","12,000","0","0","0","12,000","0","12,000","12,000",
="00638R","元大滬深300反1  ","0","0","0","0","0","0","11,000","0","0","0","11,000","0","11,000","11,000",
="00683L","元大美元指數正2 ","0","0","0","0","0","0","8,000","0","0","0","9,000","1,000","8,000","8,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","6,000","0","0","0","6,000","0","6,000","6,000",
="0051","元大中型100     ","0","0","0","0","0","0","5,000","0","0","0","5,000","0","5,000","5,000",
="00689R","國泰20年美債反1 ","0","0","0","0","0","0","5,000","0","98,000","-98,000","103,000","0","103,000","5,000",
="00658L","國泰日本正2     ","0","0","0","0","0","0","4,000","0","0","0","101,000","97,000","4,000","4,000",
="00670L","富邦NASDAQ正2   ","0","0","0","0","0","0","4,000","0","0","0","672,000","668,000","4,000","4,000",
="008201","BP上證50        ","0","0","0","0","0","0","3,900","0","0","0","3,900","0","3,900","3,900",
="0059","富邦金融        ","0","0","0","0","0","0","3,000","0","0","0","3,000","0","3,000","3,000",
="0058","富邦發達        ","0","0","0","0","0","0","2,000","0","0","0","2,000","0","2,000","2,000",
="0052","富邦科技        ","0","0","0","0","0","0","0","0","0","0","6,000","6,000","0","0",
="00657","國泰日經225     ","0","0","0","0","0","0","0","0","0","0","1,000","1,000","0","0",
="00678","群益NBI生技     ","0","0","0","0","0","0","0","0","0","0","1,000","1,000","0","0",
="00681R","元大美債20反1   ","0","0","0","0","0","0","0","0","0","0","10,000","10,000","0","0",
="006208","富邦台50        ","0","0","0","0","0","0","-1,000","0","0","0","0","1,000","-1,000","-1,000",
="00691R","兆豐藍籌30反1   ","0","0","0","0","0","0","-1,000","0","0","0","100,000","101,000","-1,000","-1,000",
="00680L","元大美債20正2   ","0","0","0","0","0","0","-2,000","0","0","0","11,000","13,000","-2,000","-2,000",
="00660","元大歐洲50      ","0","0","0","0","0","0","-2,000","0","0","0","0","2,000","-2,000","-2,000",
="00688L","國泰20年美債正2 ","0","0","0","0","0","0","-4,000","0","0","0","142,000","146,000","-4,000","-4,000",
="00656R","國泰中國A50反1  ","90,000","0","90,000","0","0","0","-95,000","0","0","0","5,000","100,000","-95,000","-5,000",
="00625K","富邦上証+R      ","0","0","0","0","0","0","-10,000","0","0","0","50,000","60,000","-10,000","-10,000",
="00671R","富邦NASDAQ反1   ","0","0","0","0","0","0","-10,000","0","0","0","1,466,000","1,476,000","-10,000","-10,000",
="00662","富邦NASDAQ      ","0","0","0","0","0","0","-25,000","0","0","0","137,000","162,000","-25,000","-25,000",
="00682U","元大美元指數    ","0","0","0","0","0","0","-29,000","0","0","0","24,000","53,000","-29,000","-29,000",
="00659R","國泰日本反1     ","0","0","0","0","0","0","-30,000","0","0","0","4,000","34,000","-30,000","-30,000",
="00666R","富邦H股反1      ","0","0","0","0","0","0","-40,000","0","0","0","537,000","577,000","-40,000","-40,000",
="00690","兆豐藍籌30      ","0","0","0","0","0","0","-51,000","0","0","0","916,000","967,000","-51,000","-51,000",
="00634R","富邦上証反1     ","0","119,000","-119,000","0","0","0","17,000","0","0","0","118,000","101,000","17,000","-102,000",
="00651R","FH香港反1       ","0","48,000","-48,000","0","0","0","-66,000","0","0","0","32,000","98,000","-66,000","-114,000",
="006205","富邦上証        ","99,000","0","99,000","0","0","0","-228,000","0","226,000","-226,000","536,000","538,000","-2,000","-129,000",
="00640L","富邦日本正2     ","0","11,000","-11,000","0","0","0","-238,000","0","0","0","623,000","861,000","-238,000","-249,000",
="00631L","元大台灣50正2   ","0","143,000","-143,000","0","0","0","-120,000","10,000","9,000","1,000","514,000","635,000","-121,000","-263,000",
="00641R","富邦日本反1     ","0","0","0","0","0","0","-265,000","0","0","0","250,000","515,000","-265,000","-265,000",
="00675L","富邦臺灣加權正2 ","0","0","0","0","0","0","-283,000","0","0","0","1,517,000","1,800,000","-283,000","-283,000",
="00661","元大日經225     ","0","0","0","0","0","0","-293,000","0","0","0","6,000","299,000","-293,000","-293,000",
="00673R","元大S&P原油反1  ","0","0","0","0","0","0","-319,000","0","0","0","56,000","375,000","-319,000","-319,000",
="00635U","元大S&P黃金     ","0","0","0","0","0","0","-376,000","0","0","0","25,000","401,000","-376,000","-376,000",
="00664R","國泰臺灣加權反1 ","0","0","0","0","0","0","-988,000","808,000","0","808,000","281,000","2,077,000","-1,796,000","-988,000",
="00686R","群益臺灣加權反1 ","0","0","0","0","0","0","-1,109,000","0","0","0","2,599,000","3,708,000","-1,109,000","-1,109,000",
="00677U","富邦VIX         ","0","649,000","-649,000","0","0","0","-1,824,000","0","0","0","1,003,000","2,827,000","-1,824,000","-2,473,000",
="00676R","富邦臺灣加權反1 ","1,000","0","1,000","0","0","0","-2,484,000","0","0","0","2,303,000","4,787,000","-2,484,000","-2,483,000",
="00642U","元大S&P石油     ","7,000","1,252,000","-1,245,000","0","0","0","-1,315,000","80,000","0","80,000","936,000","2,331,000","-1,395,000","-2,560,000",
="00632R","元大台灣50反1   ","205,000","499,000","-294,000","0","0","0","-3,551,000","465,000","417,000","48,000","491,000","4,090,000","-3,599,000","-3,845,000",
="00672L","元大S&P原油正2  ","0","1,684,000","-1,684,000","0","0","0","-5,995,000","0","0","0","4,448,000","10,443,000","-5,995,000","-7,679,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
"ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。"
