"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="0050","元大台灣50      ","11,031,000","3,088,000","7,943,000","0","0","0","8,682,000","7,739,000","943,000","14,739,000",
="0061","元大寶滬深      ","195,000","2,305,000","-2,110,000","0","500,000","-500,000","32,679,000","20,015,000","12,664,000","4,741,000",
="0055","元大MSCI金融    ","490,000","0","490,000","0","0","0","1,223,000","1,010,000","213,000","1,287,000",
="0056","元大高股息      ","0","0","0","0","0","0","1,321,000","1,237,000","84,000","1,153,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","891,100","828,100","63,000","765,100",
="0051","元大中型100     ","239,000","0","239,000","0","0","0","44,000","33,000","11,000","261,000",
="0053","元大電子        ","69,000","0","69,000","0","0","0","0","0","0","69,000",
="006208","富邦台50        ","0","0","0","0","0","0","141,000","93,000","48,000","45,000",
="006203","元大MSCI台灣    ","28,000","0","28,000","0","0","0","0","0","0","28,000",
="0052","富邦科技        ","18,000","0","18,000","0","0","0","0","0","0","18,000",
="0054","元大台商50      ","16,000","0","16,000","0","0","0","1,000","1,000","0","17,000",
="0060","新台灣          ","0","0","0","0","0","0","4,000","4,000","0","4,000",
="0058","富邦發達        ","3,000","0","3,000","0","0","0","0","0","0","3,000",
="0080","恒中國          ","2,600","0","2,600","0","0","0","0","0","0","2,600",
="0059","富邦金融        ","1,000","1,000","0","0","0","0","2,000","2,000","0","2,000",
="0081","恒香港          ","1,400","0","1,400","0","0","0","0","0","0","1,400",
="006206","元大上證50      ","1,283,000","633,000","650,000","0","0","0","2,588,000","918,000","1,670,000","-102,000",
="006207","FH滬深          ","567,000","101,000","466,000","0","0","0","2,494,000","560,000","1,934,000","-908,000",
="006205","富邦上証        ","1,852,000","765,000","1,087,000","0","0","0","7,678,000","1,783,000","5,895,000","-3,025,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
