"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="0050","元大台灣50      ","376,000","262,010","113,990","0","0","0","3,676,000","2,119,000","1,557,000","675,990",
="0056","元大高股息      ","21,000","0","21,000","0","0","0","665,000","657,000","8,000","670,000",
="0055","元大MSCI金融    ","86,000","0","86,000","0","0","0","494,000","494,000","0","580,000",
="006203","元大MSCI台灣    ","160,000","0","160,000","0","0","0","75,000","55,000","20,000","195,000",
="0054","元大台商50      ","29,000","0","29,000","0","0","0","20,000","20,000","0","49,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","87,000","54,000","33,000","21,000",
="0051","元大中型100     ","4,000","0","4,000","0","0","0","14,000","14,000","0","18,000",
="0057","富邦摩台        ","0","0","0","0","0","0","248,000","131,000","117,000","14,000",
="0053","元大電子        ","5,000","0","5,000","0","0","0","0","0","0","5,000",
="0052","富邦科技        ","1,000","0","1,000","0","0","0","3,000","3,000","0","4,000",
="006208","富邦台50        ","0","0","0","0","0","0","63,000","32,000","31,000","1,000",
="0059","富邦金融        ","0","0","0","0","0","0","2,000","1,000","1,000","0",
="0060","新台灣          ","0","0","0","0","0","0","2,000","0","2,000","-2,000",
="006206","元大上證50      ","0","0","0","0","0","0","519,000","67,000","452,000","-385,000",
="0061","元大寶滬深      ","0","0","0","0","0","0","2,116,000","720,000","1,396,000","-676,000",
="006207","FH滬深          ","0","0","0","0","0","0","2,767,000","678,000","2,089,000","-1,411,000",
="006205","富邦上証        ","0","0","0","0","0","0","6,480,000","1,027,000","5,453,000","-4,426,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
