"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="0050","元大台灣50      ","513,000","845,000","-332,000","0","0","0","6,755,000","5,268,000","1,487,000","3,449,000",
="0055","元大MSCI金融    ","2,000","0","2,000","0","0","0","1,367,000","904,000","463,000","443,000",
="006207","FH滬深          ","965,000","111,000","854,000","0","0","0","2,036,000","703,000","1,333,000","224,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","329,220","235,000","94,220","140,780",
="0051","元大中型100     ","5,000","0","5,000","0","0","0","28,000","28,000","0","33,000",
="0056","元大高股息      ","0","0","0","0","0","0","60,000","46,000","14,000","32,000",
="006203","元大MSCI台灣    ","0","0","0","0","0","0","12,000","12,000","0","12,000",
="0052","富邦科技        ","9,000","0","9,000","0","0","0","2,000","2,000","0","11,000",
="0057","富邦摩台        ","20,000","0","20,000","0","0","0","30,000","10,000","20,000","10,000",
="0059","富邦金融        ","0","0","0","0","0","0","5,000","5,000","0","5,000",
="0053","元大電子        ","0","0","0","0","0","0","1,000","1,000","0","1,000",
="006208","富邦台50        ","0","0","0","0","0","0","13,000","6,000","7,000","-1,000",
="006205","富邦上証        ","1,221,000","1,190,000","31,000","1,486,000","0","1,486,000","6,198,000","1,890,000","4,308,000","-901,000",
="006206","元大上證50      ","0","1,705,000","-1,705,000","250,000","0","250,000","2,450,000","1,230,000","1,220,000","-1,445,000",
="0061","元大寶滬深      ","202,000","150,000","52,000","0","0","0","12,401,000","5,037,000","7,364,000","-2,275,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
