"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="0055","元大MSCI金融    ","0","0","0","0","0","0","433,000","294,000","139,000","155,000",
="0059","富邦金融        ","0","20,000","-20,000","0","0","0","30,000","30,000","0","10,000",
="0057","富邦摩台        ","0","1,000","-1,000","0","0","0","0","0","0","-1,000",
="006208","富邦台50        ","0","0","0","0","0","0","62,000","24,000","38,000","-14,000",
="006204","永豐臺灣加權    ","0","0","0","0","0","0","108,000","10,000","98,000","-88,000",
="006206","元大上證50      ","0","12,000","-12,000","0","0","0","3,198,000","1,182,000","2,016,000","-846,000",
="006207","FH滬深          ","0","211,000","-211,000","0","0","0","2,521,000","674,000","1,847,000","-1,384,000",
="0050","元大台灣50      ","1,000","1,191,000","-1,190,000","0","0","0","1,142,000","278,000","864,000","-1,776,000",
="006205","富邦上証        ","0","1,000,000","-1,000,000","524,000","0","524,000","6,117,000","2,059,000","4,058,000","-2,475,000",
="0061","元大寶滬深      ","417,000","5,378,000","-4,961,000","0","0","0","21,210,000","3,906,000","17,304,000","-18,359,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
