"證券代號","證券名稱","外資買進股數","外資賣出股數","外資買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數","自營商賣出股數","三大法人買賣超股數",
="0050","元大台灣50      ","1,060,000","61,000","999,000","0","0","0","4,211,000","3,614,000","597,000","4,016,000",
="0055","元大MSCI金融    ","0","0","0","0","0","0","713,000","707,000","6,000","701,000",
="0053","元大電子        ","115,000","0","115,000","0","0","0","31,000","0","31,000","84,000",
="006205","富邦上証        ","0","0","0","0","0","0","7,461,000","3,771,000","3,690,000","81,000",
="0059","富邦金融        ","32,000","0","32,000","0","0","0","36,000","10,000","26,000","16,000",
="0058","富邦發達        ","16,000","0","16,000","0","0","0","25,000","9,000","16,000","9,000",
="006203","元大MSCI台灣    ","6,000","0","6,000","0","0","0","0","0","0","6,000",
="0054","元大台商50      ","0","0","0","0","0","0","6,000","6,000","0","6,000",
="0060","新台灣          ","0","0","0","0","0","0","2,000","2,000","0","2,000",
="0052","富邦科技        ","21,000","0","21,000","0","0","0","21,000","0","21,000","0",
="0057","富邦摩台        ","0","0","0","0","0","0","2,000","0","2,000","-2,000",
="0051","元大中型100     ","0","18,000","-18,000","0","0","0","0","0","0","-18,000",
="006204","永豐臺灣加權    ","600,000","0","600,000","0","0","0","818,999","95,000","723,999","-28,999",
="006207","FH滬深          ","0","200,000","-200,000","0","200,000","-200,000","1,180,000","645,000","535,000","-290,000",
="006206","元大上證50      ","20,000","223,000","-203,000","0","0","0","8,516,000","3,755,000","4,761,000","-1,209,000",
="0056","元大高股息      ","0","49,000","-49,000","0","0","0","1,773,000","0","1,773,000","-1,822,000",
="0061","元大寶滬深      ","1,603,000","254,000","1,349,000","0","0","0","6,272,000","1,000,000","5,272,000","-2,923,000",
"說明:"
"自營商表示證券自營商專戶。"
"投信表示本國投資信託基金。"
"外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。"
"外資自營商買賣股數已計入自營商買賣股數，故不納入三大法人買賣股數之合計數計算。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"
